# stan_version_major = 2
# stan_version_minor = 33
# stan_version_patch = 0
# model = BS7910_us_model
# start_datetime = 2023-10-03 02:26:37 UTC
# method = sample (Default)
#   sample
#     num_samples = 250
#     num_warmup = 10000
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 4
# id = 1 (Default)
# data
#   file = /Users/ddifrancesco/Github/IMAC_XLII/tmp/BS7910_us_data_1.json
# init = 2 (Default)
# random
#   seed = 4203047700 (Default)
# output
#   file = /Users/ddifrancesco/Github/IMAC_XLII/tmp/BS7910_us_chain.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = 6
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.33.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,sigma,Kmat_MPa_m_pred,mu_pred
-157.821,0.992988,1.01837,1,1,0,157.943,43.2705,62.4199,71.2
-157.237,0.991158,1.01837,1,3,0,157.87,39.4675,31.6254,71.2
-157.679,0.890665,1.01837,1,3,0,157.83,42.7737,8.53934,71.2
-157.253,0.990235,1.01837,2,3,0,157.748,40.2206,84.72,71.2
-157.447,0.943498,1.01837,1,3,0,157.57,37.6469,108.495,71.2
-157.447,0.956667,1.01837,1,1,0,157.595,37.6469,57.0914,71.2
-159.145,0.545682,1.01837,2,3,0,161.834,34.0801,48.9279,71.2
-159.145,0.69402,1.01837,1,1,0,160.315,34.0801,111.586,71.2
-157.243,0.97495,1.01837,2,3,0,159.372,40.0112,87.1918,71.2
-157.476,0.957565,1.01837,2,3,0,157.569,41.909,96.7574,71.2
-157.328,0.828402,1.01837,2,3,0,158.821,38.3029,-5.14531,71.2
-157.328,0.553936,1.01837,1,3,0,159.426,38.3029,92.9486,71.2
-157.384,0.952862,1.01837,2,3,0,157.674,37.9639,89.7854,71.2
-157.252,1,1.01837,1,3,0,157.353,39.0683,122.947,71.2
-157.789,0.857332,1.01837,1,3,0,158.061,43.1626,95.9378,71.2
-158.062,0.940458,1.01837,1,1,0,158.133,44.0062,141.477,71.2
-157.352,0.995285,1.01837,1,3,0,157.917,41.1943,94.2047,71.2
-157.286,0.986245,1.01837,2,3,0,157.475,40.6461,63.1471,71.2
-157.275,0.989437,1.01837,1,3,0,157.378,38.7595,50.1724,71.2
-157.352,0.850979,1.01837,2,3,0,158.29,41.1957,85.055,71.2
-157.399,0.967209,1.01837,2,3,0,157.659,41.4974,24.535,71.2
-158.11,0.887241,1.01837,1,3,0,158.12,44.1421,74.9897,71.2
-157.339,0.995417,1.01837,1,3,0,157.962,41.1045,54.2476,71.2
-157.261,0.999743,1.01837,1,3,0,157.32,40.3385,76.9373,71.2
-157.382,0.959846,1.01837,1,3,0,157.498,37.9702,148.737,71.2
-157.404,0.954123,1.01837,2,3,0,157.753,41.5262,26.5996,71.2
-157.237,1,1.01837,2,3,0,157.391,39.5204,89.3007,71.2
-157.237,0.999785,1.01837,2,3,0,157.238,39.7424,38.0207,71.2
-157.237,0.343227,1.01837,1,3,0,161.365,39.7424,11.3381,71.2
-157.239,0.908352,1.01837,2,3,0,157.821,39.8549,69.5441,71.2
-157.738,0.879776,1.01837,1,3,0,157.881,36.6323,67.036,71.2
-157.738,0.543264,1.01837,1,1,0,159.225,36.6323,51.6207,71.2
-157.649,0.873423,1.01837,1,3,0,158.719,42.6592,84.4509,71.2
-158,0.923493,1.01837,1,1,0,158.033,43.8263,27.4695,71.2
-157.237,0.99825,1.01837,1,3,0,158.008,39.7389,67.3399,71.2
-157.241,0.99952,1.01837,2,3,0,157.241,39.3199,58.6998,71.2
-157.265,0.993257,1.01837,2,3,0,157.29,38.8847,35.0385,71.2
-157.336,0.993925,1.01837,2,3,0,157.336,38.2531,87.057,71.2
-157.641,0.921781,1.01837,1,1,0,157.642,36.9218,116.941,71.2
-157.252,0.985402,1.01837,1,3,0,157.726,40.1917,34.8771,71.2
-157.682,0.910191,1.01837,1,3,0,157.735,42.7847,30.5409,71.2
-157.633,1,1.01837,1,1,0,157.752,42.5943,187.794,71.2
-157.718,0.980534,1.01837,1,1,0,157.791,42.9162,81.1473,71.2
-157.275,1,1.01837,2,3,0,157.623,38.7602,5.47908,71.2
-157.901,0.874018,1.01837,1,3,0,157.933,36.2085,102.239,71.2
-157.901,0.516685,1.01837,1,1,0,159.479,36.2085,89.5389,71.2
-158.087,0.948569,1.01837,1,1,0,158.232,35.7924,99.6168,71.2
-157.498,1,1.01837,1,1,0,157.931,37.4331,36.2726,71.2
-157.585,0.976584,1.01837,1,1,0,157.636,37.1083,56.5689,71.2
-158.152,0.853657,1.01837,1,1,0,158.174,35.6585,62.383,71.2
-159.884,0.594294,1.01837,1,1,0,159.949,33.2141,69.1418,71.2
-157.328,1,1.01837,1,3,0,159.331,38.3069,73.1131,71.2
-157.328,0.703506,1.01837,1,3,0,158.585,38.3069,63.4498,71.2
-157.642,0.970262,1.01837,2,3,0,157.642,36.9192,115.335,71.2
-157.643,0.999714,1.01837,1,1,0,157.751,36.9159,1.2539,71.2
-157.256,0.97374,1.01837,2,3,0,157.82,39.0143,6.90264,71.2
-157.293,0.895976,1.01837,2,3,0,157.937,40.7128,86.0585,71.2
-157.25,0.89152,1.01837,2,3,0,158.072,39.1153,51.9228,71.2
-157.718,0.874725,1.01837,1,3,0,157.951,42.9135,26.0932,71.2
-158.643,0.813127,1.01837,1,1,0,158.646,45.4741,122.929,71.2
-158.604,1,1.01837,1,1,0,158.933,45.3837,61.7939,71.2
-157.257,0.954526,1.01837,1,3,0,158.869,38.9909,72.239,71.2
-159.448,0.603576,1.01837,1,3,0,159.685,33.7039,6.70299,71.2
-157.648,1,1.01837,2,3,0,159.032,42.654,77.3546,71.2
-158.257,0.871432,1.01837,1,1,0,158.267,44.5367,2.88967,71.2
-157.5,0.991838,1.01837,1,3,0,158.085,42.0267,30.6079,71.2
-157.68,0.959277,1.01837,1,1,0,157.708,42.774,57.2316,71.2
-157.287,0.980476,1.01837,2,3,0,157.838,40.6608,75.0627,71.2
-157.546,0.975007,1.01837,2,3,0,157.551,37.2463,56.655,71.2
# 
#  Elapsed Time: 0.103 seconds (Warm-up)
#                0.006 seconds (Sampling)
#                0.109 seconds (Total)
# 
