# stan_version_major = 2
# stan_version_minor = 33
# stan_version_patch = 0
# model = normal_model
# start_datetime = 2023-10-02 10:28:21 UTC
# method = sample (Default)
#   sample
#     num_samples = 2500
#     num_warmup = 10000
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 4
# id = 1 (Default)
# data
#   file = /Users/ddifrancesco/Github/IMAC_XLII/tmp/normal_data_1.json
# init = 2 (Default)
# random
#   seed = 4145551467 (Default)
# output
#   file = /Users/ddifrancesco/Github/IMAC_XLII/tmp/normal_chain.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = 6
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.33.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu_k,sigma_k,Kmat_pred
-41.9531,0.973813,0.567288,2,7,0,42.4746,146.576,0.59717,146.018
-41.1858,0.997146,0.567288,3,7,0,41.792,147.892,13.5022,160.428
-41.1858,0.262716,0.567288,2,3,0,42.9123,147.892,13.5022,152.962
-41.8213,0.383937,0.567288,2,3,0,43.6854,150.09,0.885111,150.54
-40.0303,0.979521,0.567288,2,3,0,41.9673,148.784,5.45731,149.791
-40.0891,0.982363,0.567288,1,3,0,40.3216,147.326,4.31708,143.547
-40.3276,0.9844,0.567288,3,7,0,40.4477,146.021,3.57344,146.801
-39.9678,0.961281,0.567288,3,7,0,40.8998,147.588,6.18545,140.41
-42.3255,0.83207,0.567288,2,7,0,42.5062,142.076,1.75916,144.082
-41.3018,0.885904,0.567288,2,7,0,42.6472,146.714,1.13703,148.034
-43.145,0.861417,0.567288,2,3,0,43.3218,141.518,1.08179,142.677
-41.3282,1,0.567288,2,3,0,43.2568,150.108,1.46137,150.493
-40.2483,0.962442,0.567288,2,3,0,41.8407,149.347,4.06666,145.912
-41.0385,0.934754,0.567288,3,7,0,41.237,146.662,1.49533,150.224
-40.8022,0.964825,0.567288,3,7,0,41.4391,149.813,2.34333,150.065
-41.8565,0.855738,0.567288,2,3,0,42.0508,151.065,15.487,163.032
-40.4252,0.400345,0.567288,2,3,0,44.5794,146.534,2.93439,146.649
-41.1098,0.980317,0.567288,2,3,0,41.1968,149.209,1.51617,147.1
-40.1448,0.922223,0.567288,2,7,0,41.4266,149.907,6.71988,159.776
-40.7656,0.788553,0.567288,3,7,0,41.5206,146.561,2.00831,143.125
-40.6231,1,0.567288,2,3,0,41.0644,148.235,11.2218,134.919
-41.7891,0.405975,0.567288,2,3,0,42.9123,150.059,0.90726,150.7
-42.6047,0.998869,0.567288,3,7,0,43.0151,144.846,0.430804,144.458
-41.0249,0.998623,0.567288,2,7,0,43.607,148.052,12.8921,180.199
-41.1675,0.989112,0.567288,2,3,0,41.978,152.697,4.3164,160.766
-39.9928,0.954618,0.567288,3,7,0,41.4725,148.497,5.93748,146.201
-40.0286,0.993167,0.567288,2,5,0,40.0769,147.046,4.97177,147.368
-41.2645,0.930703,0.567288,2,3,0,41.4368,142.162,4.78183,149.175
-40.2294,1,0.567288,2,3,0,41.2616,146.684,8.96108,139.668
-40.1463,0.962445,0.567288,2,7,0,40.6076,149.789,5.62003,146.179
-40.3163,0.919644,0.567288,2,3,0,40.9323,149.856,9.00287,169.662
-40.75,0.752782,0.567288,3,7,0,41.0962,149.268,2.22569,147.719
-40.5573,1,0.567288,2,3,0,40.7498,149.136,2.68454,148.351
-40.5555,0.916356,0.567288,2,7,0,41.7904,151.804,6.81218,154.178
-41.3276,0.501427,0.567288,2,3,0,45.1587,146.516,1.12938,148.065
-40.2844,0.991439,0.567288,2,7,0,42.5376,148.068,3.29617,154.759
-40.3812,0.983615,0.567288,2,7,0,40.3876,148.265,10.0423,151.749
-40.0362,0.998148,0.567288,3,7,0,40.8386,146.691,7.1622,154
-40.5648,0.967873,0.567288,2,3,0,40.7714,151.483,5.27391,142.241
-40.361,0.989024,0.567288,2,3,0,40.8772,149.34,3.49701,156.357
-40.305,0.995864,0.567288,3,7,0,40.4267,149.769,4.14195,145.866
-41.2393,0.932287,0.567288,3,7,0,41.6572,145.167,1.56796,146.03
-41.6555,0.999598,0.567288,2,7,0,41.9718,150.058,1.03736,149.448
-42.839,0.999882,0.567288,2,7,0,42.9658,145.149,0.314884,144.302
-41.2436,0.908435,0.567288,3,7,0,42.6687,148.576,13.7056,158.479
-40.8782,1,0.567288,2,7,0,41.1009,149.745,2.13125,152.784
-40.5584,0.958872,0.567288,2,7,0,41.1831,145.246,3.18991,145.077
-40.6048,0.995025,0.567288,2,3,0,40.8518,145.928,2.61357,143.249
-41.1,0.948796,0.567288,2,5,0,41.2405,148.001,1.35444,149.66
-40.9961,0.946274,0.567288,2,7,0,42.3263,142.862,4.6253,148.003
-41.5453,0.864379,0.567288,2,7,0,43.0012,152.067,2.28125,153.206
-40.5562,0.737503,0.567288,2,3,0,42.6045,151.608,8.50049,148.992
-40.192,0.999082,0.567288,2,3,0,40.5647,150.203,6.6273,156.066
-40.4412,0.936007,0.567288,2,7,0,40.6537,149.175,3.08271,152.392
-40.3022,0.974315,0.567288,2,5,0,40.735,147.204,3.21924,144.127
-42.5963,0.756927,0.567288,2,7,0,43.0995,140.161,3.86614,130.494
-41.7758,1,0.567288,1,1,0,42.5171,141.157,4.70031,144.184
-40.2184,0.979914,0.567288,2,7,0,42.4986,149.772,8.25245,134.882
-40.4282,0.995868,0.567288,2,3,0,40.5337,151.178,8.00003,142.079
-40.0428,0.996555,0.567288,2,3,0,40.5247,149.126,6.07613,157.29
-40.456,0.782136,0.567288,2,3,0,41.4084,151.312,7.98248,146.462
-41.5776,0.797911,0.567288,2,7,0,42.7495,143.715,1.753,140.804
-40.9668,0.846978,0.567288,3,7,0,43.7878,142.629,9.19496,141.972
-40.1504,0.961288,0.567288,2,3,0,41.1149,145.453,6.19159,149.188
-40.6936,0.978576,0.567288,3,7,0,40.8813,143.291,8.11991,135.159
-40.6936,0.182607,0.567288,1,1,0,42.6717,143.291,8.11991,132.051
-40.5689,0.971201,0.567288,3,7,0,41.7101,149.195,10.806,164.282
-40.8653,1,0.567288,3,7,0,41.0055,144.59,2.71487,145.284
-40.713,0.901411,0.567288,1,3,0,41.8367,143.165,6.21345,146.533
-40.2192,1,0.567288,2,3,0,40.834,145.064,6.20304,148.929
-40.6357,0.897243,0.567288,2,7,0,41.2907,150.708,3.57483,150.065
-40.695,0.976345,0.567288,2,3,0,41.1522,151.529,4.47943,156.189
-39.9698,1,0.567288,2,3,0,40.6782,147.559,6.36751,146.846
-40.0841,0.976498,0.567288,1,3,0,40.3713,149.487,6.53477,145.666
-40.4262,0.927361,0.567288,2,5,0,40.6186,147.117,2.78917,147.532
-40.3812,0.977945,0.567288,3,7,0,41.1087,147.817,2.90666,147.098
-40.9517,0.954869,0.567288,2,7,0,41.4511,152.41,4.80742,155.307
-40.8349,1,0.567288,1,1,0,41.0108,152.108,4.82747,157.436
-40.2025,0.997273,0.567288,3,7,0,40.9299,145.53,7.75783,141.006
-40.1263,0.993562,0.567288,3,7,0,40.6852,147.858,8.47201,138.642
-39.9772,1,0.567288,3,7,0,40.1795,147.578,5.59538,154.036
-40.1663,0.989245,0.567288,3,7,0,40.2663,149.761,7.66662,155.27
-41.3664,0.787004,0.567288,3,7,0,41.4118,149.281,14.0891,130.294
-40.8059,1,0.567288,3,7,0,41.1558,146.902,1.86718,147
-42.2079,0.974118,0.567288,2,7,0,42.2123,144.121,0.803511,144.687
-42.1852,0.925358,0.567288,3,7,0,42.6876,146.458,0.479136,146.22
-41.6686,0.999582,0.567288,3,7,0,42.2251,146.643,0.789724,145.733
-41.074,0.813441,0.567288,3,7,0,43.2925,142.134,6.44393,134.01
-42.0976,0.976321,0.567288,2,3,0,42.1647,139.894,11.5046,151.218
-40.0216,0.851489,0.567288,2,5,0,43.1188,147.952,4.9172,149.302
-39.9773,0.995261,0.567288,1,3,0,40.0638,148.138,6.45765,153.905
-40.0889,0.995389,0.567288,3,7,0,40.1108,149.527,6.23061,155.961
-40.1301,0.990499,0.567288,2,5,0,40.2525,145.852,5.15602,142.132
-40.6635,0.877596,0.567288,1,3,0,42.091,149.108,2.37948,149.239
-40.8598,0.813371,0.567288,2,5,0,43.2736,152.725,6.53564,145.185
-41.5937,0.865391,0.567288,2,3,0,42.1504,154.551,6.75535,154.594
-43.5696,0.628375,0.567288,2,3,0,43.729,156.327,3.61183,153.129
-41.7593,0.86548,0.567288,2,7,0,44.3271,143.109,1.87058,145.756
-41.2855,1,0.567288,3,7,0,41.7521,143.668,2.39927,142.551
-42.319,0.912233,0.567288,3,7,0,43.2139,148.858,17.4621,130.102
-40.3528,1,0.567288,1,1,0,41.555,147.924,9.91072,143.028
-40.6128,0.879641,0.567288,1,1,0,40.7678,148.103,11.1817,142.564
-40.3521,1,0.567288,2,7,0,40.7036,145.554,3.82699,141.182
-43.5032,0.702659,0.567288,2,7,0,45.6401,140.153,1.81973,140.023
-40.682,0.994094,0.567288,3,7,0,44.1525,148.547,11.4567,156.837
-39.9683,1,0.567288,2,3,0,40.5899,147.55,6.22188,140.231
-40.4174,0.974732,0.567288,3,7,0,40.6553,150.883,8.58043,138.146
-40.5077,1,0.567288,2,3,0,40.5538,151.635,7.26022,144.835
-41.2319,0.90373,0.567288,2,7,0,42.6603,142.118,5.09024,143.147
-40.3474,0.985052,0.567288,3,7,0,41.9597,148.862,9.73582,150.473
-40.6299,0.992387,0.567288,2,3,0,40.8752,151.149,4.1893,147.624
-42.0754,0.955263,0.567288,3,7,0,42.811,145.176,0.67217,144.946
-42.0187,0.932213,0.567288,3,7,0,43.4059,149.073,0.592797,148.794
-41.3511,0.903523,0.567288,2,5,0,42.2505,148.227,1.06126,150.368
-40.8248,0.94642,0.567288,3,7,0,41.7091,147.335,1.79188,146.972
-39.9696,0.996191,0.567288,3,7,0,41.6108,147.949,6.1769,148.692
-40.3296,0.837984,0.567288,3,7,0,41.1184,146.841,3.18908,145.921
-40.4337,0.988466,0.567288,2,7,0,40.5553,145.666,3.35701,145.71
-40.3525,1,0.567288,2,3,0,40.4841,145.37,4.0137,143.241
-40.533,0.990471,0.567288,2,7,0,40.6292,145.94,10.37,145.486
-40.1434,1,0.567288,2,3,0,40.5083,146.977,8.45616,146.776
-40.1434,0.230415,0.567288,1,1,0,41.6918,146.977,8.45616,158.401
-41.9947,0.371108,0.567288,2,3,0,43.1025,145.464,0.682703,146.535
-42.0087,1,0.567288,2,3,0,42.2805,146.46,0.571848,145.147
-41.4485,1,0.567288,2,3,0,42.0427,148.107,0.955034,149.315
-40.1013,0.992796,0.567288,3,7,0,41.8254,149.623,6.46189,161.152
-39.9913,0.99383,0.567288,1,3,0,40.2011,148.319,6.73393,151.238
-39.9874,0.999467,0.567288,2,7,0,40.0052,147.973,6.88948,159.606
-40.0602,0.97219,0.567288,3,7,0,40.2204,147.767,4.5144,149.085
-40.0427,0.998017,0.567288,2,7,0,40.1238,146.972,4.85508,151.714
-40.3911,0.869122,0.567288,2,3,0,41.5094,145.565,9.33794,144.267
-40.062,0.96194,0.567288,3,7,0,41.2477,146.194,5.57129,144.276
-40.1749,0.903438,0.567288,2,7,0,41.4754,149.902,7.51289,157.487
-40.1142,0.901332,0.567288,2,7,0,40.8424,147.993,4.15123,153.486
-40.3648,0.968167,0.567288,3,7,0,40.4069,148.806,3.19453,142.373
-42.1266,0.911223,0.567288,2,7,0,42.3758,139.689,11.0583,123.16
-40.0431,0.868336,0.567288,2,5,0,42.7109,146.412,5.47728,148.651
-40.4298,0.965291,0.567288,2,3,0,40.58,149.946,3.67562,147.14
-40.1535,0.983074,0.567288,2,3,0,40.7147,149.381,8.02644,147.547
-41.4725,0.924431,0.567288,2,7,0,41.488,141.615,5.04724,137.21
-41.7032,0.97382,0.567288,1,1,0,41.797,141.16,5.03486,134.516
-40.9928,0.981588,0.567288,2,7,0,42.1992,153.238,7.65559,152.879
-40.9928,0.036229,0.567288,1,1,0,44.0734,153.238,7.65559,146.007
-40.7658,0.873112,0.567288,2,3,0,41.7119,151.526,4.1074,154.81
-41.0639,0.99192,0.567288,2,3,0,41.174,151.513,2.96549,147.252
-39.9791,0.998269,0.567288,3,7,0,41.1651,147.297,5.69336,146.577
-40.4685,0.910037,0.567288,1,3,0,41.3693,144.009,7.37402,147.012
-40.0884,0.984839,0.567288,1,3,0,40.759,146.006,5.49005,157.823
-40.8971,0.875444,0.567288,2,3,0,41.29,144.122,3.05985,147.411
-41.7199,0.913408,0.567288,2,5,0,42.3646,155.21,9.27403,159.315
-40.8127,0.822404,0.567288,2,7,0,42.86,152.007,4.74178,151.247
-42.6543,0.973459,0.567288,2,3,0,42.8607,155.505,16.1218,134.224
-40.315,1,0.567288,2,3,0,42.5113,150.024,4.38204,155.606
-40.4974,0.969701,0.567288,2,3,0,40.7298,150.076,10.0288,151.337
-40.2349,1,0.567288,1,1,0,40.4153,150.262,7.61509,155.553
-41.0806,0.878944,0.567288,2,3,0,41.0997,150.961,12.4326,151.107
-44.7461,0.311526,0.567288,3,7,0,45.2427,143.079,0.0963059,143.048
-43.235,1,0.567288,3,7,0,45.3141,151.705,0.367264,151.976
-41.7536,0.809654,0.567288,2,5,0,44.072,148.278,0.709462,147.324
-40.7467,0.909347,0.567288,3,7,0,42.5463,151.565,10.2188,151.322
-40.7177,0.950492,0.567288,3,7,0,41.6645,144.124,3.75487,147.229
-40.1825,0.994237,0.567288,3,7,0,40.9204,148.507,8.78508,138.27
-40.5518,0.977454,0.567288,2,3,0,40.5931,150.9,4.2211,155.78
-40.6827,1,0.567288,2,3,0,40.8611,151.413,9.97337,144.105
-40.9007,0.922131,0.567288,2,3,0,41.1871,151.881,4.05988,157.875
-42.9005,0.967672,0.567288,3,7,0,44.5511,144.59,0.345025,144.193
-42.0344,0.819777,0.567288,2,7,0,43.2947,145.087,0.716102,144.995
-40.0038,0.998076,0.567288,3,7,0,42.3162,147.689,7.21887,146.597
-40.1129,0.968553,0.567288,2,7,0,40.4277,145.987,5.13423,151.42
-41.4319,0.913935,0.567288,2,7,0,41.6222,141.4,5.99196,142.932
-40.1735,0.96554,0.567288,2,7,0,42.3284,145.339,5.94108,156.689
-39.9708,0.994531,0.567288,3,7,0,40.2701,147.488,5.87624,142.882
-40.5073,0.899833,0.567288,2,7,0,41.8213,151.616,6.65453,159.38
-41.4404,0.95432,0.567288,3,7,0,41.4671,141.663,5.09605,142.302
-40.0409,1,0.567288,2,3,0,41.4827,147.361,7.64078,150.11
-40.0713,0.924664,0.567288,2,3,0,40.3123,146.92,4.60338,143.186
-40.5942,0.950388,0.567288,2,3,0,40.9159,151.355,4.76103,152.218
-40.9859,0.946912,0.567288,3,7,0,42.2081,152.571,10.4552,149.55
-40.7359,0.687159,0.567288,2,7,0,41.9349,147.505,1.96176,148.546
-40.4269,0.685355,0.567288,2,3,0,42.6957,146.949,10.1906,140.468
-41.2073,0.718608,0.567288,2,3,0,41.4244,147.272,13.5402,137.487
-41.0942,0.975994,0.567288,3,7,0,42.4755,143.603,3.00079,143.384
-41.8313,0.927926,0.567288,3,7,0,42.3171,146.616,15.6734,129.149
-40.5702,1,0.567288,1,1,0,41.428,146.046,10.6052,136.945
-40.2505,0.990867,0.567288,2,7,0,40.5362,146.717,3.56925,146.789
-40.0931,0.953592,0.567288,2,3,0,41.7148,147.545,4.26087,137.737
-40.0932,0.982548,0.567288,2,7,0,40.5003,149.423,5.60207,149.796
-40.065,0.999048,0.567288,3,7,0,40.1333,148.53,7.7519,148.695
-40.0581,1,0.567288,2,3,0,40.0944,148.627,4.89722,144.312
-40.4813,0.971866,0.567288,2,7,0,40.5126,144.041,7.76791,134.189
-41.4149,0.790961,0.567288,2,3,0,41.59,142.556,3.37332,143.194
-40.7694,0.737622,0.567288,3,7,0,44.1509,145.821,2.22646,147.941
-41.1434,0.947578,0.567288,2,7,0,41.3202,148.227,1.31097,147.138
-42.5095,0.851759,0.567288,1,3,0,44.2468,144.083,0.602022,144.447
-41.2143,0.843593,0.567288,2,7,0,44.1594,141.997,5.58158,135.97
-41.7095,0.984892,0.567288,3,7,0,41.7463,140.974,5.52393,135.909
-41.7536,0.971075,0.567288,2,3,0,42.0495,140.625,10.682,119.716
-41.7408,0.318303,0.567288,2,3,0,43.7967,141.965,3.24667,143.3
