# stan_version_major = 2
# stan_version_minor = 33
# stan_version_patch = 0
# model = Kmat_model
# start_datetime = 2023-10-03 03:36:05 UTC
# method = sample (Default)
#   sample
#     num_samples = 250
#     num_warmup = 10000
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 4
# id = 1 (Default)
# data
#   file = /Users/ddifrancesco/Github/IMAC_XLII/tmp/Kmat_data_1.json
# init = 2 (Default)
# random
#   seed = 4207215578 (Default)
# output
#   file = /Users/ddifrancesco/Github/IMAC_XLII/tmp/Kmat_chain.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = 6
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.33.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu_k,sigma_k,Kmat_pred
-18.8445,0.817864,0.641633,2,3,0,20.0299,148.247,24.9048,115.728
-18.1348,1,0.641633,2,3,0,18.8276,150.991,15.5217,139.207
-18.3921,0.977722,0.641633,2,5,0,18.4745,137.088,8.93517,150.401
-18.3223,0.887998,0.641633,2,3,0,19.1029,152.191,17.2447,171.541
-17.6425,0.99953,0.641633,2,3,0,18.3364,143.096,13.235,133.012
-17.7283,0.959368,0.641633,1,3,0,18.1659,146.198,9.19162,149.275
-18.5504,0.347236,0.641633,2,3,0,21.2049,136.143,17.939,158.682
-18.8352,0.963975,0.641633,2,3,0,19.2383,133.325,13.0277,143.834
-17.6659,0.935107,0.641633,2,7,0,18.8001,145.934,9.58473,139.184
-19.6486,0.866043,0.641633,2,7,0,20.2714,154.721,31.6701,169.907
-18.3625,0.949511,0.641633,2,5,0,20.5871,149.849,9.10638,159.333
-17.9657,1,0.641633,2,3,0,18.4705,138.133,11.7292,145.721
-17.5826,0.993512,0.641633,1,3,0,17.9536,142.055,11.2706,146.008
-18.6864,0.818974,0.641633,2,7,0,19.7849,140.182,5.79725,148.901
-17.6213,0.656786,0.641633,2,3,0,19.6198,143.011,12.8845,142.384
-17.9345,0.972123,0.641633,2,3,0,17.9638,140.817,15.5782,162.532
-18.0102,0.910026,0.641633,3,7,0,21.1145,143.037,17.2074,140.925
-18.5349,0.801412,0.641633,3,7,0,19.5097,151.505,10.134,137.754
-18.5756,0.832432,0.641633,2,3,0,21.0157,136.245,18.3541,106.76
-18.4064,0.961669,0.641633,3,7,0,18.6675,136.42,16.5321,128.631
-18.8669,0.969364,0.641633,2,3,0,18.9426,132.957,14.4624,125
-17.5693,0.901116,0.641633,1,3,0,19.7022,142.215,10.5426,130.338
-18.2648,0.879884,0.641633,1,3,0,18.8811,141.466,6.31901,136.274
-18.2648,0.851677,0.641633,1,1,0,18.7288,141.466,6.31901,148.617
-18.0832,1,0.641633,1,1,0,18.2548,143.339,6.58657,142.628
-18.0832,0.298473,0.641633,1,1,0,19.172,143.339,6.58657,145.738
-17.9788,1,0.641633,1,1,0,18.1102,144.001,6.97883,151.538
-18.3113,0.634907,0.641633,2,3,0,19.4589,150.323,19.0566,148.61
-17.6497,0.94247,0.641633,2,7,0,19.2491,146.588,11.1006,138.807
-17.7103,0.944734,0.641633,2,3,0,18.0202,142.63,13.9775,124.34
-18.8324,0.909639,0.641633,3,7,0,18.9076,133.917,11.3752,137.994
-17.571,1,0.641633,2,3,0,19.0713,142.88,11.8451,135.547
-18.0328,0.924474,0.641633,3,7,0,18.2449,149.758,15.674,176.678
-17.6663,0.965222,0.641633,1,3,0,18.7792,146.269,9.97473,157.01
-19.6688,0.650464,0.641633,2,3,0,19.8876,138.677,4.88574,137.168
-18.2369,1,0.641633,2,3,0,19.409,144.858,6.39711,140.136
-20.1002,0.439805,0.641633,3,7,0,20.3836,130.424,28.6435,135.79
-18.5719,0.995271,0.641633,3,7,0,20.093,151.494,9.95739,134.353
-18.6383,0.984682,0.641633,2,3,0,19.1749,135.01,10.6755,131.65
-18.6208,0.988667,0.641633,3,7,0,18.9224,152.394,10.7914,155.723
-18.3126,1,0.641633,2,3,0,18.9379,136.396,10.702,116.551
-18.728,0.838397,0.641633,1,3,0,19.4053,134.053,16.6726,115.241
-18.728,0.630359,0.641633,2,5,0,22.8094,134.053,16.6726,128.659
-18.7157,0.994527,0.641633,2,3,0,19.0871,134.122,16.6323,151.158
-17.8978,0.964682,0.641633,1,3,0,19.3961,138.681,10.8798,118.72
-20.894,0.804907,0.641633,3,7,0,21.2001,152.521,43.8773,187.436
-18.7672,0.956557,0.641633,2,3,0,21.45,154.244,21.8701,153.939
-19.3571,0.913425,0.641633,2,3,0,19.5075,152.018,29.2828,142.938
-18.856,0.998465,0.641633,3,7,0,19.4703,155.205,22.1862,129.345
-17.6037,0.994758,0.641633,2,3,0,18.8254,145.172,12.5054,143.572
-18.4365,0.893621,0.641633,2,5,0,18.7015,142.665,5.71913,146.303
-18.5421,0.822131,0.641633,2,3,0,18.973,138.958,6.74799,133.229
-20.1103,0.569872,0.641633,2,3,0,20.4362,135.398,6.21981,128.41
-18.4638,1,0.641633,2,3,0,20.3438,145.435,21.549,87.8721
-18.5197,0.992622,0.641633,2,7,0,18.7864,149.585,21.6182,145.798
-20.2676,0.826996,0.641633,2,7,0,21.2838,142.635,36.71,78.1492
-18.1497,1,0.641633,3,7,0,20.0973,148.637,8.86199,144.581
-17.6231,0.984969,0.641633,2,3,0,18.4743,143.974,13.1028,124.698
-18.0318,0.933452,0.641633,1,3,0,18.4022,149.248,16.2424,123.896
-17.6295,0.929326,0.641633,2,7,0,19.4958,142.165,9.10792,143.741
-18.6508,0.631351,0.641633,2,3,0,20.3585,135.295,17.9948,149.767
-17.8827,0.897227,0.641633,1,3,0,18.8547,139.561,13.8439,139.933
-17.5397,0.988226,0.641633,1,3,0,18.1017,144.083,10.9351,136.859
-17.7379,0.960225,0.641633,1,3,0,17.7792,146.599,9.4945,151.734
-17.5527,0.983793,0.641633,1,3,0,17.8317,142.872,11.2217,138.38
-17.5389,0.975627,0.641633,2,3,0,17.7786,143.591,10.4322,146.996
-20.2937,0.638803,0.641633,2,7,0,21.9096,164.834,34.8312,133.137
-18.9212,0.98493,0.641633,2,7,0,21.5022,156.628,21.2276,201.488
-18.9819,1,0.641633,1,1,0,19.0103,156.869,22.0617,138.616
-18.5845,0.99562,0.641633,2,3,0,19.0999,152.357,21.0141,166.2
-17.9444,0.934735,0.641633,1,3,0,19.7353,149.388,11.5814,160.294
-17.9644,0.999822,0.641633,2,7,0,17.9739,138.319,10.5496,133.228
-18.0914,0.639711,0.641633,2,7,0,20.0967,147.36,17.9378,136.094
-18.5062,0.980016,0.641633,2,3,0,18.5879,153.796,14.3781,122.163
-17.9338,1,0.641633,3,7,0,19.6572,149.351,14.2619,128.333
-18.5851,0.887685,0.641633,2,3,0,19.0547,148.103,22.5443,168.289
-17.8079,0.844901,0.641633,2,3,0,20.4954,144.451,15.4078,150.878
-19.3089,0.910652,0.641633,2,3,0,20.4364,156.206,27.4041,126.651
-19.7928,0.881875,0.641633,3,7,0,20.7847,159.555,14.2423,173.833
-19.406,1,0.641633,2,3,0,20.0295,147.988,29.9599,148.766
-20.3662,0.694212,0.641633,1,3,0,22.4151,136.052,35.1339,143.862
-18.6285,0.592515,0.641633,3,7,0,21.9685,146.443,6.07926,154.182
-20.1552,0.831453,0.641633,2,3,0,20.416,138.689,4.29553,142.848
-20.2532,0.425565,0.641633,2,3,0,20.7881,140.694,3.49321,136.966
-18.6693,0.241239,0.641633,2,3,0,21.8815,135.417,18.4007,130.337
-18.3762,0.761409,0.641633,1,3,0,19.8467,136.324,10.2264,149.012
-17.9339,1,0.641633,2,3,0,18.6028,140.372,15.2714,114.595
-17.9286,1,0.641633,2,3,0,18.1418,147.988,9.45107,148.07
-17.7868,0.965545,0.641633,3,7,0,18.4081,144.762,15.1739,141.826
-18.1314,0.932138,0.641633,2,3,0,18.7001,145.149,18.576,156.352
-19.1892,0.935878,0.641633,2,3,0,19.8528,157.798,24.4718,177.688
-17.8643,0.945717,0.641633,2,7,0,19.2054,138.953,10.7045,134.388
-17.7026,0.790088,0.641633,2,3,0,19.0038,141.718,8.63128,135.254
-17.6213,0.481345,0.641633,2,3,0,20.5997,141.587,9.78338,146.775
-17.9092,0.77241,0.641633,3,7,0,19.2387,139.137,13.6376,160.963
-17.7868,0.992738,0.641633,2,3,0,18.0643,139.732,12.3598,149.728
-17.8456,0.989318,0.641633,2,7,0,17.9734,148.678,13.3601,162.535
-17.9444,0.973969,0.641633,3,7,0,18.1146,141.566,16.0803,145.65
-17.8621,0.907527,0.641633,1,3,0,19.6776,145.144,7.74509,154.143
-18.059,0.699814,0.641633,1,3,0,20.2189,140.377,16.5835,142.093
-17.5599,0.979215,0.641633,1,3,0,18.4726,144.863,11.3963,155.925
-17.5644,0.996385,0.641633,3,7,0,17.595,142.472,11.2116,144.342
-17.8327,0.919471,0.641633,2,3,0,18.9761,139.168,11.866,137.555
-17.7197,0.911042,0.641633,2,3,0,18.5539,142.137,8.30234,145.596
-17.6878,0.998613,0.641633,2,3,0,17.8185,144.813,8.61326,163.325
-17.6878,0.144972,0.641633,2,3,0,20.7855,144.813,8.61326,139.391
-18.1156,0.833802,0.641633,2,7,0,19.0988,150.935,12.8397,166.438
-20.4186,0.386539,0.641633,2,3,0,21.7293,125.111,18.8383,167.145
-20.6847,0.775717,0.641633,2,3,0,21.5194,127.398,31.9787,128.569
-21.0441,0.596022,0.641633,3,7,0,21.7432,151.906,5.80882,157.719
-17.9967,1,0.641633,1,1,0,19.6887,146.797,8.04835,159.476
-18.645,0.796462,0.641633,3,7,0,19.0571,151.265,9.42814,150.416
-18.0742,1,0.641633,1,1,0,18.5354,149.504,10.3009,151.319
-18.4201,0.868427,0.641633,1,3,0,19.7667,151.498,19.5796,138.352
-18.56,0.972942,0.641633,3,7,0,19.015,149.38,8.01895,139.275
-17.6029,0.97316,0.641633,2,3,0,18.8675,141.987,11.8445,131.983
-17.6969,0.968707,0.641633,3,7,0,18.0006,146.577,9.94386,125.568
-17.7754,0.988319,0.641633,2,3,0,17.8136,139.634,10.8009,134.813
-18.4054,0.897327,0.641633,2,3,0,18.8417,135.466,13.9009,121.979
-18.304,0.886651,0.641633,2,3,0,19.1121,149.574,19.3762,147.514
-18.7698,0.941391,0.641633,2,3,0,19.0455,155.474,14.9062,157.48
-18.9631,0.793594,0.641633,2,7,0,19.8055,136.781,22.7203,179.945
-18.5075,0.961264,0.641633,2,7,0,19.7306,153.195,19.0814,153.765
-18.2874,0.985097,0.641633,3,7,0,18.7515,136.403,11.0113,132.524
-19.0929,0.994863,0.641633,2,3,0,19.5555,137.487,24.3692,141.484
-18.4694,0.960076,0.641633,2,7,0,19.3593,135.163,12.4019,126.72
-17.8641,0.975999,0.641633,2,7,0,18.8881,139.673,9.13807,119.639
-17.7462,0.969377,0.641633,3,7,0,18.3266,145.342,8.462,133.67
-18.9785,0.365112,0.641633,2,3,0,20.3692,137.268,23.1939,143.147
-18.6617,0.86714,0.641633,1,3,0,20.1469,146.458,23.3184,128.505
-19.4928,0.959706,0.641633,2,3,0,19.5767,143.984,30.2244,147.09
-19.3281,1,0.641633,2,3,0,19.5813,144.26,28.8518,123.497
-18.3844,0.983641,0.641633,2,7,0,19.5574,138.943,18.8022,138.783
-18.5766,0.993035,0.641633,2,3,0,19.0113,149.207,7.83825,140.544
-18.4504,0.988278,0.641633,3,7,0,18.8768,136.262,16.8704,132.311
-17.555,0.976417,0.641633,1,3,0,19.2818,142.589,10.569,142.415
-17.6103,0.976643,0.641633,1,3,0,17.7051,145.984,10.866,146.68
-17.9134,0.982568,0.641633,2,3,0,17.9477,146.025,16.3937,134.757
-18.0229,0.958469,0.641633,1,3,0,18.5574,139.506,15.5622,147.844
-17.6569,0.989722,0.641633,2,7,0,18.2859,145.146,13.4689,155.828
-18.2834,0.896038,0.641633,2,3,0,19.1227,151.526,11.7995,164.378
-17.9956,0.98122,0.641633,2,7,0,18.5597,148.023,16.6303,138.747
-17.9956,4.31767e-05,0.641633,1,1,0,26.0864,148.023,16.6303,135.723
-17.9381,0.951487,0.641633,2,7,0,18.7192,146.822,8.33681,141.985
-18.3507,0.849466,0.641633,2,7,0,18.6553,135.776,13.6928,142.459
-17.7633,0.897891,0.641633,3,7,0,19.0361,147.968,12.1937,167.137
-17.6539,0.970316,0.641633,3,7,0,18.611,142.807,13.2987,144.567
-17.5593,0.989568,0.641633,2,3,0,17.7744,143.045,9.81321,134.17
-17.923,0.960805,0.641633,2,3,0,17.9892,144.345,16.579,125.99
-17.7792,0.963265,0.641633,2,7,0,18.8018,139.705,10.3104,146.229
-20.4467,0.683265,0.641633,1,3,0,25.2504,133.674,34.5863,142.042
-18.1728,1,0.641633,2,3,0,20.6169,145.835,18.9487,151.626
-18.5032,0.983322,0.641633,2,7,0,19.0159,153.046,19.2129,124.958
-19.0094,0.91134,0.641633,2,3,0,19.6663,157.424,16.6479,142.527
-18.6128,1,0.641633,2,3,0,19.1092,152.647,21.1573,121.39
-18.3005,0.999063,0.641633,3,7,0,18.9324,152.337,16.3203,152.023
-20.6086,0.4491,0.641633,1,1,0,20.6106,159.468,11.7224,168.66
-20.0158,0.687746,0.641633,2,3,0,21.4145,156.82,10.7695,153.534
-19.451,1,0.641633,1,1,0,20.5345,154.72,10.2799,151.11
-17.8522,1,0.641633,2,3,0,19.1465,141.265,14.9575,160.082
-18.6499,0.913169,0.641633,1,3,0,19.0469,134.493,16.4081,142.16
-18.6961,0.915676,0.641633,2,7,0,19.3871,139.51,21.9454,158.33
-18.0652,0.996147,0.641633,2,3,0,18.8326,144.796,17.9549,152.676
-17.9539,0.996802,0.641633,3,7,0,18.2591,148.754,15.5492,157.142
-18.0438,0.925041,0.641633,2,7,0,18.642,141.513,17.022,164.388
-17.9223,0.99417,0.641633,2,3,0,18.2282,144.321,16.5699,135.3
-18.0004,0.991861,0.641633,2,7,0,18.1159,141.464,16.5846,130.883
-18.2177,0.983485,0.641633,2,3,0,18.4432,137.068,14.9095,158.324
-17.7023,1,0.641633,2,3,0,18.1518,147.243,11.2813,143.928
-17.6624,0.996864,0.641633,3,7,0,18.0264,140.89,10.1088,149.2
-17.7387,0.962341,0.641633,3,7,0,18.162,147.694,11.7324,152.642
-19.2572,0.905804,0.641633,2,3,0,19.3151,134.225,8.92122,131.018
-18.0041,0.745631,0.641633,2,3,0,19.53,145.107,7.16629,134.035
-17.7143,0.987995,0.641633,3,7,0,18.5948,144.596,14.3361,118.921
-18.0798,0.981779,0.641633,2,3,0,18.123,148.466,17.3943,152.246
-18.1056,0.993255,0.641633,2,7,0,18.5759,138.758,8.50248,119.959
-18.9123,0.857675,0.641633,3,7,0,19.8123,145.781,25.4709,154.76
-18.0537,0.999501,0.641633,2,3,0,19.0626,150.158,11.6924,133.569
-18.0204,1,0.641633,2,3,0,18.1453,149.939,11.6783,155.496
-18.0806,1,0.641633,3,7,0,18.3179,141.746,17.4605,165.111
-17.831,1,0.641633,2,3,0,18.1581,148.531,11.6126,136.573
-18.0997,0.972051,0.641633,2,3,0,18.1599,138.535,8.79129,135.009
-18.5633,0.888106,0.641633,3,7,0,19.2107,153.286,19.8755,136.826
-19.3303,0.982907,0.641633,2,3,0,19.3637,156.972,27.2094,164.218
-20.3694,0.958915,0.641633,3,7,0,20.5408,165.781,19.292,136.216
-19.8676,1,0.641633,1,1,0,20.2787,164.136,21.3474,167.093
-19.8676,0.339867,0.641633,2,3,0,21.5151,164.136,21.3474,170.334
-19.3595,1,0.641633,2,3,0,19.8923,160.471,20.1402,128.564
-18.7807,0.947823,0.641633,3,7,0,20.0229,154.57,12.9486,174.243
# 
#  Elapsed Time: 0.107 seconds (Warm-up)
#                0.006 seconds (Sampling)
#                0.113 seconds (Total)
# 
