# stan_version_major = 2
# stan_version_minor = 33
# stan_version_patch = 0
# model = AnnexJ_model
# start_datetime = 2023-10-02 19:46:48 UTC
# method = sample (Default)
#   sample
#     num_samples = 2500
#     num_warmup = 10000
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 4
# id = 1 (Default)
# data
#   file = /Users/ddifrancesco/Github/IMAC_XLII/tmp/AnnexJ_data_1.json
# init = 2 (Default)
# random
#   seed = 4179057733 (Default)
# output
#   file = /Users/ddifrancesco/Github/IMAC_XLII/tmp/AnnexJ_chain.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = 6
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.33.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,sigma,Kmat_MPa_m_pred,mu_pred
-157.499,1,0.987023,1,1,0,157.915,37.4283,80.0844,73.1113
-157.443,1,0.987023,1,1,0,157.524,37.6679,119.301,73.1113
-157.369,1,0.987023,1,1,0,157.443,38.0463,78.5429,73.1113
-157.432,0.830473,0.987023,2,3,0,158.637,41.6797,11.045,73.1113
-157.321,0.971146,0.987023,1,3,0,157.69,38.3569,9.22352,73.1113
-157.9,0.895656,0.987023,1,3,0,157.911,36.2108,52.8988,73.1113
-157.331,1,0.987023,1,3,0,157.763,38.2824,64.7827,73.1113
-157.331,0.906698,0.987023,1,3,0,157.732,38.2824,56.0817,73.1113
-157.641,0.903935,0.987023,2,3,0,158.08,36.9233,114.406,73.1113
-157.236,0.996739,0.987023,1,3,0,157.654,39.6849,57.0239,73.1113
-157.236,0.908208,0.987023,2,3,0,157.871,39.6756,49.6665,73.1113
-157.254,0.997109,0.987023,2,3,0,157.259,40.2343,56.6308,73.1113
-157.787,0.915842,0.987023,2,3,0,157.956,43.1547,136.399,73.1113
-157.801,0.998931,0.987023,2,3,0,157.921,43.2048,85.2782,73.1113
-157.308,0.980213,0.987023,2,3,0,157.974,40.8588,43.7889,73.1113
-157.968,0.88386,0.987023,1,3,0,158.013,43.7332,-9.62243,73.1113
-158.759,0.847019,0.987023,1,1,0,158.787,45.7342,101.342,73.1113
-158.175,1,0.987023,1,1,0,158.721,44.3203,99.5431,73.1113
-159.177,0.668809,0.987023,1,3,0,161.925,34.0385,47.9924,73.1113
-158.05,1,0.987023,1,1,0,158.925,35.871,95.788,73.1113
-158.706,0.832741,0.987023,1,1,0,158.814,34.6971,82.7093,73.1113
-157.609,1,0.987023,1,1,0,158.411,37.0259,46.2766,73.1113
-157.496,1,0.987023,2,3,0,157.623,37.4412,126.878,73.1113
-157.28,0.973479,0.987023,1,3,0,157.675,40.5875,154.141,73.1113
-157.263,1,0.987023,1,1,0,157.279,40.3703,55.3234,73.1113
-157.271,0.997992,0.987023,1,1,0,157.276,40.483,35.1522,73.1113
-157.529,0.953851,0.987023,1,3,0,157.54,42.1578,28.5178,73.1113
-157.369,0.924026,0.987023,2,3,0,158.204,38.0436,32.8327,73.1113
-158.48,0.804908,0.987023,1,3,0,158.506,35.058,25.7547,73.1113
-158.377,1,0.987023,1,1,0,158.732,35.2359,35.9644,73.1113
-157.282,0.934644,0.987023,2,3,0,158.848,38.6908,86.3807,73.1113
-157.278,1,0.987023,1,1,0,157.29,38.7335,113.05,73.1113
-157.276,0.954699,0.987023,2,3,0,157.594,40.5412,71.0206,73.1113
-157.76,0.947809,0.987023,2,3,0,157.785,36.5726,43.344,73.1113
-157.288,0.961188,0.987023,2,3,0,158.043,38.6267,133.025,73.1113
-157.592,0.922028,0.987023,2,3,0,157.894,37.0827,-1.42971,73.1113
-157.251,0.984701,0.987023,2,3,0,157.699,39.0847,120.027,73.1113
-157.36,0.963909,0.987023,1,3,0,157.461,41.249,-16.3085,73.1113
-161.58,0.592388,0.987023,2,3,0,162.465,50.6962,33.3256,73.1113
-157.667,0.951041,0.987023,1,3,0,161.124,42.7261,122.647,73.1113
-157.771,0.977619,0.987023,1,1,0,157.842,43.0998,141.648,73.1113
-157.321,0.996437,0.987023,1,3,0,157.682,40.9622,145.108,73.1113
-159.336,0.791157,0.987023,2,3,0,159.603,33.8391,99.2964,73.1113
-160.289,0.748598,0.987023,1,1,0,160.714,32.8028,123.336,73.1113
-158.099,1,0.987023,1,1,0,159.682,35.7663,30.9495,73.1113
-157.989,1,0.987023,2,3,0,158.242,36.0033,-21.2152,73.1113
-158.654,0.831425,0.987023,1,1,0,158.747,34.7763,127.247,73.1113
-157.477,0.857385,0.987023,1,3,0,159.592,41.9157,-51.0695,73.1113
-158.146,0.788001,0.987023,1,3,0,159.089,35.6696,55.8522,73.1113
-157.266,0.962206,0.987023,1,3,0,158.358,40.4093,33.8445,73.1113
-157.25,1,0.987023,2,3,0,157.263,40.1551,-14.3603,73.1113
-157.42,0.96681,0.987023,1,3,0,157.433,41.6132,60.4424,73.1113
-157.562,0.968562,0.987023,1,1,0,157.577,42.3044,-3.80484,73.1113
-157.435,1,0.987023,1,1,0,157.554,41.6982,62.3867,73.1113
-157.286,0.978569,0.987023,1,3,0,157.618,38.6512,106.141,73.1113
-157.484,0.926948,0.987023,1,3,0,157.737,41.9491,32.3912,73.1113
-160.694,0.436163,0.987023,1,3,0,162.465,32.425,50.1334,73.1113
-157.859,1,0.987023,2,7,0,159.891,36.3111,55.4977,73.1113
-157.437,1,0.987023,1,1,0,157.753,37.6934,94.551,73.1113
-157.559,0.989708,0.987023,2,3,0,157.587,37.1991,94.4427,73.1113
-157.778,0.981373,0.987023,2,3,0,157.821,36.5227,164.208,73.1113
-157.402,0.92209,0.987023,1,3,0,158.329,41.5128,87.353,73.1113
-158.547,0.818799,0.987023,1,3,0,158.608,45.2519,-6.973,73.1113
-157.244,1,0.987023,2,3,0,158.354,39.2294,145.017,73.1113
-157.244,0.77196,0.987023,1,3,0,158.281,39.2294,14.7988,73.1113
-158.77,0.706205,0.987023,1,3,0,159.011,34.6008,120.97,73.1113
-157.294,0.932647,0.987023,1,3,0,159.14,40.7291,73.7258,73.1113
-157.329,0.992094,0.987023,1,1,0,157.335,41.0239,139.752,73.1113
-157.391,0.985839,0.987023,1,1,0,157.4,41.4472,77.6852,73.1113
-157.391,0.84489,0.987023,1,3,0,158.195,41.4472,87.6763,73.1113
-157.236,0.998103,0.987023,1,3,0,157.405,39.586,156.462,73.1113
-157.506,0.96075,0.987023,2,3,0,157.547,42.0552,123.263,73.1113
-157.647,0.989766,0.987023,2,3,0,157.679,42.6501,56.7061,73.1113
-157.241,0.989154,0.987023,1,3,0,157.735,39.3115,31.5526,73.1113
-158.748,0.707256,0.987023,1,3,0,159.005,34.6334,93.6943,73.1113
-158.748,0.217774,0.987023,1,1,0,162.187,34.6334,10.714,73.1113
-158.748,0.937667,0.987023,1,1,0,159.271,34.6334,31.618,73.1113
-157.39,0.858018,0.987023,2,3,0,159.923,37.9291,104.163,73.1113
-157.426,0.932795,0.987023,2,7,0,157.833,41.65,94.1302,73.1113
-157.316,0.928185,0.987023,2,3,0,158.009,38.3975,109.054,73.1113
-157.547,0.943124,0.987023,1,1,0,157.547,37.2424,129.005,73.1113
-157.911,0.969525,0.987023,2,3,0,157.936,36.1857,71.7762,73.1113
-157.422,0.908495,0.987023,2,3,0,158.667,37.7674,106.85,73.1113
-157.958,0.800406,0.987023,1,3,0,158.805,43.7033,161.368,73.1113
-157.828,1,0.987023,1,1,0,158.03,43.2938,141.307,73.1113
-157.466,1,0.987023,1,1,0,157.752,41.8614,42.6373,73.1113
-157.537,0.984357,0.987023,1,1,0,157.573,42.1947,144.802,73.1113
-157.327,1,0.987023,1,1,0,157.489,41.0127,97.6291,73.1113
-157.397,0.956563,0.987023,1,3,0,157.663,37.8912,97.5555,73.1113
-157.393,1,0.987023,1,1,0,157.434,37.9116,78.6519,73.1113
-157.24,1,0.987023,2,3,0,157.372,39.9236,98.8639,73.1113
-157.366,0.973243,0.987023,1,3,0,157.384,41.2931,119.602,73.1113
-157.266,0.986687,0.987023,1,3,0,157.479,38.8701,56.1281,73.1113
-157.571,0.906036,0.987023,1,3,0,157.82,42.3441,-25.5765,73.1113
-157.312,0.965847,0.987023,1,3,0,157.862,38.4269,76.6214,73.1113
-157.663,0.877648,0.987023,1,3,0,158.081,42.7134,108.037,73.1113
-157.368,1,0.987023,1,1,0,157.597,41.3042,40.0032,73.1113
-157.542,0.919748,0.987023,1,3,0,157.969,37.2633,110.007,73.1113
-159.335,0.796642,0.987023,2,3,0,159.336,46.9245,-7.90199,73.1113
-158.553,1,0.987023,1,1,0,159.292,45.2652,155.83,73.1113
-157.86,1,0.987023,1,1,0,158.429,43.3964,84.0373,73.1113
-158.117,0.946566,0.987023,1,1,0,158.197,44.1599,33.7325,73.1113
-157.238,0.997623,0.987023,1,3,0,158.151,39.8292,112.887,73.1113
-157.241,0.999407,0.987023,1,1,0,157.241,39.9305,51.6156,73.1113
-157.621,0.948517,0.987023,2,3,0,157.68,36.9861,111.538,73.1113
-157.784,0.831837,0.987023,1,3,0,158.872,43.1442,110.259,73.1113
-157.967,0.961126,0.987023,1,1,0,158.046,43.7305,129.645,73.1113
-157.498,0.952121,0.987023,2,3,0,158.475,42.0159,62.6784,73.1113
-157.486,0.936343,0.987023,1,3,0,158.098,37.4819,22.7833,73.1113
-157.683,0.858953,0.987023,2,7,0,158.457,42.7851,73.9411,73.1113
-157.467,0.932521,0.987023,2,3,0,158.397,37.5616,125.727,73.1113
-157.604,0.96498,0.987023,1,1,0,157.637,37.0417,92.7948,73.1113
-158.094,0.730079,0.987023,2,3,0,159.617,44.0966,94.6735,73.1113
-158.018,0.905504,0.987023,2,3,0,159.358,43.8794,35.8737,73.1113
-158.89,0.833391,0.987023,1,1,0,158.917,46.0177,102.673,73.1113
-157.314,1,0.987023,2,3,0,158.561,38.411,82.5356,73.1113
-157.273,1,0.987023,1,1,0,157.306,38.7865,66.2186,73.1113
-157.256,0.992811,0.987023,1,3,0,157.33,40.2703,2.16629,73.1113
-157.289,0.984852,0.987023,1,3,0,157.358,38.624,31.5214,73.1113
-157.289,0.86487,0.987023,1,3,0,157.857,38.624,98.5545,73.1113
-157.526,0.935131,0.987023,2,3,0,157.791,37.3206,75.4959,73.1113
-157.671,0.86747,0.987023,1,3,0,158.507,42.7432,119.969,73.1113
-157.449,0.961077,0.987023,2,3,0,158.082,41.7717,77.9007,73.1113
-157.306,1,0.987023,1,1,0,157.416,40.8357,90.5419,73.1113
-157.263,0.990302,0.987023,1,3,0,157.39,38.9117,111.918,73.1113
-157.262,0.992398,0.987023,1,3,0,157.325,40.3574,62.2747,73.1113
-157.253,0.903316,0.987023,2,3,0,157.963,39.048,56.3523,73.1113
-157.236,0.99976,0.987023,2,3,0,157.255,39.562,48.9322,73.1113
-157.267,0.992965,0.987023,1,3,0,157.273,38.8556,110.916,73.1113
-157.263,0.975413,0.987023,2,3,0,157.443,40.3771,49.2125,73.1113
-158.819,0.796821,0.987023,2,3,0,159.171,45.8657,128.989,73.1113
-157.631,0.984356,0.987023,1,3,0,158.572,42.5892,71.091,73.1113
-157.954,0.837692,0.987023,1,3,0,159.094,36.0828,82.1706,73.1113
-157.563,1,0.987023,1,1,0,157.876,37.1861,75.3847,73.1113
-157.563,0.823774,0.987023,1,1,0,158.102,37.1861,48.7075,73.1113
-157.557,1,0.987023,2,7,0,157.558,42.2836,-5.66538,73.1113
-157.58,0.994872,0.987023,1,1,0,157.647,42.3823,44.4554,73.1113
-157.357,1,0.987023,1,1,0,157.531,41.2319,66.842,73.1113
-157.897,0.836339,0.987023,1,3,0,158.473,36.2186,59.0342,73.1113
-157.843,1,0.987023,1,1,0,158.028,36.3511,48.402,73.1113
-157.49,1,0.987023,1,1,0,157.766,37.4644,56.9281,73.1113
-157.578,0.977343,0.987023,1,1,0,157.624,37.131,81.3698,73.1113
-158.52,0.776725,0.987023,1,1,0,158.523,34.9909,79.775,73.1113
-157.359,1,0.987023,2,3,0,158.296,41.2461,104.147,73.1113
-157.265,0.987241,0.987023,1,3,0,157.468,38.8822,28.9877,73.1113
-157.495,0.973072,0.987023,2,3,0,157.497,42.0004,11.6058,73.1113
-157.755,0.981325,0.987023,2,3,0,157.77,43.0477,35.8025,73.1113
-157.427,1,0.987023,1,1,0,157.684,41.6543,104.178,73.1113
-157.801,0.859496,0.987023,1,3,0,158.479,36.4606,101.363,73.1113
-157.741,1,0.987023,2,3,0,157.901,36.6237,43.5819,73.1113
-158.141,0.736782,0.987023,1,3,0,159.729,44.2262,60.4694,73.1113
-157.286,0.993504,0.987023,1,3,0,158.045,40.6499,6.34998,73.1113
-157.367,0.96334,0.987023,1,3,0,157.54,38.057,74.2779,73.1113
-158.33,0.830737,0.987023,1,3,0,158.349,35.3194,129.204,73.1113
-157.474,1,0.987023,2,3,0,158.124,41.9002,92.1317,73.1113
-157.866,0.972363,0.987023,2,3,0,157.869,43.4157,78.0582,73.1113
-158.447,0.883903,0.987023,1,1,0,158.482,45.0142,114.513,73.1113
-157.442,0.98886,0.987023,1,3,0,158.255,41.7372,54.5065,73.1113
-157.273,1,0.987023,2,3,0,157.402,38.7862,86.7205,73.1113
-157.271,1,0.987023,2,3,0,157.28,38.8083,13.9578,73.1113
-157.339,0.968674,0.987023,1,3,0,157.473,41.1057,50.1333,73.1113
-157.38,0.990742,0.987023,1,1,0,157.395,41.3807,99.3754,73.1113
-157.266,0.883683,0.987023,2,3,0,158.256,38.8699,56.8588,73.1113
-157.446,0.955161,0.987023,2,3,0,157.612,37.6512,89.1362,73.1113
-158.002,0.864719,0.987023,1,1,0,158.004,35.9741,107.709,73.1113
-157.267,0.963911,0.987023,1,3,0,158.21,40.4317,62.2721,73.1113
-157.246,0.995994,0.987023,1,3,0,157.3,39.1927,109.82,73.1113
-157.427,0.962856,0.987023,1,3,0,157.442,37.7435,34.5562,73.1113
-157.452,0.993592,0.987023,1,1,0,157.494,37.6272,103.348,73.1113
-157.41,1,0.987023,1,1,0,157.475,37.8243,8.3258,73.1113
-157.249,0.988951,0.987023,1,3,0,157.481,40.1339,60.3526,73.1113
-157.262,0.996803,0.987023,1,1,0,157.263,40.3619,79.3275,73.1113
-157.527,0.971565,0.987023,2,3,0,157.537,37.3166,56.714,73.1113
-157.259,0.980349,0.987023,1,3,0,157.652,40.3201,66.2668,73.1113
-157.267,0.998138,0.987023,1,1,0,157.271,40.4312,127.649,73.1113
-157.284,0.990705,0.987023,2,3,0,157.352,40.6224,102.636,73.1113
-157.294,0.999206,0.987023,2,3,0,157.303,40.7265,33.3312,73.1113
-157.259,1,0.987023,1,1,0,157.286,40.3151,40.9054,73.1113
-157.26,0.95788,0.987023,2,3,0,157.559,38.9439,75.5463,73.1113
-157.356,0.964089,0.987023,1,3,0,157.478,41.2259,128.658,73.1113
-157.419,0.985908,0.987023,1,1,0,157.434,41.6097,67.56,73.1113
-157.483,0.985731,0.987023,1,1,0,157.51,41.9426,118.094,73.1113
-160.749,0.726628,0.987023,2,3,0,161.091,32.3764,56.2143,73.1113
-158.965,1,0.987023,1,1,0,160.44,34.3217,89.4696,73.1113
-157.243,1,0.987023,2,3,0,159.016,39.9943,68.3794,73.1113
-157.242,0.940179,0.987023,2,3,0,157.651,39.2871,82.9371,73.1113
-157.319,0.990524,0.987023,2,3,0,157.322,40.9504,31.4274,73.1113
-157.255,0.991319,0.987023,1,3,0,157.391,39.0217,82.7585,73.1113
-157.255,0.882036,0.987023,1,3,0,157.836,39.0217,77.4055,73.1113
-157.255,1,0.987023,2,3,0,157.259,39.0262,61.1269,73.1113
-157.272,0.9958,0.987023,1,1,0,157.274,38.7962,94.024,73.1113
-157.672,0.911066,0.987023,2,3,0,157.969,36.825,102.806,73.1113
-157.256,0.999957,0.987023,1,3,0,157.604,39.0032,34.9207,73.1113
-157.257,0.995107,0.987023,2,3,0,157.301,38.9883,76.6048,73.1113
-157.255,0.969242,0.987023,2,3,0,157.466,40.2448,75.5811,73.1113
-157.255,0.662024,0.987023,1,3,0,159.08,40.2448,153.271,73.1113
-157.307,0.979659,0.987023,1,3,0,157.384,38.4647,19.4641,73.1113
-157.355,0.958757,0.987023,2,3,0,157.606,41.2128,24.0688,73.1113
-158.177,0.864309,0.987023,1,3,0,158.219,44.3254,68.8002,73.1113
-158.826,0.873964,0.987023,1,1,0,158.9,45.8801,32.9239,73.1113
-158.543,1,0.987023,1,1,0,158.977,45.2433,36.8768,73.1113
-157.852,1,0.987023,1,1,0,158.419,43.3718,123.089,73.1113
-157.304,0.981078,0.987023,2,3,0,158.014,40.8167,107.77,73.1113
-157.321,0.996091,0.987023,1,1,0,157.332,40.961,57.2105,73.1113
-158.227,0.770207,0.987023,1,3,0,158.836,35.5114,74.8834,73.1113
-157.777,1,0.987023,2,3,0,158.171,36.5259,71.3243,73.1113
-157.933,0.958823,0.987023,1,1,0,158.041,36.1319,121.87,73.1113
-157.261,1,0.987023,1,3,0,157.828,38.9312,58.9684,73.1113
-157.291,0.98327,0.987023,1,3,0,157.374,40.7006,31.5514,73.1113
-158.428,0.735014,0.987023,1,3,0,159.012,35.146,-1.48023,73.1113
-159.319,0.7736,0.987023,1,1,0,159.497,33.8597,77.0176,73.1113
-159,1,0.987023,1,1,0,159.647,34.2726,44.8678,73.1113
-157.269,0.948873,0.987023,1,3,0,159.261,40.4481,134.184,73.1113
-158.506,0.765933,0.987023,1,3,0,158.728,45.1546,78.9698,73.1113
-157.317,0.979963,0.987023,2,3,0,158.668,40.9295,102.582,73.1113
-157.463,0.989024,0.987023,2,3,0,157.464,41.8466,78.95,73.1113
-157.463,0.931715,0.987023,1,1,0,157.717,41.8466,-55.1926,73.1113
-157.531,0.995001,0.987023,2,3,0,157.567,42.1683,37.1359,73.1113
-157.771,0.872457,0.987023,1,3,0,158.626,36.5416,75.7485,73.1113
-158.081,0.919792,0.987023,1,1,0,158.163,35.8047,66.6062,73.1113
-158.081,0.457574,0.987023,1,1,0,160.015,35.8047,68.467,73.1113
-157.241,1,0.987023,2,3,0,158.052,39.956,113.725,73.1113
-157.445,0.956431,0.987023,1,3,0,157.477,41.7516,86.1924,73.1113
-157.239,1,0.987023,2,3,0,157.414,39.3752,19.3417,73.1113
-162.097,0.442262,0.987023,2,3,0,165.256,31.3042,75.2955,73.1113
-158.959,1,0.987023,1,1,0,161.269,34.3298,65.5314,73.1113
-157.34,1,0.987023,1,3,0,158.623,38.2253,78.3965,73.1113
-157.311,0.975188,0.987023,1,3,0,157.538,40.8849,64.2821,73.1113
-157.655,0.944338,0.987023,1,3,0,157.662,42.6818,-23.9411,73.1113
-157.238,0.998047,0.987023,1,3,0,157.661,39.805,125.154,73.1113
-157.238,0.892368,0.987023,1,3,0,157.726,39.805,27.8744,73.1113
-157.237,0.998941,0.987023,2,3,0,157.245,39.494,31.0021,73.1113
-157.25,0.823224,0.987023,2,3,0,158.556,40.1675,51.8208,73.1113
-157.513,0.927783,0.987023,1,3,0,157.665,37.3703,37.1926,73.1113
-157.455,1,0.987023,1,1,0,157.541,37.6127,21.8616,73.1113
-157.791,0.916299,0.987023,1,1,0,157.801,36.4878,106.73,73.1113
-158.069,0.745181,0.987023,2,3,0,160.069,44.0274,35.8312,73.1113
-157.375,0.993414,0.987023,1,3,0,157.934,41.3463,105.649,73.1113
-157.377,0.963144,0.987023,1,3,0,157.709,38.0009,49.3738,73.1113
-158.047,0.885943,0.987023,1,3,0,158.05,35.8775,95.693,73.1113
-158.465,0.642086,0.987023,1,3,0,160.85,45.0568,76.5828,73.1113
-158.614,0.96975,0.987023,1,1,0,158.84,45.4067,-3.79983,73.1113
-157.306,0.983052,0.987023,2,3,0,158.744,40.8417,40.6477,73.1113
-157.257,1,0.987023,1,1,0,157.295,40.2834,62.4473,73.1113
-157.276,0.992054,0.987023,2,3,0,157.326,40.5398,90.5357,73.1113
-157.875,0.93371,0.987023,2,3,0,157.915,36.2732,43.7816,73.1113
-158.755,0.783914,0.987023,1,1,0,158.804,34.6219,91.2587,73.1113
-159.029,0.97459,0.987023,2,3,0,159.387,34.2336,83.8387,73.1113
-159.77,0.934012,0.987023,2,3,0,160.134,33.3365,89.7043,73.1113
-157.61,1,0.987023,2,3,0,159.299,42.5024,43.1863,73.1113
-157.483,1,0.987023,1,1,0,157.611,41.9434,-34.4068,73.1113
-157.483,0.900956,0.987023,1,1,0,157.853,41.9434,106.157,73.1113
-157.446,0.919879,0.987023,2,3,0,158.274,37.652,82.6947,73.1113
-157.33,1,0.987023,2,3,0,157.423,38.2912,115.466,73.1113
-158.382,0.809259,0.987023,1,3,0,158.423,35.226,114.155,73.1113
-158.382,0.224234,0.987023,1,1,0,161.841,35.226,72.6282,73.1113
-158.577,0.946412,0.987023,1,1,0,158.843,34.8978,78.3248,73.1113
-157.567,1,0.987023,1,1,0,158.307,37.1723,77.0724,73.1113
-157.45,1,0.987023,1,1,0,157.568,37.6353,99.9221,73.1113
-157.45,0.969263,0.987023,1,1,0,157.571,37.6353,74.9788,73.1113
-157.645,0.950669,0.987023,1,1,0,157.667,36.9086,45.574,73.1113
-157.841,0.949335,0.987023,1,1,0,157.908,36.356,59.7986,73.1113
-157.348,0.934736,0.987023,1,3,0,158.277,41.1698,55.9048,73.1113
-157.349,0.999795,0.987023,1,1,0,157.375,41.176,58.1786,73.1113
-157.243,1,0.987023,2,3,0,157.328,39.2575,49.3257,73.1113
-157.244,0.938146,0.987023,2,3,0,157.654,40.0245,62.1048,73.1113
