# stan_version_major = 2
# stan_version_minor = 33
# stan_version_patch = 0
# model = AnnexJ_model
# start_datetime = 2023-10-02 19:46:48 UTC
# method = sample (Default)
#   sample
#     num_samples = 2500
#     num_warmup = 10000
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 4
# id = 1 (Default)
# data
#   file = /Users/ddifrancesco/Github/IMAC_XLII/tmp/AnnexJ_data_1.json
# init = 2 (Default)
# random
#   seed = 4179057733 (Default)
# output
#   file = /Users/ddifrancesco/Github/IMAC_XLII/tmp/AnnexJ_chain.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = 6
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.33.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,sigma,Kmat_MPa_m_pred,mu_pred
-157.406,0.969589,0.957739,2,3,0,157.512,37.8429,83.1803,73.1113
-157.301,1,0.957739,1,1,0,157.383,38.5137,67.3693,73.1113
-157.261,1,0.957739,1,1,0,157.292,38.9278,118.718,73.1113
-157.242,0.996489,0.957739,1,3,0,157.287,39.9779,43.6086,73.1113
-157.26,0.934313,0.957739,2,3,0,157.726,38.9488,62.031,73.1113
-157.303,0.973504,0.957739,2,3,0,157.45,40.8083,81.0377,73.1113
-157.367,0.979313,0.957739,2,3,0,157.5,41.299,67.5064,73.1113
-158.456,0.727535,0.957739,1,3,0,159.394,35.0982,25.2428,73.1113
-158.456,0.32802,0.957739,1,1,0,161.311,35.0982,62.8184,73.1113
-157.424,1,0.957739,2,3,0,158.224,41.6367,106.435,73.1113
-157.425,0.999773,0.957739,2,7,0,157.426,37.75,49.3586,73.1113
-157.396,1,0.957739,2,3,0,157.449,37.8961,82.4269,73.1113
-157.245,0.995623,0.957739,2,3,0,157.429,39.2036,131.214,73.1113
-157.399,0.970209,0.957739,1,3,0,157.415,37.8817,109.721,73.1113
-157.365,1,0.957739,1,1,0,157.413,38.0697,31.5956,73.1113
-157.301,1,0.957739,1,1,0,157.354,38.512,83.2051,73.1113
-157.888,0.821153,0.957739,1,3,0,158.475,43.4854,148.133,73.1113
-157.467,1,0.957739,2,3,0,157.801,41.8635,153.857,73.1113
-157.753,0.942281,0.957739,1,1,0,157.758,43.0388,115.494,73.1113
-157.452,1,0.957739,1,1,0,157.693,41.7863,23.9829,73.1113
-157.448,1,0.957739,1,1,0,157.495,41.765,70.6476,73.1113
-157.408,0.952774,0.957739,1,3,0,157.932,37.8346,93.7612,73.1113
-157.408,0.630877,0.957739,1,3,0,159.351,37.8346,46.2085,73.1113
-157.381,0.968498,0.957739,2,3,0,157.713,37.9796,51.2771,73.1113
-157.428,0.988832,0.957739,1,1,0,157.451,37.7377,64.5588,73.1113
-157.375,0.86771,0.957739,2,3,0,158.505,41.3451,-1.93142,73.1113
-157.274,0.9815,0.957739,1,3,0,157.532,38.7718,67.4635,73.1113
-157.318,0.975536,0.957739,1,3,0,157.459,40.9404,52.9051,73.1113
-157.262,1,0.957739,1,1,0,157.306,40.3619,112.48,73.1113
-157.304,0.988849,0.957739,2,3,0,157.363,40.8161,65.5193,73.1113
-157.423,0.970776,0.957739,2,3,0,157.572,41.632,61.6591,73.1113
-157.471,0.989938,0.957739,1,1,0,157.499,41.8839,157.988,73.1113
-157.941,0.955718,0.957739,2,7,0,157.958,36.1131,71.9484,73.1113
-157.24,0.980965,0.957739,1,3,0,158.057,39.8998,-51.1138,73.1113
-157.502,0.944102,0.957739,1,3,0,157.564,42.0358,155.186,73.1113
-157.48,0.939258,0.957739,1,3,0,158.162,37.5067,45.6969,73.1113
-157.26,1,0.957739,2,3,0,157.433,40.3317,18.9623,73.1113
-157.265,0.998909,0.957739,1,1,0,157.269,40.402,79.3877,73.1113
-157.555,0.948594,0.957739,1,3,0,157.581,42.2728,42.8531,73.1113
-157.89,0.933517,0.957739,1,1,0,157.9,43.4914,80.3685,73.1113
-157.36,0.998604,0.957739,2,7,0,157.773,38.0986,152.592,73.1113
-157.457,0.977124,0.957739,1,1,0,157.468,37.6026,118.003,73.1113
-157.457,0.880044,0.957739,1,1,0,157.852,37.6026,86.3556,73.1113
-157.497,0.990567,0.957739,1,1,0,157.539,37.4365,81.6525,73.1113
-157.925,0.79855,0.957739,1,3,0,159.019,43.6012,68.8484,73.1113
-157.241,1,0.957739,2,3,0,157.881,39.9386,81.63,73.1113
-157.45,0.969428,0.957739,2,3,0,157.499,41.7752,86.5474,73.1113
-157.74,0.941236,0.957739,1,1,0,157.744,42.9948,-13.3307,73.1113
-157.915,0.965196,0.957739,1,1,0,157.979,43.571,51.4037,73.1113
-157.237,0.98262,0.957739,1,3,0,158.061,39.468,176.647,73.1113
-157.238,0.94193,0.957739,2,3,0,157.647,39.4548,108.801,73.1113
-157.977,0.828002,0.957739,1,3,0,158.308,43.7584,22.3413,73.1113
-157.236,1,0.957739,2,3,0,157.889,39.6396,65.6613,73.1113
-157.303,0.984101,0.957739,1,3,0,157.326,40.8095,94.4874,73.1113
-157.238,0.934047,0.957739,2,3,0,157.791,39.4541,72.9778,73.1113
-157.754,0.634794,0.957739,2,3,0,160.309,43.0422,17.2689,73.1113
-158.679,0.831338,0.957739,1,1,0,158.679,45.5555,106.178,73.1113
-159.6,0.84013,0.957739,1,1,0,159.693,47.4293,42.249,73.1113
-160.234,0.890378,0.957739,1,1,0,160.529,48.5556,98.7694,73.1113
-157.319,0.963048,0.957739,1,3,0,160.304,40.945,99.7913,73.1113
-157.296,0.980864,0.957739,1,3,0,157.494,38.554,49.6902,73.1113
-158.734,0.748612,0.957739,1,3,0,158.879,34.6546,81.5656,73.1113
-157.394,1,0.957739,1,3,0,158.456,37.9074,14.3761,73.1113
-157.39,0.744874,0.957739,2,3,0,159.572,41.4401,16.4194,73.1113
-157.333,1,0.957739,2,3,0,157.387,41.0607,53.3926,73.1113
-157.36,0.82309,0.957739,2,3,0,158.93,38.096,113.924,73.1113
-157.292,1,0.957739,1,1,0,157.347,38.5891,94.1134,73.1113
-158.303,0.87881,0.957739,2,3,0,158.315,44.656,23.5254,73.1113
-158.2,1,0.957739,1,1,0,158.452,44.3866,11.2748,73.1113
-157.49,0.996468,0.957739,2,7,0,158.059,37.4627,63.7047,73.1113
-157.237,0.993301,0.957739,1,3,0,157.532,39.7661,53.814,73.1113
-157.248,0.959874,0.957739,2,3,0,157.51,40.1296,70.0004,73.1113
-157.399,0.955969,0.957739,1,3,0,157.517,37.8827,83.1109,73.1113
-157.236,1,0.957739,2,3,0,157.384,39.7005,59.9263,73.1113
-157.391,0.979462,0.957739,2,3,0,157.411,37.9257,86.1307,73.1113
-157.513,0.971162,0.957739,1,1,0,157.527,37.3725,30.8054,73.1113
-157.318,1,0.957739,2,7,0,157.474,40.9387,-55.5509,73.1113
-157.314,0.970201,0.957739,2,7,0,157.528,38.4078,42.8303,73.1113
-157.303,0.976758,0.957739,1,3,0,157.502,40.809,68.5933,73.1113
-157.913,0.897222,0.957739,1,3,0,157.968,43.564,15.7315,73.1113
-157.32,0.946322,0.957739,1,3,0,158.419,38.3674,78.0399,73.1113
-157.485,0.915345,0.957739,2,3,0,157.932,41.9551,74.501,73.1113
-157.711,0.954309,0.957739,1,1,0,157.723,42.8881,117.551,73.1113
-157.502,1,0.957739,1,1,0,157.684,42.0328,85.3343,73.1113
-157.441,0.938116,0.957739,1,3,0,158.087,37.6751,124.174,73.1113
-158.317,0.711985,0.957739,1,3,0,159.585,44.6906,174.425,73.1113
-157.326,0.986113,0.957739,2,3,0,158.441,41.0027,83.58,73.1113
-157.378,0.988975,0.957739,1,1,0,157.386,41.3642,128.639,73.1113
-157.616,0.951045,0.957739,1,1,0,157.616,42.527,104.645,73.1113
-157.287,0.880705,0.957739,2,3,0,158.667,38.6437,25.0276,73.1113
-159.303,0.659443,0.957739,1,3,0,159.551,33.8801,93.1511,73.1113
-157.426,1,0.957739,1,3,0,158.917,37.7444,49.8585,73.1113
-157.238,0.997823,0.957739,1,3,0,157.425,39.4552,56.1801,73.1113
-157.895,0.908099,0.957739,2,3,0,158.056,36.2231,56.2906,73.1113
-157.258,0.996697,0.957739,1,3,0,157.829,38.9811,76.5136,73.1113
-157.258,1,0.957739,2,3,0,157.262,38.9827,85.5317,73.1113
-157.764,0.902524,0.957739,1,3,0,157.823,36.5605,28.8719,73.1113
-157.752,1,0.957739,2,7,0,157.757,43.0359,101.95,73.1113
-157.278,0.96384,0.957739,1,3,0,158.065,38.7325,37.3839,73.1113
-157.253,0.891827,0.957739,2,3,0,158.082,40.2168,53.5986,73.1113
-157.269,0.994401,0.957739,2,3,0,157.305,40.4575,80.6858,73.1113
-157.301,0.887596,0.957739,2,3,0,158.175,38.5144,78.627,73.1113
-157.661,0.790911,0.957739,2,3,0,158.83,42.7037,103.634,73.1113
-157.666,0.999237,0.957739,2,7,0,157.669,36.8448,20.0229,73.1113
-158.35,0.841323,0.957739,1,1,0,158.365,35.2827,79.8215,73.1113
-157.988,1,0.957739,1,1,0,158.37,36.0074,136.779,73.1113
-157.277,0.998366,0.957739,1,3,0,157.886,38.7405,54.2629,73.1113
-157.44,0.962334,0.957739,2,3,0,157.593,37.6824,124.641,73.1113
-157.371,1,0.957739,1,1,0,157.44,38.036,80.2253,73.1113
-157.387,0.99875,0.957739,2,3,0,157.414,37.9474,80.9111,73.1113
-157.998,0.924794,0.957739,2,7,0,158.003,43.8226,59.9505,73.1113
-158.357,0.931433,0.957739,1,1,0,158.433,44.7928,98.3056,73.1113
-160.131,0.713348,0.957739,1,1,0,160.132,48.3789,66.8566,73.1113
-158.898,1,0.957739,1,1,0,159.983,46.0364,29.3474,73.1113
-157.856,1,0.957739,1,1,0,158.693,43.3841,41.0618,73.1113
-157.458,0.893774,0.957739,2,7,0,158.689,37.5992,26.3729,73.1113
-157.889,0.865851,0.957739,2,3,0,158.648,36.2379,91.5401,73.1113
-157.347,0.922374,0.957739,1,3,0,158.419,41.1614,136.225,73.1113
-157.251,0.943627,0.957739,2,3,0,157.786,39.0854,96.313,73.1113
-158.48,0.715797,0.957739,1,3,0,159.175,45.093,14.0907,73.1113
-158.634,0.970609,0.957739,1,1,0,158.843,45.4541,13.2407,73.1113
-157.884,1,0.957739,1,1,0,158.499,43.4729,-11.729,73.1113
-157.305,0.993173,0.957739,1,3,0,157.808,40.8292,48.3732,73.1113
-157.342,0.992012,0.957739,1,1,0,157.349,41.1258,0.222765,73.1113
-157.244,0.999071,0.957739,1,3,0,157.331,40.0333,67.6213,73.1113
-157.241,1,0.957739,1,1,0,157.244,39.9513,51.7244,73.1113
-157.607,0.948653,0.957739,2,3,0,157.679,42.494,64.4501,73.1113
-157.244,0.995182,0.957739,1,3,0,157.606,40.0189,53.5747,73.1113
-157.237,0.999968,0.957739,1,3,0,157.242,39.7716,70.1662,73.1113
-158.286,0.834493,0.957739,2,3,0,158.658,44.6113,24.5638,73.1113
-158.218,1,0.957739,1,1,0,158.455,44.4341,44.1703,73.1113
-157.441,0.863955,0.957739,2,3,0,159.715,37.678,56.7471,73.1113
-157.363,0.949648,0.957739,1,3,0,157.832,41.2693,33.2014,73.1113
-157.415,0.989031,0.957739,1,1,0,157.43,41.5862,49.0944,73.1113
-157.246,0.895186,0.957739,2,3,0,158.252,39.1817,69.1919,73.1113
-157.361,0.964097,0.957739,1,3,0,157.461,41.2548,65.4646,73.1113
-157.278,1,0.957739,1,1,0,157.343,40.5648,112.53,73.1113
-157.313,0.888759,0.957739,2,3,0,158.187,38.4145,48.7917,73.1113
-157.466,0.964689,0.957739,1,1,0,157.466,37.5663,89.9783,73.1113
-157.509,0.989633,0.957739,1,1,0,157.553,37.388,57.9087,73.1113
-158.151,0.853051,0.957739,1,1,0,158.152,35.66,134.473,73.1113
-157.345,1,0.957739,2,3,0,157.976,41.149,78.3937,73.1113
-157.345,0.903824,0.957739,1,3,0,157.872,41.149,102.994,73.1113
-157.839,0.950735,0.957739,2,7,0,157.839,36.3615,128.373,73.1113
-157.238,0.986498,0.957739,1,3,0,157.922,39.8045,83.7959,73.1113
-157.731,0.891763,0.957739,1,3,0,157.884,42.9627,68.2826,73.1113
-157.693,0.894119,0.957739,1,3,0,158.962,36.7616,90.6511,73.1113
-157.474,1,0.957739,1,1,0,157.659,37.5294,142.682,73.1113
-157.343,1,0.957739,1,1,0,157.448,38.2052,57.5454,73.1113
-157.236,0.998327,0.957739,1,3,0,157.352,39.6193,138.906,73.1113
-157.236,0.911432,0.957739,1,3,0,157.662,39.6193,61.9361,73.1113
-157.477,0.944811,0.957739,1,3,0,157.551,37.5177,45.9345,73.1113
-157.439,0.954585,0.957739,2,3,0,157.918,37.6842,84.4858,73.1113
-157.349,1,0.957739,2,3,0,157.428,38.1643,33.3531,73.1113
-157.271,1,0.957739,1,1,0,157.331,38.8045,52.0712,73.1113
-157.843,0.930947,0.957739,2,3,0,157.85,43.3433,71.5738,73.1113
-157.979,0.991009,0.957739,2,3,0,158.071,43.7657,71.9057,73.1113
-157.846,1,0.957739,1,1,0,158.045,43.3506,92.7626,73.1113
-158.954,0.803142,0.957739,1,1,0,158.954,46.1538,71.7793,73.1113
-157.925,1,0.957739,1,1,0,158.754,43.6009,33.5482,73.1113
-157.265,0.963017,0.957739,1,3,0,158.246,38.879,66.7659,73.1113
-157.257,0.995777,0.957739,2,3,0,157.306,38.9972,59.4568,73.1113
-157.292,0.991985,0.957739,1,1,0,157.292,38.5961,37.5653,73.1113
-157.526,0.971352,0.957739,2,7,0,157.527,42.1465,46.3904,73.1113
-157.296,0.968088,0.957739,1,3,0,157.806,38.5588,39.4989,73.1113
-157.281,1,0.957739,1,1,0,157.3,38.6939,71.1496,73.1113
-157.252,1,0.957739,1,1,0,157.275,39.0762,87.9596,73.1113
-157.332,0.932804,0.957739,2,3,0,157.711,41.0482,146.362,73.1113
-157.257,0.995309,0.957739,2,3,0,157.375,40.2894,81.6408,73.1113
-157.245,1,0.957739,1,1,0,157.255,40.0626,9.12752,73.1113
-157.263,0.965512,0.957739,2,3,0,157.497,38.9048,49.637,73.1113
-157.245,0.871677,0.957739,2,3,0,158.226,40.0572,49.0261,73.1113
-157.759,0.875839,0.957739,1,3,0,158.004,36.5754,92.5124,73.1113
-157.759,0.933854,0.957739,1,1,0,158.034,36.5754,58.0044,73.1113
-157.759,0.575003,0.957739,1,3,0,160.928,36.5754,83.128,73.1113
-157.288,0.952382,0.957739,1,3,0,158.071,40.6703,59.8418,73.1113
-158.384,0.805412,0.957739,1,3,0,158.571,44.859,52.8646,73.1113
-157.238,0.986194,0.957739,1,3,0,158.528,39.8025,58.1241,73.1113
-157.243,0.997981,0.957739,1,3,0,157.25,39.2673,115.181,73.1113
-157.236,0.999729,0.957739,1,3,0,157.245,39.6727,117.211,73.1113
-157.236,0.999942,0.957739,2,3,0,157.237,39.7112,54.4447,73.1113
-157.691,0.896875,0.957739,1,3,0,157.843,36.7691,17.8602,73.1113
-157.725,0.82901,0.957739,1,3,0,159.001,42.9403,58.4832,73.1113
-157.935,0.958278,0.957739,1,1,0,157.989,43.6329,103.628,73.1113
-157.854,1,0.957739,1,1,0,158.026,43.3777,127.784,73.1113
-158.425,0.892582,0.957739,1,1,0,158.45,44.9594,56.0965,73.1113
-157.365,0.985447,0.957739,1,3,0,158.296,41.2838,27.6591,73.1113
-157.237,0.998173,0.957739,1,3,0,157.373,39.7309,79.3395,73.1113
-157.637,0.907863,0.957739,1,3,0,157.776,36.9356,55.3651,73.1113
-157.594,0.894166,0.957739,1,3,0,158.639,42.4373,73.3913,73.1113
-157.238,0.995068,0.957739,1,3,0,157.613,39.8401,73.0508,73.1113
-160.615,0.466911,0.957739,1,3,0,161.517,32.4963,69.6589,73.1113
-159.507,1,0.957739,1,1,0,160.697,33.6344,133.287,73.1113
-158.006,1,0.957739,2,7,0,159.208,43.8446,97.7224,73.1113
-157.341,0.99809,0.957739,2,7,0,157.857,38.2168,95.8313,73.1113
-157.236,1,0.957739,2,3,0,157.331,39.6983,45.681,73.1113
-157.551,0.957081,0.957739,2,3,0,157.593,42.2589,61.7012,73.1113
-158.021,0.908368,0.957739,1,1,0,158.023,43.8872,59.0915,73.1113
-157.961,1,0.957739,1,1,0,158.142,43.7109,125.856,73.1113
-157.253,1,0.957739,2,3,0,157.828,39.0475,6.39788,73.1113
-158.46,0.718117,0.957739,1,3,0,159.16,45.0452,3.08886,73.1113
-157.816,1,0.957739,1,1,0,158.346,43.2534,46.909,73.1113
-157.612,1,0.957739,1,1,0,157.809,42.5108,126.189,73.1113
-159.191,0.801076,0.957739,1,3,0,159.25,46.6401,121.743,73.1113
-157.508,0.973791,0.957739,1,3,0,158.964,42.0629,102.164,73.1113
-157.41,1,0.957739,1,1,0,157.504,41.5606,61.1544,73.1113
-157.592,0.962502,0.957739,1,1,0,157.599,42.4315,-27.1798,73.1113
-158.204,0.882903,0.957739,1,1,0,158.205,44.3974,95.9342,73.1113
-158.639,0.918729,0.957739,1,1,0,158.735,45.4638,56.6482,73.1113
-157.992,1,0.957739,1,1,0,158.545,43.8023,55.1269,73.1113
-158.75,0.861428,0.957739,1,1,0,158.774,45.715,180.223,73.1113
-157.239,0.983226,0.957739,1,3,0,158.94,39.8673,118.607,73.1113
-157.274,0.906373,0.957739,2,3,0,157.901,40.5156,99.035,73.1113
-157.239,0.997238,0.957739,1,3,0,157.294,39.4052,76.5322,73.1113
-157.236,0.986218,0.957739,2,3,0,157.332,39.6303,28.3114,73.1113
-157.25,0.996656,0.957739,1,3,0,157.255,40.1623,104.736,73.1113
-157.268,0.995966,0.957739,1,1,0,157.269,40.4453,58.9653,73.1113
-157.274,0.985984,0.957739,2,7,0,157.365,38.7751,54.9454,73.1113
-157.25,0.945618,0.957739,2,3,0,157.668,40.1644,88.4687,73.1113
-157.252,0.995238,0.957739,1,3,0,157.291,39.0772,131.449,73.1113
-157.374,0.959409,0.957739,1,3,0,157.499,41.3421,-31.741,73.1113
-157.543,0.964843,0.957739,1,1,0,157.547,42.2236,94.9524,73.1113
-157.69,0.970101,0.957739,1,1,0,157.723,42.8137,-2.53021,73.1113
-159.016,0.796366,0.957739,2,3,0,159.948,46.2829,64.8764,73.1113
-157.322,0.975448,0.957739,1,3,0,158.95,40.9755,113.249,73.1113
-157.264,0.978412,0.957739,2,3,0,157.509,38.8899,33.957,73.1113
-158.49,0.707056,0.957739,1,3,0,159.271,45.1178,88.4183,73.1113
-158.074,0.914301,0.957739,2,3,0,159.688,44.0415,99.7383,73.1113
-157.254,1,0.957739,2,3,0,158.059,40.2277,67.4736,73.1113
-157.405,0.973309,0.957739,1,3,0,157.416,41.5284,126.711,73.1113
-157.237,0.994407,0.957739,1,3,0,157.446,39.4816,120.087,73.1113
-157.236,0.987735,0.957739,2,3,0,157.32,39.5642,50.4697,73.1113
-157.254,0.967834,0.957739,2,3,0,157.452,40.238,8.8183,73.1113
-157.254,0.730098,0.957739,1,3,0,158.763,40.238,60.3964,73.1113
-157.254,0.902082,0.957739,1,3,0,157.738,40.238,59.1155,73.1113
-158.207,0.875631,0.957739,2,3,0,158.386,44.4038,44.6736,73.1113
-158.778,0.894833,0.957739,1,1,0,158.852,45.7751,6.70809,73.1113
-157.249,1,0.957739,2,3,0,158.513,39.1208,102.805,73.1113
-157.248,0.996389,0.957739,1,3,0,157.281,40.1124,70.4775,73.1113
-157.424,0.949846,0.957739,1,3,0,157.552,37.7539,111.266,73.1113
-157.357,0.952648,0.957739,1,3,0,157.794,41.2301,27.2946,73.1113
-157.456,0.979101,0.957739,1,1,0,157.464,41.811,81.0502,73.1113
-157.386,0.953221,0.957739,1,3,0,157.902,37.9511,100.436,73.1113
-157.273,0.988426,0.957739,2,3,0,157.483,38.7862,139.033,73.1113
-157.244,0.997586,0.957739,2,3,0,157.293,39.2258,139.592,73.1113
-157.245,0.997051,0.957739,1,3,0,157.269,40.0645,60.8085,73.1113
-157.25,0.99889,0.957739,1,1,0,157.251,40.1704,26.3322,73.1113
-157.812,0.936579,0.957739,2,3,0,157.855,36.4317,45.3789,73.1113
-157.684,1,0.957739,1,1,0,157.859,36.7913,74.2307,73.1113
-157.243,0.982268,0.957739,1,3,0,157.793,39.9917,95.3831,73.1113
-157.55,0.955944,0.957739,2,3,0,157.619,42.2536,69.107,73.1113
-157.236,0.995472,0.957739,1,3,0,157.585,39.6995,70.0169,73.1113
-157.396,0.963208,0.957739,1,3,0,157.446,41.4778,81.1234,73.1113
-157.257,0.985079,0.957739,1,3,0,157.516,38.9929,57.6459,73.1113
-157.291,0.992082,0.957739,1,1,0,157.292,38.5975,50.1471,73.1113
-158.295,0.735677,0.957739,1,3,0,159.091,44.634,49.7178,73.1113
-157.284,0.945717,0.957739,1,3,0,158.812,38.671,29.2112,73.1113
-157.859,0.677869,0.957739,2,3,0,159.816,43.3928,64.7021,73.1113
-158.53,0.958388,0.957739,2,3,0,158.546,45.2115,145.363,73.1113
-157.645,0.947318,0.957739,2,3,0,159.149,42.6427,66.366,73.1113
-157.282,0.96645,0.957739,1,3,0,157.934,38.686,69.7056,73.1113
-158.427,0.712425,0.957739,1,3,0,159.261,44.9651,105.302,73.1113
-157.669,1,0.957739,1,1,0,158.274,42.7327,147.279,73.1113
-157.355,0.998817,0.957739,2,7,0,157.607,38.1282,109.079,73.1113
-157.243,1,0.957739,2,3,0,157.333,40.0141,140.872,73.1113
-157.516,0.944201,0.957739,1,3,0,157.57,42.1022,97.6276,73.1113
-157.771,0.948677,0.957739,1,1,0,157.785,43.1027,183.34,73.1113
-157.511,1,0.957739,1,1,0,157.73,42.0792,90.2272,73.1113
-157.59,0.98387,0.957739,1,1,0,157.629,42.4208,138.049,73.1113
-158.075,0.891851,0.957739,2,3,0,158.734,44.0446,24.9985,73.1113
-157.268,0.957737,0.957739,1,3,0,158.453,38.8487,32.4378,73.1113
-157.678,0.924101,0.957739,1,3,0,157.71,36.8087,55.3792,73.1113
-157.518,1,0.957739,1,1,0,157.674,37.353,75.6269,73.1113
-157.325,0.972254,0.957739,2,3,0,157.755,38.3272,116.021,73.1113
-157.628,0.882503,0.957739,1,3,0,158.11,42.5755,44.3767,73.1113
-157.644,0.888821,0.957739,1,3,0,158.688,36.9147,136.897,73.1113
-157.7,0.986099,0.957739,1,1,0,157.784,36.7417,146.065,73.1113
-157.24,0.984378,0.957739,1,3,0,157.796,39.9229,94.4879,73.1113
-157.405,0.965846,0.957739,1,3,0,157.437,41.5313,59.315,73.1113
-157.236,0.997512,0.957739,1,3,0,157.422,39.6884,76.1748,73.1113
-157.239,0.999577,0.957739,2,3,0,157.24,39.8604,59.2704,73.1113
-157.237,0.999045,0.957739,2,3,0,157.246,39.4913,95.3952,73.1113
-157.395,0.965395,0.957739,1,3,0,157.431,37.9041,66.1985,73.1113
-157.287,0.973452,0.957739,1,3,0,157.589,40.6561,69.9026,73.1113
