# stan_version_major = 2
# stan_version_minor = 33
# stan_version_patch = 0
# model = normal_model
# start_datetime = 2023-10-02 10:28:21 UTC
# method = sample (Default)
#   sample
#     num_samples = 2500
#     num_warmup = 10000
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 4
# id = 1 (Default)
# data
#   file = /Users/ddifrancesco/Github/IMAC_XLII/tmp/normal_data_1.json
# init = 2 (Default)
# random
#   seed = 4145551467 (Default)
# output
#   file = /Users/ddifrancesco/Github/IMAC_XLII/tmp/normal_chain.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = 6
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.33.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu_k,sigma_k,Kmat_pred
# Adaptation terminated
# Step size = 0.522476
# Diagonal elements of inverse mass matrix:
# 0.000627102, 1.094
-41.9419,0.999743,0.522476,2,3,0,42.2091,147.301,0.575812,147.983
-41.2006,0.998355,0.522476,2,3,0,42.0408,148.593,1.27438,149.022
-40.5064,0.917059,0.522476,2,7,0,42.1902,144.744,9.31737,149.489
-41.342,0.77341,0.522476,2,7,0,41.7365,149.208,1.1967,148.484
-41.3949,0.996847,0.522476,2,3,0,41.4537,149.699,1.24308,151.397
-41.4701,0.999221,0.522476,1,1,0,41.4988,149.726,1.15862,147.836
-42.6068,0.999597,0.522476,2,7,0,44.733,149.142,0.332324,148.838
-40.902,0.909605,0.522476,2,7,0,43.092,146.97,1.68081,148.088
-41.8474,0.992818,0.522476,3,7,0,42.4163,148.153,0.640554,147.437
-40.1174,0.894829,0.522476,2,7,0,42.9279,146.323,7.82332,149.903
-40.1174,0.795913,0.522476,1,3,0,41.0942,146.323,7.82332,155.639
-40.1286,0.991094,0.522476,2,3,0,40.2432,145.638,6.74947,145.58
-40.0243,0.999341,0.522476,2,7,0,40.1698,148.848,5.72447,156.833
-39.9907,0.999373,0.522476,3,7,0,40.0543,148.467,6.42374,146.696
-40.4367,0.880767,0.522476,3,7,0,41.1089,144.566,4.65439,141.972
-40.7456,0.963562,0.522476,2,5,0,41.2465,147.568,1.94087,146.042
-41.3595,0.952317,0.522476,2,3,0,41.8854,145.404,1.31276,145.881
-40.713,1,0.522476,2,3,0,41.3662,146.15,2.23949,146.017
-41.0745,0.977462,0.522476,2,3,0,41.2596,144.222,2.44587,145.495
-41.5922,0.962674,0.522476,2,3,0,42.0523,146.058,14.7213,148.514
-41.9282,0.84886,0.522476,2,3,0,43.0934,142.877,1.7541,146.375
-40.9304,1,0.522476,2,3,0,42.0894,144.246,2.82677,151.119
-41.3097,0.994928,0.522476,3,7,0,42.7049,149.531,1.3098,149.72
-41.4682,0.901178,0.522476,3,7,0,42.3624,152.564,3.0377,147.557
-43.0021,0.997752,0.522476,3,7,0,43.8053,142.768,0.636386,143.64
-40.95,1,0.522476,2,3,0,43.0214,145.575,1.9292,146.01
-40.9687,0.968064,0.522476,3,7,0,41.3692,150.505,2.34749,152.699
-40.3812,0.966337,0.522476,3,7,0,41.1793,150.757,8.43521,160.09
-40.094,0.951962,0.522476,3,7,0,42.7961,146.32,4.87914,142.348
-41.9426,0.889397,0.522476,3,7,0,41.976,148.607,0.603429,148.117
-40.8979,0.951709,0.522476,2,7,0,42.9295,142.615,8.24862,140.277
-40.8416,0.99008,0.522476,2,3,0,41.3803,142.711,7.52599,152.459
-40.0788,0.964674,0.522476,2,7,0,41.8187,145.964,6.48007,146.559
-41.0719,0.849153,0.522476,3,7,0,41.2556,146.055,1.55913,143.627
-40.2618,0.938783,0.522476,1,3,0,41.8856,146.319,3.70548,146.113
-41.2462,0.956767,0.522476,2,3,0,41.38,146.249,1.26769,145.164
-40.7306,0.997344,0.522476,2,3,0,41.3404,145.769,2.34426,146.427
-41.0083,0.86358,0.522476,1,3,0,42.5059,142.989,4.28638,145.015
-40.8537,0.94583,0.522476,2,5,0,42.1293,148.576,1.81842,148.185
-40.0273,1,0.522476,1,3,0,41.929,147.929,4.84841,145.915
-40.4589,0.943391,0.522476,3,7,0,41.1463,144.021,6.18579,140.826
-44.0131,0.704698,0.522476,2,3,0,44.9038,137.811,4.73484,131.239
-43.0103,1,0.522476,2,7,0,44.5578,139.602,16.2162,161.178
-42.4683,1,0.522476,1,1,0,43.0154,139.814,13.8124,137.361
-40.9256,0.837091,0.522476,2,7,0,43.5916,149.981,2.14005,152.811
-41.5362,0.949247,0.522476,3,7,0,42.4533,141.561,4.84721,142.786
-40.7082,0.999996,0.522476,2,3,0,41.5604,143.122,6.81371,142.109
-40.5807,0.986477,0.522476,2,3,0,40.9042,143.735,5.4889,139.95
-40.3107,0.993271,0.522476,2,7,0,40.7939,145.844,3.78699,142.146
-41.7572,0.948985,0.522476,3,7,0,41.8208,155.287,9.95225,147.432
-40.6438,0.983452,0.522476,2,7,0,42.4224,143.975,4.38064,149.42
-40.731,0.992721,0.522476,1,1,0,40.7731,143.632,4.52534,139.474
-40.7163,0.95377,0.522476,2,7,0,41.8041,152.365,7.05891,142.702
-40.3387,0.997942,0.522476,2,7,0,40.9373,150.747,5.58404,151.314
-40.1636,0.994795,0.522476,2,3,0,40.429,148.647,8.59774,129.088
-40.2576,0.852891,0.522476,2,5,0,41.8441,145.609,4.33382,144.47
-40.5667,0.98572,0.522476,2,3,0,40.6969,144.22,4.40452,141.913
-41.7695,0.834704,0.522476,2,7,0,44.2663,154.035,13.2405,133.366
-41.7695,0.277165,0.522476,1,1,0,43.4597,154.035,13.2405,154.472
-41.2052,1,0.522476,2,3,0,41.8335,153.348,5.6177,146.041
-41.0856,0.993819,0.522476,3,7,0,41.4518,151.877,11.8488,142.963
-41.0278,0.859425,0.522476,3,7,0,41.7243,143.471,3.39747,139.502
-40.2105,0.999568,0.522476,3,7,0,41.1012,148.144,9.05133,139.971
-40.2105,0.712395,0.522476,2,7,0,42.732,148.144,9.05133,158.233
-40.271,0.999259,0.522476,2,5,0,40.5221,145.305,4.65408,146.678
-40.5759,0.96684,0.522476,2,7,0,41.47,146.936,2.38382,148.577
-40.0924,0.966942,0.522476,1,3,0,40.9447,146.816,4.48156,149.736
-40.305,0.987665,0.522476,2,3,0,40.3504,146.112,3.6206,155.348
-41.1562,0.917834,0.522476,2,7,0,42.9512,142.219,5.30196,142.329
-40.8684,1,0.522476,1,1,0,41.1302,142.813,5.74616,147.62
-40.9881,0.949034,0.522476,3,7,0,42.3577,142.512,5.69412,136.104
-41.3857,0.987898,0.522476,2,3,0,41.6449,141.224,8.10877,136.532
-40.6087,0.99274,0.522476,1,3,0,41.7553,143.576,7.97394,145.326
-41.7397,0.710506,0.522476,2,3,0,42.9567,141.702,3.70024,146.788
-41.309,0.98663,0.522476,2,3,0,42.1958,142.486,3.88483,138.103
-44.5974,0.968409,0.522476,2,7,0,45.5093,153.619,0.249304,153.441
-45.5434,0.986421,0.522476,3,7,0,45.9835,140.859,0.151933,140.5
-46.8986,0.899555,0.522476,2,3,0,47.9364,138.539,0.246197,138.5
-43.9372,0.997619,0.522476,2,3,0,47.1216,141.379,0.538519,141.817
-41.7861,1,0.522476,3,7,0,43.7965,145.422,0.849645,146.57
-41.3446,0.922708,0.522476,2,7,0,42.517,151.901,2.59667,153.55
-41.5285,0.977932,0.522476,1,1,0,41.6068,152.412,2.68511,147.837
-41.1918,0.997104,0.522476,3,7,0,41.5212,151.89,3.00929,151.124
-40.6719,1,0.522476,2,3,0,41.2136,150.449,3.17271,147.374
-40.1543,0.990368,0.522476,2,7,0,41.1218,145.526,5.58989,136.496
-40.4247,0.944844,0.522476,2,3,0,40.7474,145.649,3.40716,144.587
-40.2667,0.988011,0.522476,2,7,0,40.8804,147.773,3.33654,148.307
-40.0198,0.998069,0.522476,1,3,0,40.3616,147.854,4.91532,140.746
-40.4687,0.951126,0.522476,1,3,0,40.902,147.362,2.63146,145.368
-40.4622,0.987328,0.522476,2,7,0,40.706,148.709,2.81656,147.572
-40.5526,0.990794,0.522476,3,7,0,40.9868,149.551,2.9084,146.875
-41.5742,0.878324,0.522476,3,7,0,45.1303,153.728,4.636,155.19
-40.8455,0.92091,0.522476,2,5,0,43.3342,144.901,11.3085,157.083
-40.2621,1,0.522476,3,7,0,40.6636,149.779,8.64301,160.816
-40.3249,0.990795,0.522476,2,5,0,40.5415,145.234,4.35584,139.084
-41.2767,0.954999,0.522476,2,3,0,41.3483,144.145,2.03642,143.952
-40.7323,0.999928,0.522476,2,3,0,41.3441,145.349,2.55629,148.057
-40.5452,0.988151,0.522476,2,7,0,41.1649,147.434,2.41234,143.566
-40.3983,0.863255,0.522476,2,7,0,43.3246,144.522,8.04799,143.253
-40.888,0.86402,0.522476,3,7,0,41.4282,144.369,2.84163,149.147
-40.7729,0.972522,0.522476,2,7,0,42.5994,147.975,1.89928,151.833
-40.1777,0.994445,0.522476,1,3,0,41.2927,147.255,3.7814,155.976
-40.4796,0.988865,0.522476,2,3,0,40.5896,147.505,2.59238,149.462
-42.0448,0.921189,0.522476,2,7,0,42.576,141.498,3.09022,146.527
-40.6617,0.948603,0.522476,2,3,0,43.1141,143.35,6.04999,141.76
-41.2607,0.965728,0.522476,2,3,0,41.5587,142.055,10.3165,156.745
-40.3233,0.960719,0.522476,2,7,0,42.2721,148.545,3.25874,148.645
-40.7624,0.976805,0.522476,2,3,0,40.9683,146.355,11.5985,161.371
-41.1214,1,0.522476,2,7,0,41.4665,142.764,4.17976,147.148
-40.597,0.967686,0.522476,2,7,0,41.9001,148.366,11.0934,169.303
-41.7847,0.574786,0.522476,3,7,0,43.2502,142.881,2.01741,142.191
-40.2311,0.967302,0.522476,3,7,0,41.7656,150.215,7.67154,144.518
-40.305,0.914986,0.522476,2,7,0,42.045,146.459,9.34733,171.643
-40.1663,1,0.522476,3,7,0,40.2622,148.376,8.70203,150.306
-40.0009,0.994467,0.522476,2,3,0,40.2291,148.654,6.30292,146.089
-41.4084,0.943216,0.522476,3,7,0,41.6684,154.405,8.64276,142.426
-40.2821,0.658704,0.522476,2,3,0,42.7803,149.948,8.64194,146.932
-40.799,0.929089,0.522476,2,3,0,40.8115,150.27,11.4915,130.148
-41.3538,0.955843,0.522476,3,7,0,41.7931,144.26,1.81098,143.395
-40.0707,1,0.522476,2,3,0,41.2062,147.306,7.93573,152.123
-40.1517,0.955751,0.522476,2,3,0,40.3783,149.214,4.59605,158.647
-40.6649,0.926382,0.522476,3,7,0,41.8182,143.306,7.65678,140.275
-40.2644,0.953487,0.522476,2,7,0,41.0124,147.827,3.34999,149.577
-40.6288,0.970917,0.522476,2,7,0,41.058,143.8,4.85321,140.209
-40.9158,0.994432,0.522476,3,7,0,42.3148,144.804,2.41437,140.708
-41.0285,0.967166,0.522476,2,7,0,41.797,152.345,4.2865,147.642
-42.6022,0.762084,0.522476,2,3,0,43.5529,156.847,8.0047,167.708
-44.7858,0.810019,0.522476,2,3,0,45.1344,159.731,7.17271,162.677
-43.518,1,0.522476,2,3,0,44.3888,158.03,17.6921,165.971
-42.117,0.688977,0.522476,2,3,0,44.3607,154.829,4.85554,147.247
-41.3447,0.985386,0.522476,2,3,0,42.0627,154.167,7.63674,147.438
-42.9203,0.524769,0.522476,2,3,0,43.9254,154.508,2.18395,156.008
-40.8204,1,0.522476,2,3,0,42.8404,150.848,3.04428,144.822
-40.6704,0.990764,0.522476,2,7,0,41.0261,146.866,11.3271,146.958
-40.0408,1,0.522476,2,3,0,40.5865,146.348,6.6495,144.683
-40.3691,0.852226,0.522476,1,3,0,41.2182,147.067,2.99035,147.634
-40.2411,0.991211,0.522476,3,7,0,40.6768,150.429,6.11453,142.397
-42.6325,0.715763,0.522476,3,7,0,43.6618,152.299,0.869146,153.203
-45.3785,0.980578,0.522476,2,7,0,46.1191,142.314,0.0745217,142.337
-42.9718,0.944832,0.522476,3,7,0,46.8222,152.654,0.737413,152.412
-41.085,0.956885,0.522476,3,7,0,43.0088,142.064,6.72611,141.979
-40.0749,1,0.522476,2,3,0,41.0638,146.206,7.11508,152.564
-40.6351,0.94215,0.522476,1,3,0,41.3556,143.462,7.91671,141.187
-40.6875,0.857243,0.522476,3,7,0,41.4538,150.256,10.954,130.613
-41.0923,0.985541,0.522476,1,3,0,42.0834,153.531,7.90395,161.922
-41.1575,0.839517,0.522476,3,7,0,42.418,145.22,1.68351,145.179
-41.4148,0.904726,0.522476,2,5,0,42.8803,148.394,1.00707,148.231
-41.4545,0.963508,0.522476,2,7,0,41.7199,149.721,1.17557,150.309
-40.3255,0.997695,0.522476,2,3,0,41.5007,148.133,3.14468,150.489
-40.2357,0.982297,0.522476,3,7,0,40.6789,150.436,6.43678,141.998
-40.7777,0.89009,0.522476,3,7,0,41.3009,145.82,2.20734,145.49
-40.2111,0.999097,0.522476,3,7,0,40.917,149.776,4.81542,143.177
-39.997,1,0.522476,2,3,0,40.2388,147.856,5.21736,157.098
-39.9765,0.999401,0.522476,2,5,0,40.0038,147.487,5.64381,142.589
-40.1616,0.9636,0.522476,2,5,0,40.3523,148.324,8.67971,149.71
-41.867,0.928397,0.522476,2,3,0,42.1092,154.478,5.05816,142.173
-40.1635,1,0.522476,2,3,0,41.7296,149.953,7.14231,165.46
-40.302,0.951023,0.522476,3,7,0,40.8795,144.853,5.29639,148.593
-41.2518,0.936768,0.522476,2,7,0,42.2428,152.326,3.38478,153.251
-40.0678,0.96237,0.522476,1,3,0,42.0106,149.358,6.18967,149.223
-40.2113,0.984504,0.522476,2,5,0,40.3439,145.101,6.39204,144.296
-40.6095,0.923295,0.522476,3,7,0,40.9512,151.019,9.93034,165.297
-40.2317,0.826085,0.522476,2,3,0,41.2147,150.414,6.82228,153.172
-40.7605,0.912399,0.522476,3,7,0,41.0255,146.172,2.12155,144.26
-40.1241,1,0.522476,2,3,0,40.7778,146.188,4.72766,145.224
-40.0756,0.996971,0.522476,3,7,0,40.1986,147.417,4.40319,137.591
-40.5085,0.967525,0.522476,3,7,0,41.0582,151.641,7.16884,141.62
-41.4237,0.961443,0.522476,2,3,0,41.4994,154.399,7.95142,158.431
-41.2967,0.859446,0.522476,1,3,0,42.4203,152.907,4.15971,147.597
-40.1685,0.961459,0.522476,2,7,0,41.7105,149.674,7.83507,161.44
-40.6081,0.719557,0.522476,3,7,0,42.3249,145.74,2.69655,149.124
-41.5707,0.907927,0.522476,2,7,0,42.5806,154.668,10.5264,140.048
-41.8492,0.926568,0.522476,1,1,0,41.8801,154.866,12.4939,162.631
-43.0062,0.650523,0.522476,2,3,0,43.7302,157.546,8.00876,156.743
-43.1789,0.961474,0.522476,2,3,0,43.6606,156.835,17.3255,171.269
-40.9246,1,0.522476,2,7,0,43.7786,145.016,2.25755,144.341
-40.6724,0.988385,0.522476,3,7,0,41.0371,149.663,2.6069,145.927
-40.7359,0.981483,0.522476,2,3,0,41.0827,151.036,3.55345,150.101
-41.721,0.940369,0.522476,2,3,0,41.8975,153.212,3.21087,157.978
-42.2649,0.966085,0.522476,3,7,0,43.7171,144.021,16.4243,169.032
-44.4128,0.424125,0.522476,3,7,0,45.3364,145.852,0.0562947,145.798
-45.0055,0.709756,0.522476,3,7,0,50.1954,154.625,0.320299,154.486
-44.4628,1,0.522476,1,1,0,45.052,154.036,0.36975,154.183
-42.8191,1,0.522476,2,3,0,44.7011,152.084,0.654814,152.846
-40.011,0.959482,0.522476,3,7,0,43.6446,146.661,6.53058,139.352
-41.1705,0.846429,0.522476,3,7,0,41.5694,148.262,13.4455,157.634
-41.9095,0.631142,0.522476,2,7,0,42.5821,148.021,0.597889,148.279
-41.6409,0.981285,0.522476,2,7,0,42.2125,145.837,0.906198,146.023
-42.3523,0.995129,0.522476,3,7,0,42.644,146.054,0.427827,145.895
-42.2109,0.979345,0.522476,2,7,0,43.0765,144.482,0.711251,144.334
-42.6441,0.82368,0.522476,2,5,0,45.2173,147.975,0.285801,147.545
-43.0303,0.934202,0.522476,3,7,0,43.7744,143.227,0.501259,143.14
-40.1143,0.892648,0.522476,3,7,0,43.9427,149.69,6.7645,139.276
-41.1827,0.778908,0.522476,2,5,0,41.8776,148.21,1.25805,146.196
-40.7213,0.987528,0.522476,2,3,0,41.472,149.391,2.34493,150.254
-41.1103,0.997676,0.522476,2,5,0,41.7025,147.941,1.33722,147.463
-40.8442,0.946773,0.522476,3,7,0,41.6433,150.814,2.93569,145.929
-40.5298,0.976738,0.522476,3,7,0,42.5411,144.073,4.99053,146.658
-40.9835,0.956405,0.522476,2,7,0,41.3349,144.959,2.15414,146.318
-41.5563,0.952715,0.522476,3,7,0,41.8734,151.316,1.68371,147.558
-42.8681,0.906595,0.522476,2,3,0,43.3352,154.35,2.08805,155.3
-42.181,1,0.522476,1,1,0,42.8842,153.698,2.69318,154.82
-41.5395,0.976931,0.522476,3,7,0,42.5799,153.643,12.4441,151.786
-42.6168,0.972399,0.522476,2,3,0,42.7549,156.936,8.22265,165.861
-43.651,0.327183,0.522476,3,7,0,47.1226,154.308,0.981786,154.326
-40.7652,0.79788,0.522476,3,7,0,44.2016,145.987,11.4868,131.103
-40.5442,1,0.522476,2,3,0,40.8303,145.454,10.1549,154.507
-40.3285,1,0.522476,2,3,0,40.5949,145.761,3.76434,149.869
-40.3079,1,0.522476,2,3,0,40.3808,145.44,4.20145,146.465
-40.0362,0.995941,0.522476,2,7,0,40.4042,148.597,5.1294,146.461
-40.9237,0.906848,0.522476,3,7,0,41.5354,149.173,12.3866,172.144
-41.6311,0.783292,0.522476,2,3,0,42.0456,150.258,14.8778,123.622
-39.9869,1,0.522476,3,7,0,42.4949,147.079,6.55208,153.171
-40.3955,0.973699,0.522476,2,7,0,40.6568,151.183,7.09436,144.026
-40.2275,0.996692,0.522476,2,3,0,40.4492,150.327,5.93603,158.066
-40.5215,0.913775,0.522476,2,5,0,41.4212,144.678,9.34436,129.004
-40.2755,0.99359,0.522476,3,7,0,41.1069,149.085,9.20924,143.999
-42.2263,0.413435,0.522476,2,7,0,44.1892,150.124,0.594849,150.244
-40.4247,0.910003,0.522476,3,7,0,42.465,149.971,9.65707,157.625
-41.7219,0.658122,0.522476,3,7,0,42.0577,145.407,0.909208,145.161
-40.513,1,0.522476,2,3,0,41.7698,147.129,2.52616,149.3
-41.9074,0.897817,0.522476,2,3,0,42.3913,142.101,2.59235,145.978
-44.1289,0.911628,0.522476,3,7,0,44.5843,140.304,0.910646,140.02
-40.8095,0.984253,0.522476,2,7,0,43.9678,145.283,2.38788,145.269
-40.245,0.984122,0.522476,3,7,0,40.9269,147.876,3.43846,142.586
-40.0089,0.998943,0.522476,2,3,0,40.2725,146.779,6.72828,145.063
-40.5483,0.926038,0.522476,2,7,0,41.2886,144.132,4.70424,148.447
-40.4288,0.983708,0.522476,2,7,0,40.9817,147.249,2.76403,146.84
-40.6338,0.994894,0.522476,2,3,0,40.665,146.627,2.29786,146.443
-40.8223,0.994295,0.522476,2,3,0,40.8436,145.956,2.05523,144.982
-41.3837,1,0.522476,2,7,0,41.554,148.734,1.07438,148.955
-40.0482,0.998822,0.522476,2,7,0,41.8325,148.969,7.10826,147.445
-39.9887,0.993725,0.522476,2,5,0,40.2666,147.523,6.93248,144.499
-40.9137,0.841774,0.522476,2,7,0,41.1545,149.649,2.01264,150.743
-43.2704,0.869682,0.522476,2,5,0,43.9241,139.475,17.2353,149.487
-42.9619,1,0.522476,1,1,0,43.5586,139.449,15.8147,143.392
-40.5109,1,0.522476,2,7,0,42.9623,144.256,4.72012,143.704
-41.0622,0.966962,0.522476,2,3,0,41.2198,142.167,8.63543,147.562
-40.8169,0.994267,0.522476,2,3,0,41.1072,142.791,6.79474,140.224
-40.0888,1,0.522476,2,3,0,40.8284,146.02,6.99416,142.149
-41.5067,0.693191,0.522476,2,5,0,42.5728,147.969,0.89488,148.899
-43.1156,0.968179,0.522476,2,3,0,43.1937,150.282,0.254655,150.352
-44.334,0.890868,0.522476,2,7,0,44.5322,151.074,0.0962291,151.148
-44.6882,1,0.522476,2,3,0,44.8769,150.932,0.0643319,150.947
-45.3545,0.969215,0.522476,3,7,0,45.8117,143.066,0.0527343,143.071
-43.3292,0.982256,0.522476,3,7,0,46.1887,144.344,0.242719,144.698
-43.1017,1,0.522476,2,3,0,43.5903,146.623,0.188107,146.747
-44.4346,0.964852,0.522476,2,3,0,44.5246,151.381,0.0973628,151.462
-43.2805,0.78476,0.522476,2,7,0,47.4453,146.062,0.168753,145.685
-43.8554,0.978221,0.522476,2,3,0,43.9817,144.659,0.130021,144.725
-45.2398,1,0.522476,2,7,0,46.2579,147.206,0.0213082,147.22
-45.1848,1,0.522476,1,1,0,45.2552,147.242,0.0224845,147.176
-43.8372,0.996184,0.522476,3,7,0,46.0255,147.08,0.0871343,146.897
-44.9697,0.968859,0.522476,3,7,0,46.1247,148.014,0.0279599,147.99
-43.5606,0.88569,0.522476,2,7,0,45.3426,148.735,0.12112,148.623
-40.1728,0.996493,0.522476,3,7,0,43.5678,146.464,4.11973,145.807
-39.9692,0.986003,0.522476,1,3,0,40.4333,147.575,6.33626,149.611
-40.0081,0.994078,0.522476,1,3,0,40.0921,146.648,6.31124,141.488
-40.2781,0.950224,0.522476,1,3,0,40.5025,145.442,4.39905,145.297
-40.151,0.999465,0.522476,3,7,0,40.3842,147.362,8.6202,153.873
-40.6973,0.818658,0.522476,1,1,0,40.7302,146.968,11.4651,166.014
-42.725,0.59761,0.522476,3,7,0,43.5802,140.79,2.46543,139.896
-42.9054,0.949916,0.522476,2,3,0,44.1428,139.692,3.88616,133.918
-41.0301,0.979203,0.522476,2,3,0,43.59,142.565,9.61432,140.982
-40.6228,1,0.522476,2,3,0,41.0618,143.489,5.96119,137.553
-40.2933,0.997406,0.522476,2,3,0,40.8017,145.029,7.91094,129.613
-40.8066,0.850857,0.522476,3,7,0,41.1779,145.707,2.18614,144.554
-44.2142,0.848029,0.522476,2,7,0,44.2538,153.593,0.359516,154.027
-43.7585,0.993646,0.522476,3,7,0,44.8996,152.225,0.273447,151.983
-41.215,0.945515,0.522476,2,5,0,44.7682,145.574,1.46757,143.985
-41.2965,0.998922,0.522476,3,7,0,42.5727,150.358,1.61134,150.604
-40.3356,0.888119,0.522476,2,3,0,41.5486,149.556,9.35475,153.021
-40.9191,0.986055,0.522476,2,7,0,41.001,144.093,3.01735,143.249
-41.7041,0.969587,0.522476,2,3,0,41.8943,143.353,1.78298,141.85
-40.5375,0.984342,0.522476,2,3,0,41.9673,144.801,9.58425,132.423
-41.2435,0.881843,0.522476,2,7,0,42.4415,151.595,2.54971,153.594
-40.222,1,0.522476,2,3,0,41.2013,149.619,8.45069,149.654
-43.1741,0.653469,0.522476,3,7,0,43.3693,143.424,0.399079,143.779
-41.9244,0.961898,0.522476,3,7,0,44.706,150.135,15.9633,155.058
-40.2498,1,0.522476,1,1,0,41.2889,149.784,8.53274,141.372
-40.4615,0.88339,0.522476,2,3,0,40.6988,149.385,3.1251,147.373
-40.9376,0.964208,0.522476,2,3,0,41.3481,149.654,1.96528,151.601
-40.9375,0.996562,0.522476,2,3,0,41.1685,149.54,1.92112,148.276
-41.8039,1,0.522476,2,7,0,42.1665,145.891,0.761819,146.459
-41.4881,0.982141,0.522476,2,7,0,42.801,144.368,1.52558,143.695
-40.5439,0.966723,0.522476,3,7,0,42.145,151.706,6.34239,148.779
-40.1426,0.912664,0.522476,2,7,0,43.5894,146.52,4.28555,144.943
-40.5202,0.936059,0.522476,2,3,0,41.194,143.782,7.20547,147.143
-40.4566,0.986117,0.522476,2,7,0,41.0018,151.186,5.50297,149.267
-40.2549,0.992934,0.522476,2,7,0,40.7139,148.746,3.63875,149.565
-40.0632,0.991127,0.522476,1,3,0,40.4255,149.155,5.53789,146.664
-40.8415,0.88166,0.522476,3,7,0,41.7236,148.166,1.78357,147.072
-40.5915,0.999721,0.522476,2,3,0,40.9642,148.781,2.45953,148.587
-40.5262,0.984665,0.522476,3,7,0,40.9878,150.009,10.2354,147.073
-39.9778,0.964197,0.522476,2,3,0,40.7687,148.195,5.95361,143.626
-41.3276,0.899547,0.522476,3,7,0,41.4676,151.391,2.1736,153.229
-40.1735,0.944733,0.522476,2,7,0,42.3181,148.246,3.86018,146.857
-40.1235,0.992961,0.522476,3,7,0,40.3343,145.623,6.28626,146.727
-40.4254,0.98684,0.522476,3,7,0,40.5983,151.242,6.17168,154.032
-40.4341,0.974704,0.522476,1,3,0,41.1166,149.888,3.60308,153.783
-41.2818,0.96127,0.522476,3,7,0,42.2502,141.802,5.72463,133.072
-41.4893,0.968249,0.522476,2,7,0,42.2819,143.003,2.56235,142.816
-40.0286,0.997722,0.522476,2,7,0,41.403,146.651,5.34591,135.331
-40.6827,0.951347,0.522476,2,3,0,40.9161,146.754,11.3567,135.969
-40.609,0.879374,0.522476,2,5,0,41.2479,147.684,2.24722,143.063
-40.5068,0.989398,0.522476,3,7,0,40.6137,147.468,2.51579,146.942
-42.5943,0.852725,0.522476,2,7,0,43.5579,139.829,4.57476,141.355
-45.088,0.914204,0.522476,3,7,0,45.5619,135.074,20.6536,157.842
-45.7269,0.38588,0.522476,2,3,0,46.3501,134.908,23.6348,143.656
-48.4451,0.0981171,0.522476,3,7,0,49.5777,133.643,35.0292,155.455
-45.3283,1,0.522476,1,1,0,46.3535,132.946,13.1712,145.503
-44.4376,0.699176,0.522476,1,3,0,46.6601,136.181,18.7988,130.178
-43.7406,1,0.522476,1,1,0,44.1785,136.176,10.775,106.515
-40.6294,0.75356,0.522476,3,7,0,44.7723,145.53,2.74994,148.164
-41.4203,0.822266,0.522476,1,3,0,42.5501,146.112,1.08295,147.506
-41.1729,0.851738,0.522476,3,7,0,43.1102,142.194,9.93647,136.646
-41.1729,0.516172,0.522476,2,3,0,42.4811,142.194,9.93647,133.276
-40.3858,0.977681,0.522476,3,7,0,41.404,145.238,3.97689,140.503
-41.1829,0.93737,0.522476,2,3,0,41.2448,145.668,13.0901,146.759
-42.1562,0.625908,0.522476,1,1,0,42.5823,145.987,16.6659,143.96
-40.8204,1,0.522476,1,1,0,41.899,146.783,11.952,156.873
-40.8204,0.416429,0.522476,2,3,0,44.0095,146.783,11.952,137.103
-40.8204,0.614565,0.522476,1,1,0,41.6717,146.783,11.952,145.632
-41.8817,0.978764,0.522476,2,3,0,42.3703,141.695,3.25065,137.614
-42.2794,0.993991,0.522476,2,3,0,42.417,141.562,2.40996,140.7
-40.3062,1,0.522476,2,3,0,42.0988,144.642,6.21927,145.688
-40.0951,0.988546,0.522476,2,3,0,40.468,145.835,5.99787,155.345
-40.0698,0.980378,0.522476,2,7,0,40.3617,149.379,6.2572,153.384
-40.3411,0.927653,0.522476,3,7,0,40.6973,148.477,9.79248,162.704
-40.059,1,0.522476,1,1,0,40.2607,148.226,7.81547,167.024
-40.9141,0.705513,0.522476,2,3,0,42.1205,151.252,3.15553,152.822
-40.2543,0.99597,0.522476,2,3,0,41.0721,147.714,9.34445,139.601
-40.1024,0.917285,0.522476,2,3,0,40.7229,145.775,6.40605,144
-40.3556,0.797733,0.522476,2,3,0,41.5178,148.117,9.91734,153.391
-40.7859,0.986886,0.522476,2,7,0,41.2031,143.88,3.799,140.064
-41.1779,0.965046,0.522476,3,7,0,41.5429,144.743,1.86839,143.177
