# stan_version_major = 2
# stan_version_minor = 33
# stan_version_patch = 0
# model = AnnexJ_model
# start_datetime = 2023-10-02 19:46:48 UTC
# method = sample (Default)
#   sample
#     num_samples = 2500
#     num_warmup = 10000
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 4
# id = 1 (Default)
# data
#   file = /Users/ddifrancesco/Github/IMAC_XLII/tmp/AnnexJ_data_1.json
# init = 2 (Default)
# random
#   seed = 4179057733 (Default)
# output
#   file = /Users/ddifrancesco/Github/IMAC_XLII/tmp/AnnexJ_chain.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = 6
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.33.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,sigma,Kmat_MPa_m_pred,mu_pred
# Adaptation terminated
# Step size = 0.850738
# Diagonal elements of inverse mass matrix:
# 0.00619975
-157.254,0.999847,0.850738,1,1,0,157.257,40.2379,26.1424,73.1113
-157.259,0.997985,0.850738,2,3,0,157.28,40.3206,30.2759,73.1113
-157.548,0.874842,0.850738,2,3,0,158.369,42.2428,43.1813,73.1113
-157.261,0.963919,0.850738,1,3,0,157.89,38.9399,111.665,73.1113
-157.244,0.994582,0.850738,1,3,0,157.307,40.0202,40.0593,73.1113
-157.427,0.922713,0.850738,2,3,0,157.901,41.6521,14.4739,73.1113
-157.654,0.87598,0.850738,1,3,0,158.662,36.8828,84.023,73.1113
-157.555,1,0.850738,1,1,0,157.669,37.2124,118.966,73.1113
-157.882,0.938786,0.850738,1,1,0,157.888,36.2552,83.6367,73.1113
-158.095,0.798198,0.850738,3,7,0,159.815,35.7759,31.3396,73.1113
-157.481,0.830842,0.850738,1,3,0,159.651,41.9325,103.632,73.1113
-157.749,0.852209,0.850738,1,3,0,159.013,36.6022,68.4005,73.1113
-157.281,0.937511,0.850738,1,3,0,158.289,40.5905,84.8871,73.1113
-157.455,0.978042,0.850738,2,3,0,157.516,41.8055,28.1036,73.1113
-157.385,0.989685,0.850738,2,3,0,157.607,41.4129,104.96,73.1113
-157.295,0.998728,0.850738,3,7,0,157.389,38.5622,99.4965,73.1113
-157.238,0.998725,0.850738,1,3,0,157.304,39.4479,41.7106,73.1113
-158.129,0.80857,0.850738,1,3,0,158.8,44.1946,79.9674,73.1113
-157.236,0.967444,0.850738,2,3,0,158.548,39.6613,37.2019,73.1113
-157.236,0.744355,0.850738,1,3,0,159.233,39.6613,139.793,73.1113
-157.248,0.995369,0.850738,2,3,0,157.274,39.138,158.216,73.1113
-157.252,0.993632,0.850738,1,3,0,157.304,40.1929,145.432,73.1113
-158.009,0.868864,0.850738,1,3,0,158.329,43.8539,47.7818,73.1113
-157.856,1,0.850738,1,1,0,158.043,43.3826,-21.4661,73.1113
-157.263,0.942187,0.850738,1,3,0,158.431,38.9038,71.7937,73.1113
-157.251,0.969015,0.850738,2,3,0,157.531,39.0894,51.8562,73.1113
-157.249,1,0.850738,1,1,0,157.252,39.1364,52.3447,73.1113
-157.265,0.997042,0.850738,1,1,0,157.265,38.8794,109.623,73.1113
-157.262,1,0.850738,1,1,0,157.268,38.9222,102.134,73.1113
-157.797,0.86352,0.850738,1,3,0,158.427,43.1883,4.6478,73.1113
-157.279,0.937796,0.850738,1,3,0,158.412,38.724,16.0304,73.1113
-157.266,1,0.850738,2,3,0,157.279,38.862,84.5687,73.1113
-157.258,0.989184,0.850738,1,3,0,157.363,40.306,91.2067,73.1113
-157.451,0.94963,0.850738,1,3,0,157.728,37.6313,21.896,73.1113
-157.287,0.994778,0.850738,2,3,0,157.508,38.6352,68.2911,73.1113
-157.311,0.995651,0.850738,1,1,0,157.315,38.4298,91.3956,73.1113
-157.758,0.843295,0.850738,1,3,0,158.58,43.0568,127.007,73.1113
-158.214,0.930572,0.850738,1,1,0,158.219,44.424,79.8546,73.1113
-157.283,0.926877,0.850738,1,3,0,159.16,38.6803,41.5657,73.1113
-158.355,0.726382,0.850738,1,3,0,159.619,44.7879,83.4111,73.1113
-158.572,0.967556,0.850738,1,1,0,158.686,45.31,69.5956,73.1113
-157.284,0.962357,0.850738,1,3,0,158.828,40.6281,117.665,73.1113
-157.248,0.999767,0.850738,2,7,0,157.283,39.145,134.257,73.1113
-157.238,0.998187,0.850738,1,3,0,157.264,39.811,112.248,73.1113
-157.579,0.932825,0.850738,1,3,0,157.756,42.3785,132.724,73.1113
-157.495,1,0.850738,1,1,0,157.587,42.0008,20.8405,73.1113
-157.744,0.960283,0.850738,1,1,0,157.746,43.0074,42.1638,73.1113
-157.555,1,0.850738,1,1,0,157.725,42.2751,98.8152,73.1113
-157.631,0.995928,0.850738,2,3,0,157.663,42.5873,49.4313,73.1113
-157.649,0.997154,0.850738,1,1,0,157.708,42.6561,140.79,73.1113
-157.653,0.998234,0.850738,2,7,0,157.679,36.8862,62.7437,73.1113
-157.734,0.984243,0.850738,1,1,0,157.79,36.6428,105.311,73.1113
-157.734,0.936383,0.850738,1,1,0,158.028,36.6428,141.672,73.1113
-157.852,0.994906,0.850738,2,7,0,157.856,43.3712,54.1085,73.1113
-157.268,0.999963,0.850738,3,7,0,157.756,38.8468,45.6692,73.1113
-157.358,0.960679,0.850738,1,3,0,157.594,41.235,192.162,73.1113
-157.969,0.819604,0.850738,1,3,0,159.059,36.0497,83.1895,73.1113
-158.233,0.98275,0.850738,2,3,0,158.31,35.5001,17.625,73.1113
-158.289,0.998694,0.850738,2,7,0,158.33,44.6187,53.4445,73.1113
-157.762,1,0.850738,1,1,0,158.207,43.0713,101.227,73.1113
-157.256,1,0.850738,2,7,0,157.676,39.0016,51.2149,73.1113
-157.242,0.996062,0.850738,1,3,0,157.295,39.9813,63.5969,73.1113
-157.357,0.969048,0.850738,1,3,0,157.483,38.1199,81.35,73.1113
-157.64,0.866564,0.850738,1,3,0,158.486,42.6243,64.9743,73.1113
-157.83,0.990004,0.850738,2,3,0,157.852,43.3002,85.9538,73.1113
-158.073,0.987493,0.850738,2,3,0,158.109,44.0376,50.2727,73.1113
-158.437,0.981757,0.850738,2,3,0,158.482,44.9898,89.7371,73.1113
-157.945,1,0.850738,1,1,0,158.376,43.6634,116.048,73.1113
-157.689,1,0.850738,1,1,0,157.922,42.8097,103.63,73.1113
-157.709,0.999544,0.850738,3,7,0,157.709,42.8831,-2.28075,73.1113
-157.293,0.946124,0.850738,1,3,0,158.32,38.5869,83.9116,73.1113
-157.374,0.950803,0.850738,2,7,0,157.705,41.3437,106.817,73.1113
-157.256,0.982366,0.850738,1,3,0,157.563,39.0079,38.9545,73.1113
-157.367,0.959009,0.850738,1,3,0,157.572,41.2971,18.5097,73.1113
-157.241,0.996841,0.850738,1,3,0,157.387,39.9329,41.4024,73.1113
-157.499,0.90461,0.850738,2,3,0,158.054,42.0208,98.9767,73.1113
-157.534,0.994221,0.850738,1,1,0,157.568,42.1835,28.6852,73.1113
-157.249,0.978466,0.850738,1,3,0,157.806,39.1254,104.927,73.1113
-157.249,0.848164,0.850738,1,3,0,158.337,39.1254,34.1384,73.1113
-157.299,0.980594,0.850738,1,3,0,157.41,40.7784,43.8805,73.1113
-157.257,0.987073,0.850738,1,3,0,157.427,38.9907,88.5394,73.1113
-157.397,0.955229,0.850738,2,7,0,157.636,41.4834,114.133,73.1113
-157.585,0.969492,0.850738,1,1,0,157.585,42.4,12.3602,73.1113
-157.644,0.862644,0.850738,1,3,0,159.052,36.9136,17.5469,73.1113
-157.488,1,0.850738,1,1,0,157.628,37.4711,94.9577,73.1113
-157.459,0.998656,0.850738,3,7,0,157.515,37.5955,152.615,73.1113
-157.282,0.959793,0.850738,1,3,0,157.804,40.6,-45.0116,73.1113
-158.015,0.824943,0.850738,1,3,0,158.823,35.9459,100.316,73.1113
-157.404,0.863683,0.850738,1,3,0,159.237,41.5229,98.3191,73.1113
-157.595,0.968991,0.850738,1,1,0,157.595,42.4416,112.033,73.1113
-157.434,0.90911,0.850738,1,3,0,158.553,37.7078,-7.40273,73.1113
-157.244,0.964942,0.850738,2,3,0,157.781,40.0365,85.5303,73.1113
-157.476,0.942112,0.850738,1,3,0,157.701,37.5231,27.3512,73.1113
-157.236,0.8922,0.850738,2,3,0,158.473,39.559,44.7332,73.1113
-157.267,0.984022,0.850738,2,3,0,157.369,38.8493,76.0162,73.1113
-157.277,0.999451,0.850738,2,3,0,157.28,38.7446,139.581,73.1113
-157.316,0.99764,0.850738,2,3,0,157.316,38.3964,107.674,73.1113
-157.264,0.983058,0.850738,1,3,0,157.48,40.3919,47.3297,73.1113
-157.286,0.962052,0.850738,2,3,0,157.602,40.649,114.464,73.1113
-157.395,0.990677,0.850738,3,7,0,157.396,41.4714,77.9871,73.1113
-157.279,0.97156,0.850738,1,3,0,157.685,38.7195,83.002,73.1113
-157.326,0.991554,0.850738,1,1,0,157.326,38.3238,59.5226,73.1113
-157.237,0.978667,0.850738,2,3,0,157.523,39.7426,23.4265,73.1113
-157.243,0.998325,0.850738,1,3,0,157.251,39.272,14.7917,73.1113
-157.268,0.990318,0.850738,1,3,0,157.323,40.4398,62.8997,73.1113
-157.296,0.980143,0.850738,1,3,0,157.455,38.5602,62.8359,73.1113
-157.239,0.993846,0.850738,1,3,0,157.349,39.8776,54.8318,73.1113
-157.725,0.946936,0.850738,2,3,0,157.741,42.94,52.4711,73.1113
-157.26,0.999965,0.850738,2,7,0,157.647,38.9485,130.615,73.1113
-157.572,0.963437,0.850738,2,3,0,157.635,37.1545,99.5776,73.1113
-157.244,1,0.850738,2,3,0,157.548,39.2356,4.64439,73.1113
-157.263,0.991236,0.850738,2,7,0,157.317,40.3704,56.73,73.1113
-158.859,0.861862,0.850738,2,3,0,158.873,34.4707,64.6986,73.1113
-157.296,1,0.850738,2,3,0,158.852,38.5572,96.5538,73.1113
-157.276,0.980888,0.850738,1,3,0,157.475,40.5373,99.7746,73.1113
-157.63,0.843784,0.850738,2,3,0,158.702,42.5839,7.80654,73.1113
-158.095,0.976159,0.850738,2,3,0,158.095,44.0994,1.98299,73.1113
-157.865,1,0.850738,1,1,0,158.102,43.4147,88.1799,73.1113
-158.842,0.906696,0.850738,2,7,0,159.099,34.4945,95.7066,73.1113
-158.842,0.700646,0.850738,1,1,0,160.167,34.4945,34.2936,73.1113
-157.241,0.928983,0.850738,1,3,0,159.546,39.9381,111.563,73.1113
-157.323,0.991626,0.850738,2,7,0,157.323,38.3414,-37.9448,73.1113
-157.293,0.972618,0.850738,1,3,0,157.581,40.7198,136.849,73.1113
-157.292,0.976085,0.850738,2,7,0,157.508,38.5959,21.975,73.1113
-158.149,0.763253,0.850738,1,3,0,159.27,44.2488,75.9204,73.1113
-158.214,0.989954,0.850738,1,1,0,158.34,44.4241,95.3148,73.1113
-158.206,1,0.850738,1,1,0,158.366,44.4024,82.9466,73.1113
-157.831,1,0.850738,1,1,0,158.164,43.3039,62.804,73.1113
-157.885,0.996605,0.850738,2,7,0,157.907,36.2466,84.01,73.1113
-157.917,0.999015,0.850738,2,7,0,157.946,43.5763,51.6375,73.1113
-157.411,0.986014,0.850738,3,7,0,157.999,37.8211,59.7628,73.1113
-157.699,0.946461,0.850738,2,3,0,157.98,36.7449,78.0385,73.1113
-157.236,0.9832,0.850738,1,3,0,157.877,39.6443,46.1803,73.1113
-157.277,0.991165,0.850738,1,3,0,157.302,38.7399,65.4185,73.1113
-158.511,0.700413,0.850738,1,3,0,159.879,45.167,50.8826,73.1113
-158.205,1,0.850738,1,1,0,158.537,44.3999,52.8953,73.1113
-158.222,0.999102,0.850738,2,3,0,158.373,44.4461,70.3255,73.1113
-157.265,0.938446,0.850738,1,3,0,159.064,38.8765,62.4807,73.1113
-157.261,0.988739,0.850738,1,3,0,157.366,40.3396,150.23,73.1113
-158.667,0.767172,0.850738,1,3,0,159.309,45.5287,32.3683,73.1113
-157.294,1,0.850738,2,3,0,158.537,40.7243,73.7046,73.1113
-157.388,0.955244,0.850738,1,3,0,157.727,37.9373,51.2287,73.1113
-157.452,0.912438,0.850738,1,3,0,158.14,41.7864,150.822,73.1113
-157.277,0.968447,0.850738,1,3,0,157.785,38.7431,6.58926,73.1113
-157.42,0.984453,0.850738,2,7,0,157.436,41.6137,26.3898,73.1113
-157.278,0.999187,0.850738,2,7,0,157.411,38.734,117.281,73.1113
-157.245,1,0.850738,3,7,0,157.272,39.2026,60.2482,73.1113
-158.614,0.864006,0.850738,2,3,0,158.736,34.8393,89.6065,73.1113
-158.257,1,0.850738,1,1,0,158.654,35.4533,22.044,73.1113
-157.449,0.828515,0.850738,1,3,0,159.827,41.7728,10.8062,73.1113
-157.24,0.982031,0.850738,2,3,0,157.663,39.3392,111.103,73.1113
-157.372,0.907623,0.850738,2,3,0,158.062,38.0312,113.438,73.1113
-157.253,0.888207,0.850738,2,3,0,158.389,39.0557,27.6933,73.1113
-157.306,0.929139,0.850738,2,3,0,157.873,38.4693,29.748,73.1113
-157.826,0.828549,0.850738,1,3,0,158.699,43.287,6.31123,73.1113
-157.238,0.948408,0.850738,2,3,0,158.449,39.4195,43.6163,73.1113
-157.423,0.881906,0.850738,2,3,0,158.319,37.763,56.9618,73.1113
-157.469,0.904875,0.850738,1,3,0,158.267,41.8753,118.359,73.1113
-157.377,0.935323,0.850738,1,3,0,158.125,37.9988,-36.52,73.1113
-157.588,0.961277,0.850738,1,1,0,157.588,37.0989,86.8098,73.1113
-157.269,0.956865,0.850738,2,3,0,158.063,40.4524,-9.31138,73.1113
-157.269,0.652588,0.850738,1,3,0,160.213,40.4524,94.1897,73.1113
-157.277,0.984397,0.850738,1,3,0,157.414,38.7434,3.73979,73.1113
-157.261,0.986855,0.850738,1,3,0,157.393,40.3492,56.1469,73.1113
-157.236,0.998724,0.850738,1,3,0,157.274,39.6025,69.3933,73.1113
-157.303,0.986255,0.850738,1,3,0,157.339,38.4959,76.0007,73.1113
-157.289,0.975105,0.850738,1,3,0,157.525,40.6763,97.6368,73.1113
-157.29,0.999717,0.850738,1,1,0,157.299,40.6929,88.7766,73.1113
-157.323,0.970666,0.850738,1,3,0,157.576,38.342,56.2455,73.1113
-157.286,1,0.850738,2,3,0,157.318,38.6493,115.341,73.1113
-157.366,0.953025,0.850738,1,3,0,157.667,41.2876,62.6031,73.1113
-157.298,0.995462,0.850738,2,3,0,157.427,40.7652,149.446,73.1113
-157.265,1,0.850738,1,1,0,157.292,40.3964,82.2873,73.1113
-157.36,0.966075,0.850738,1,3,0,157.579,38.0992,70.8741,73.1113
-157.481,0.977703,0.850738,1,1,0,157.483,37.5019,114.166,73.1113
-157.517,0.998698,0.850738,3,7,0,157.518,42.1051,101.219,73.1113
-157.715,0.968423,0.850738,1,1,0,157.722,42.9028,48.826,73.1113
-157.666,1,0.850738,1,1,0,157.763,42.7222,2.58667,73.1113
-157.254,1,0.850738,2,3,0,157.632,40.2276,116.19,73.1113
-157.251,0.993502,0.850738,1,3,0,157.314,39.0903,46.1542,73.1113
-157.314,0.925837,0.850738,2,3,0,157.901,38.4081,30.4716,73.1113
-157.238,1,0.850738,2,3,0,157.301,39.8341,53.0547,73.1113
-157.44,0.961536,0.850738,1,3,0,157.532,41.724,105.697,73.1113
-157.476,0.919703,0.850738,1,3,0,158.305,37.5215,101.506,73.1113
-158.127,0.739659,0.850738,2,7,0,159.941,44.1888,-33.9734,73.1113
-157.882,1,0.850738,2,7,0,158.088,36.2539,96.3093,73.1113
-157.258,1,0.850738,2,3,0,157.771,40.3022,62.9016,73.1113
-157.771,0.9164,0.850738,1,3,0,157.941,43.103,111.249,73.1113
-157.863,0.959171,0.850738,2,3,0,158.398,43.4074,69.7517,73.1113
-157.78,1,0.850738,1,1,0,157.914,43.1329,86.5673,73.1113
-158.663,0.914897,0.850738,2,7,0,158.883,34.7627,27.6731,73.1113
-158.704,0.991416,0.850738,1,1,0,158.975,34.6997,51.2036,73.1113
-158.526,1,0.850738,1,1,0,158.873,34.9813,86.1979,73.1113
-157.853,1,0.850738,1,1,0,158.402,36.3269,62.3882,73.1113
-157.831,1,0.850738,2,7,0,157.876,43.3013,103.914,73.1113
-157.963,0.97924,0.850738,1,1,0,158.022,43.7179,177.07,73.1113
-158.017,0.954242,0.850738,2,3,0,158.726,43.876,-7.20521,73.1113
-158.34,0.951097,0.850738,1,1,0,158.385,44.7486,50.7689,73.1113
-158.444,0.994731,0.850738,2,3,0,158.587,45.0061,38.9212,73.1113
-158.186,1,0.850738,1,1,0,158.485,44.3496,40.1717,73.1113
-158.351,0.934435,0.850738,2,3,0,159.26,44.7764,98.4555,73.1113
-157.937,1,0.850738,1,1,0,158.309,43.6379,135.176,73.1113
-157.356,0.996046,0.850738,2,3,0,157.994,41.2214,33.0057,73.1113
-157.668,0.810202,0.850738,2,3,0,159.22,42.7297,49.695,73.1113
-157.647,1,0.850738,1,1,0,157.726,42.6493,25.7773,73.1113
-157.406,0.989141,0.850738,2,3,0,157.799,41.5344,164.241,73.1113
-157.447,0.993188,0.850738,1,1,0,157.464,41.7615,55.5978,73.1113
-157.236,0.972378,0.850738,2,3,0,157.74,39.5788,89.5218,73.1113
-157.421,0.94195,0.850738,2,3,0,157.717,41.6223,105.329,73.1113
-157.346,0.948193,0.850738,1,3,0,157.936,38.1873,38.6948,73.1113
-157.584,0.960031,0.850738,2,3,0,157.763,37.1129,28.3186,73.1113
-157.459,0.887082,0.850738,2,7,0,158.598,41.8229,39.2442,73.1113
-157.256,0.999805,0.850738,2,7,0,157.428,39.0018,94.1336,73.1113
-157.236,0.993859,0.850738,2,3,0,157.311,39.5953,101.577,73.1113
-158.331,0.883466,0.850738,2,3,0,158.34,44.727,110.502,73.1113
-157.276,0.906516,0.850738,1,3,0,159.322,38.7463,112.005,73.1113
-157.935,0.826754,0.850738,1,3,0,158.775,43.6335,91.4648,73.1113
-157.248,0.948901,0.850738,1,3,0,158.456,39.1494,19.5254,73.1113
-157.441,0.948164,0.850738,1,3,0,157.678,41.7277,86.7063,73.1113
-157.601,0.969216,0.850738,2,3,0,157.824,42.4665,90.7283,73.1113
-157.438,0.906393,0.850738,1,3,0,158.578,37.6882,43.2182,73.1113
-157.438,0.808028,0.850738,1,3,0,159.007,37.6882,61.4961,73.1113
-157.38,1,0.850738,1,1,0,157.44,37.9825,68.2864,73.1113
-157.714,0.961829,0.850738,2,7,0,157.781,42.9006,171.652,73.1113
-157.611,1,0.850738,1,1,0,157.731,42.5077,118.293,73.1113
-157.775,0.959738,0.850738,2,3,0,158.163,43.1151,110.328,73.1113
-158.348,0.913827,0.850738,1,1,0,158.348,44.7688,26.0561,73.1113
-158.208,0.998041,0.850738,2,7,0,158.352,35.5487,83.9567,73.1113
-157.251,0.935139,0.850738,1,3,0,158.798,40.1893,97.5902,73.1113
-157.447,0.97803,0.850738,2,3,0,157.475,41.7629,46.2951,73.1113
-158.047,0.942786,0.850738,2,7,0,158.119,35.8762,31.0892,73.1113
-157.633,0.841052,0.850738,3,7,0,159.527,42.5961,20.9136,73.1113
-157.606,1,0.850738,1,1,0,157.681,42.486,122.633,73.1113
-157.676,0.996252,0.850738,2,3,0,157.716,42.7588,62.2837,73.1113
-157.493,0.880565,0.850738,2,7,0,158.888,37.4512,64.0797,73.1113
-157.534,0.992267,0.850738,1,1,0,157.57,37.2914,86.0252,73.1113
-157.263,0.998832,0.850738,2,3,0,157.55,38.9013,99.4625,73.1113
-157.576,0.910083,0.850738,1,3,0,158.015,42.365,68.61,73.1113
-157.25,0.967748,0.850738,1,3,0,157.885,39.099,41.761,73.1113
-157.346,0.962169,0.850738,3,7,0,157.563,41.1541,121.389,73.1113
-157.252,0.960433,0.850738,2,3,0,157.719,40.1939,18.9119,73.1113
-157.335,0.947733,0.850738,2,3,0,157.7,41.07,65.243,73.1113
-157.302,1,0.850738,1,1,0,157.333,40.8042,46.2203,73.1113
-157.386,0.954706,0.850738,1,3,0,157.745,37.9518,4.0226,73.1113
-157.279,0.96802,0.850738,1,3,0,157.662,40.5713,114.175,73.1113
-157.279,0.54751,0.850738,1,3,0,161.753,40.5713,55.2367,73.1113
-157.303,0.976875,0.850738,1,3,0,157.501,38.4943,-5.12671,73.1113
-157.298,0.972216,0.850738,1,3,0,157.549,40.7608,71.5506,73.1113
-157.306,0.998597,0.850738,1,1,0,157.314,40.8361,99.4758,73.1113
-158.734,0.880678,0.850738,2,3,0,158.734,34.6537,55.4305,73.1113
-158.914,0.991422,0.850738,2,7,0,158.953,46.069,34.9911,73.1113
-158.472,1,0.850738,1,1,0,158.927,45.0731,89.2386,73.1113
-159.354,0.876033,0.850738,1,1,0,159.374,46.9622,32.4183,73.1113
-158.716,1,0.850738,1,1,0,159.333,45.6377,3.28279,73.1113
-157.621,0.972967,0.850738,3,7,0,158.831,36.9859,85.9143,73.1113
-157.406,0.899898,0.850738,1,3,0,158.519,41.5347,74.899,73.1113
-157.238,1,0.850738,2,3,0,157.377,39.4217,11.9055,73.1113
-157.356,0.925913,0.850738,2,3,0,157.887,38.1253,28.8696,73.1113
-157.467,0.993149,0.850738,2,3,0,157.469,37.56,-15.1485,73.1113
-157.238,0.993835,0.850738,1,3,0,157.519,39.42,110.648,73.1113
-157.254,0.995,0.850738,2,7,0,157.28,40.2415,-6.64027,73.1113
-157.249,1,0.850738,1,1,0,157.254,40.1433,102.842,73.1113
-157.336,0.971405,0.850738,1,3,0,157.478,38.248,119.925,73.1113
-157.254,0.985788,0.850738,1,3,0,157.485,40.2414,135.166,73.1113
-157.455,0.977517,0.850738,2,3,0,157.487,41.8015,98.4688,73.1113
-157.871,0.852413,0.850738,1,3,0,159.187,36.2829,130.575,73.1113
-157.302,1,0.850738,2,7,0,157.779,40.8033,61.6748,73.1113
-158.219,0.785399,0.850738,1,3,0,159.271,35.5257,58.5896,73.1113
-162.232,0.631178,0.850738,2,7,0,162.746,51.6493,53.2911,73.1113
-162.345,0.984842,0.850738,1,1,0,163.037,51.8102,24.4752,73.1113
-163.072,0.907042,0.850738,1,1,0,163.584,52.8197,18.1667,73.1113
-157.821,1,0.850738,2,3,0,162.807,43.2687,128.22,73.1113
-157.763,1,0.850738,1,1,0,157.88,43.0729,109.51,73.1113
-157.311,0.927068,0.850738,1,3,0,158.491,38.4356,65.6082,73.1113
-157.726,0.944567,0.850738,2,3,0,157.881,36.6677,91.0153,73.1113
-157.265,0.948555,0.850738,1,3,0,158.172,40.3983,31.064,73.1113
-157.74,0.95437,0.850738,2,7,0,157.74,36.6285,57.9649,73.1113
-158.127,0.926133,0.850738,1,1,0,158.149,35.7082,43.2316,73.1113
-158.285,0.640013,0.850738,1,3,0,162.043,44.6085,45.6849,73.1113
-157.735,0.972745,0.850738,2,3,0,158.71,42.9756,53.3546,73.1113
-157.237,1,0.850738,2,3,0,157.652,39.4976,104.574,73.1113
-157.309,0.978499,0.850738,2,3,0,157.413,40.863,29.1833,73.1113
-157.803,0.942909,0.850738,3,7,0,157.906,43.2096,66.1394,73.1113
-157.844,0.993547,0.850738,1,1,0,157.924,43.3441,94.9666,73.1113
-157.788,0.998873,0.850738,2,7,0,157.855,36.4952,62.7777,73.1113
-157.49,1,0.850738,1,1,0,157.733,37.4641,84.0738,73.1113
-157.628,0.973994,0.850738,1,1,0,157.645,36.9639,41.6241,73.1113
-157.417,1,0.850738,1,1,0,157.59,37.7887,54.6887,73.1113
-157.592,0.976895,0.850738,2,7,0,157.688,42.4297,41.4988,73.1113
-157.61,0.997032,0.850738,1,1,0,157.663,42.5044,186.194,73.1113
-157.384,0.990451,0.850738,2,3,0,157.743,41.4043,106.301,73.1113
-157.347,1,0.850738,1,1,0,157.387,41.1578,121.64,73.1113
-157.237,1,0.850738,2,3,0,157.331,39.7234,67.3649,73.1113
-157.325,0.963877,0.850738,2,3,0,157.546,38.3248,67.1176,73.1113
-157.291,0.994658,0.850738,2,3,0,157.392,38.5979,97.4979,73.1113
-157.279,1,0.850738,2,3,0,157.293,38.722,92.9542,73.1113
-157.289,0.999554,0.850738,2,7,0,157.289,40.6775,82.401,73.1113
-157.574,0.972525,0.850738,2,7,0,157.587,37.1464,59.1238,73.1113
-157.508,0.999078,0.850738,3,7,0,157.595,37.3896,82.5011,73.1113
-157.426,1,0.850738,1,1,0,157.508,37.7467,69.5217,73.1113
-159.485,0.793635,0.850738,2,7,0,159.551,47.2119,32.2531,73.1113
-157.986,0.968947,0.850738,2,3,0,159.987,43.785,12.0319,73.1113
-157.248,0.946491,0.850738,1,3,0,158.535,39.1555,95.478,73.1113
-157.538,0.927101,0.850738,1,3,0,157.858,42.2003,38.2486,73.1113
-157.606,0.989082,0.850738,1,1,0,157.637,42.4863,129.983,73.1113
-157.863,0.820893,0.850738,2,7,0,159.594,36.3007,101.201,73.1113
-158.072,0.959368,0.850738,1,1,0,158.14,35.8237,15.4691,73.1113
-158.208,0.972733,0.850738,1,1,0,158.332,35.5469,91.0821,73.1113
-157.371,0.862365,0.850738,1,3,0,159.437,41.3203,38.7474,73.1113
-157.694,0.887607,0.850738,1,3,0,158.58,36.7592,81.5769,73.1113
-157.487,0.882883,0.850738,1,3,0,158.909,41.9641,71.2281,73.1113
-157.369,1,0.850738,1,1,0,157.469,41.3125,130.944,73.1113
-157.258,0.981666,0.850738,1,3,0,157.563,38.9746,15.3002,73.1113
-157.29,0.980795,0.850738,2,7,0,157.418,40.6885,9.47282,73.1113
-158.756,0.776114,0.850738,1,3,0,159.308,45.7282,73.2509,73.1113
-158.659,1,0.850738,1,1,0,158.935,45.5099,59.3416,73.1113
-159.275,0.912219,0.850738,1,1,0,159.346,46.8073,155.021,73.1113
-157.613,0.991293,0.850738,2,3,0,159.42,42.5163,29.7552,73.1113
-157.359,0.992349,0.850738,2,3,0,157.717,41.2427,85.5232,73.1113
-157.404,0.997492,0.850738,2,3,0,157.413,41.5253,27.5797,73.1113
-157.473,0.988594,0.850738,1,1,0,157.485,41.8964,48.3389,73.1113
-157.237,0.986214,0.850738,1,3,0,157.611,39.4886,118.845,73.1113
-157.283,0.988022,0.850738,1,3,0,157.326,40.6169,27.0105,73.1113
-157.815,0.861166,0.850738,1,3,0,158.485,36.4253,83.964,73.1113
-157.902,0.995936,0.850738,2,7,0,157.913,43.5288,36.3256,73.1113
-157.258,0.98176,0.850738,1,3,0,158.026,40.293,144.66,73.1113
-157.258,0.899167,0.850738,1,3,0,157.979,40.293,68.0909,73.1113
-157.549,0.921399,0.850738,1,3,0,157.899,37.2361,18.8304,73.1113
-157.266,0.963814,0.850738,2,3,0,157.952,40.4091,121.119,73.1113
-157.349,0.957279,0.850738,3,7,0,157.636,38.1675,84.9232,73.1113
-157.24,0.93963,0.850738,2,3,0,157.883,39.3586,44.3081,73.1113
-157.273,0.996537,0.850738,2,7,0,157.273,40.4965,96.2069,73.1113
-157.283,0.998123,0.850738,1,1,0,157.287,40.6208,-26.7664,73.1113
-157.25,0.999677,0.850738,2,7,0,157.284,39.0997,84.0656,73.1113
-157.44,0.977727,0.850738,2,3,0,157.477,37.6801,112.025,73.1113
-157.378,1,0.850738,1,1,0,157.44,37.9925,74.3507,73.1113
-157.286,0.998958,0.850738,2,7,0,157.384,40.6483,25.7307,73.1113
-157.237,0.986906,0.850738,2,3,0,157.408,39.7833,48.4843,73.1113
