# stan_version_major = 2
# stan_version_minor = 33
# stan_version_patch = 0
# model = Kmat_model
# start_datetime = 2023-10-03 03:36:05 UTC
# method = sample (Default)
#   sample
#     num_samples = 250
#     num_warmup = 10000
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 4
# id = 1 (Default)
# data
#   file = /Users/ddifrancesco/Github/IMAC_XLII/tmp/Kmat_data_1.json
# init = 2 (Default)
# random
#   seed = 4207215578 (Default)
# output
#   file = /Users/ddifrancesco/Github/IMAC_XLII/tmp/Kmat_chain.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = 6
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.33.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu_k,sigma_k,Kmat_pred
-17.5387,0.894016,0.412332,3,7,0,20.2377,143.388,10.5971,150.377
-17.5992,0.988308,0.412332,1,3,0,17.6876,145.349,9.98363,139.271
-18,0.959451,0.412332,2,3,0,18.1258,149.586,11.1744,139.693
-19.3604,0.933253,0.412332,2,7,0,20.8235,160.58,21.5918,140.561
-20.5931,0.852247,0.412332,3,7,0,21.8739,161.464,13.5147,156.94
-20.0076,1,0.412332,3,7,0,20.8898,128.035,14.9077,115.826
-20.903,0.980692,0.412332,2,3,0,21.1469,124.565,15.6541,140.56
-19.8621,1,0.412332,3,7,0,21.2679,138.594,31.7571,149.373
-17.901,0.999916,0.412332,3,7,0,19.8589,149.153,11.8519,160.096
-18.7733,0.931646,0.412332,2,5,0,19.4488,154.871,13.5394,160.593
-20.416,0.741376,0.412332,3,7,0,20.9609,125.082,23.6686,137.547
-21.1092,0.991531,0.412332,2,3,0,21.1535,123.571,32.3759,134.935
-21.1866,0.993784,0.412332,3,7,0,21.4417,124.676,34.7987,144.471
-21.5082,0.999581,0.412332,2,3,0,21.5943,122.726,36.3996,64.177
-19.6314,0.998021,0.412332,3,7,0,21.6031,129.071,16.7082,131.094
-17.8491,0.955198,0.412332,2,7,0,20.277,139.051,10.7721,134.035
-17.8642,0.998866,0.412332,2,7,0,18.084,139.884,13.9727,136.634
-17.7031,0.995258,0.412332,2,3,0,17.9982,140.615,12.202,158.656
-18.9597,0.943037,0.412332,2,7,0,19.1012,150.945,8.21606,154.033
-19.1583,0.906083,0.412332,3,7,0,19.9649,131.449,15.4955,136.384
-18.9846,0.997735,0.412332,3,7,0,19.3077,132.472,13.8884,129.505
-18.6222,0.99277,0.412332,3,7,0,19.4483,142.304,22.3779,162.192
-19.0675,0.978333,0.412332,3,7,0,19.5026,134.842,22.1286,102.148
-19.8137,0.956954,0.412332,2,7,0,21.2663,128.061,18.0794,121.529
-19.7467,1,0.412332,3,7,0,19.8468,128.386,18.4635,89.1263
-18.1696,0.988456,0.412332,2,7,0,20.2488,136.809,12.2514,134.146
-17.5766,0.992237,0.412332,3,7,0,18.4261,143.666,9.40642,152.369
-17.822,0.971331,0.412332,2,7,0,17.9847,148.427,11.5075,156.969
-18.2018,0.9866,0.412332,3,7,0,18.3091,141.429,18.442,158.802
-17.9796,0.996056,0.412332,2,3,0,18.3962,143.217,16.961,204.526
-18.5196,0.973596,0.412332,2,7,0,19.2652,139.958,6.25519,138.978
-17.7838,1,0.412332,3,7,0,18.5207,147.981,13.261,132.401
-18.0128,0.992616,0.412332,3,7,0,18.1163,139.221,8.5534,124.475
-17.9123,1,0.412332,3,7,0,18.0643,149.028,14.421,152.31
-17.61,1,0.412332,2,3,0,17.8992,143.745,12.876,141.026
-18.0556,0.980451,0.412332,2,7,0,18.1766,150.481,14.6468,126.213
-18.2657,0.99771,0.412332,3,7,0,18.745,148.809,19.2816,162.508
-19.2096,0.917595,0.412332,2,5,0,21.7,158.927,22.9754,145.14
-21.4326,0.913661,0.412332,2,3,0,21.6891,171.733,20.8129,171.402
-20.215,0.389531,0.412332,2,3,0,26.3335,158.998,36.5927,134.87
-19.7602,1,0.412332,2,3,0,20.2838,161.105,29.9884,138.256
-18.8107,0.98295,0.412332,3,7,0,20.1982,156.276,18.9012,139.333
-18.8052,0.988611,0.412332,2,3,0,19.0201,156.275,17.4051,136.83
-18.6277,0.995418,0.412332,2,3,0,18.8853,154.429,19.2921,146.056
-18.05,0.989368,0.412332,3,7,0,18.8036,150.464,14.4917,136.645
-18.2298,0.967183,0.412332,2,5,0,19.2767,137.173,9.8744,133.277
-18.1664,0.966009,0.412332,2,7,0,19.1954,143.024,18.6231,113.46
-18.3922,0.983085,0.412332,2,5,0,19.1907,144.323,5.91041,144.705
-17.724,0.990956,0.412332,3,7,0,18.9241,145.26,8.56823,146.24
-17.7168,0.88037,0.412332,1,3,0,18.8405,140.167,10.8584,136.747
-17.692,0.997959,0.412332,2,7,0,17.836,145.693,13.8047,152.263
-17.606,1,0.412332,2,3,0,17.6979,145.557,12.2629,144.07
-17.8455,0.941289,0.412332,2,7,0,19.1509,139.62,9.40579,134.484
-17.6852,0.964682,0.412332,3,7,0,18.4316,140.667,11.8201,162.229
-17.9655,0.917867,0.412332,2,7,0,20.3423,142.913,6.97466,124.853
-18.5339,0.882865,0.412332,3,7,0,18.8523,152.781,19.9851,145.525
-19.896,0.991153,0.412332,2,7,0,20.2989,161.295,31.765,162.181
-20.3131,0.992724,0.412332,2,3,0,20.3883,163.074,36.1819,126.445
-19.1871,0.976015,0.412332,2,5,0,20.966,158.839,17.8411,150.656
-18.7438,0.824993,0.412332,1,3,0,21.0905,150.644,23.5508,131.452
-17.6377,0.973543,0.412332,2,7,0,19.4936,142.116,12.6791,147.055
-17.7463,0.988028,0.412332,2,7,0,17.9638,146.212,9.05152,157.871
-18.3921,0.96255,0.412332,2,3,0,18.5335,140.531,6.31259,140.041
-17.7147,0.993908,0.412332,2,7,0,18.5311,146.497,9.62522,157.882
-17.7112,0.99971,0.412332,2,5,0,17.8146,142.016,13.7028,126.289
-17.7845,0.997454,0.412332,2,7,0,17.8304,142.681,14.8581,134.356
-18.9711,0.945798,0.412332,2,5,0,19.2569,155.224,12.7027,132.294
-17.6586,0.970467,0.412332,3,7,0,20.8061,142.506,13.2348,131.347
-17.5919,0.990975,0.412332,3,7,0,17.9092,145.356,10.1558,153.24
-18.5022,0.906412,0.412332,3,7,0,19.6566,137.78,7.75054,151.031
-19.2131,0.973539,0.412332,3,7,0,20.2666,150.56,28.1054,159.86
-20.228,0.993347,0.412332,3,7,0,20.5164,157.451,37.0942,184.504
-19.4349,1,0.412332,2,3,0,20.2544,160.129,25.6727,149.208
-20.248,0.938412,0.412332,2,3,0,20.9602,167.139,22.9741,180.303
-18.8953,0.977685,0.412332,2,7,0,20.6749,153.158,24.1903,146.58
-17.949,0.996338,0.412332,2,7,0,19.4376,138.309,12.3787,129.941
-18.3185,0.982106,0.412332,2,3,0,18.3939,135.923,12.9562,135.316
-18.3263,1,0.412332,3,7,0,18.6112,137.532,17.006,142.844
-18.7654,0.987632,0.412332,3,7,0,18.9841,152.217,9.96489,164.968
-18.054,0.998211,0.412332,3,7,0,19.1639,140.289,16.4781,151.448
-19.0083,0.96251,0.412332,3,7,0,19.4495,151.867,25.866,147.93
-18.5017,1,0.412332,2,3,0,19.0267,149.462,21.4736,157.646
-18.8569,0.956817,0.412332,2,5,0,20.0521,136.091,21.1532,148.09
-18.2859,1,0.412332,2,3,0,19.0014,136.627,15.1244,133.424
-17.9538,0.990383,0.412332,2,7,0,18.5529,140.379,15.4954,140.296
-18.1933,0.984055,0.412332,2,7,0,18.3921,136.692,11.9495,128.577
-18.4414,0.996703,0.412332,2,3,0,18.4943,135.254,12.7892,132.614
-18.6292,0.924118,0.412332,3,7,0,20.7205,149.592,22.6957,157.439
-17.6295,0.999584,0.412332,2,7,0,18.6739,143.163,13.0612,150.199
-17.7439,0.996259,0.412332,3,7,0,17.8318,143.926,14.6698,145.57
-17.8752,0.981537,0.412332,2,7,0,18.6867,141.872,7.5218,147.487
-18.2593,0.958294,0.412332,3,7,0,18.3888,138.479,17.2116,146.165
-18.0014,0.966962,0.412332,2,7,0,19.1718,148.567,9.61429,146.618
-18.3377,0.932216,0.412332,1,3,0,19.6775,146.19,6.61861,153.35
-18.2932,1,0.412332,3,7,0,18.4771,143.282,19.7943,128.174
-18.1699,0.994173,0.412332,2,7,0,18.5858,138.343,16.1017,142.888
-18.5375,0.972103,0.412332,3,7,0,19.0531,154.146,17.6577,184.413
-18.5901,1,0.412332,3,7,0,18.9707,151.624,21.5354,137.319
-19.4366,0.943742,0.412332,2,3,0,19.7535,145.815,30.044,100.64
-19.9646,0.988697,0.412332,2,7,0,21.4328,161,32.856,129.133
-20.469,0.957323,0.412332,3,7,0,21.2146,134.22,6.55421,144.445
-20.0234,1,0.412332,3,7,0,20.8851,162.339,32.7937,143.496
-19.4634,0.989665,0.412332,3,7,0,20.3475,160.448,17.9153,162.363
-19.7773,0.980594,0.412332,3,7,0,19.8222,130.107,12.4071,133.085
-19.1125,0.970368,0.412332,3,7,0,20.2115,156.833,14.2495,138.997
-18.4153,0.998244,0.412332,3,7,0,19.2104,135.624,11.5408,145.196
-18.3128,0.995998,0.412332,2,7,0,18.5364,135.957,13.0197,127.302
-18.4032,0.932911,0.412332,2,5,0,20.1658,141.376,6.00272,150.536
-19.2734,0.882068,0.412332,3,7,0,19.4758,137.359,6.21637,144.654
-19.9776,0.958476,0.412332,2,3,0,20.2569,149.385,5.51168,160.766
-19.9776,0.457514,0.412332,1,1,0,21.6306,149.385,5.51168,156.087
-19.2092,1,0.412332,2,3,0,20.2597,145.024,4.66294,150.501
-18.0003,0.92923,0.412332,2,3,0,19.561,143.871,6.8881,142.71
-17.9194,1,0.412332,3,7,0,18.0034,143.08,7.13717,141.781
-17.9678,0.998889,0.412332,3,7,0,17.991,142.123,7.0751,137.635
-17.8561,1,0.412332,2,3,0,17.9602,142.409,7.47208,142.74
-19.1566,0.899636,0.412332,3,7,0,20.1281,137.657,6.23581,137.043
-17.7086,0.989296,0.412332,2,3,0,19.5065,142.542,8.25544,149.776
-19.818,0.775154,0.412332,2,7,0,22.6962,133.255,28.265,162.699
-17.7951,0.99891,0.412332,3,7,0,19.9061,141.53,14.4615,144.435
-18.0281,0.995916,0.412332,3,7,0,18.0482,138.913,15.0259,129.74
-18.2793,0.97482,0.412332,2,7,0,18.9098,137.638,8.84468,156.03
-18.3631,0.994048,0.412332,3,7,0,18.6822,151.143,19.1234,114.319
-19.8835,0.981727,0.412332,3,7,0,19.9907,164.687,26.7921,157.7
-18.475,0.948549,0.412332,2,5,0,21.6769,145.234,21.6347,129.265
-18.2351,0.987478,0.412332,3,7,0,19.1491,150.902,11.1406,143.795
-19.2214,0.956296,0.412332,2,7,0,20.0707,156.484,26.1447,135.265
-19.5643,0.986774,0.412332,2,3,0,19.6246,156.107,30.3712,130.344
-18.1131,0.967584,0.412332,3,7,0,20.766,150.901,15.1417,140.767
-17.7763,1,0.412332,2,3,0,18.1336,146.111,14.7985,145.345
-17.7087,0.99953,0.412332,2,3,0,17.8124,146.489,13.6141,142.581
-17.9345,0.97221,0.412332,2,7,0,18.3752,146.92,8.42761,145.914
-17.5629,1,0.412332,2,3,0,17.9433,144.794,10.252,146.438
-17.9565,0.983088,0.412332,2,3,0,17.9968,140.944,7.54019,143.104
-17.6427,0.981258,0.412332,3,7,0,18.2526,145.226,13.2169,125.81
-17.5692,0.997879,0.412332,2,7,0,17.7497,142.211,10.6215,135.035
-17.7368,0.993264,0.412332,3,7,0,17.7919,142.274,14.1548,126.432
-18.6867,0.970232,0.412332,3,7,0,18.9796,150.285,23.0824,167.721
-19.007,0.995293,0.412332,2,3,0,19.0757,152.476,25.6681,177.813
-18.8477,0.999662,0.412332,3,7,0,19.2365,156.404,19.8479,177.598
-18.8081,0.999913,0.412332,2,3,0,18.8743,155.709,20.6113,166.012
-18.1089,0.999087,0.412332,2,3,0,18.9031,148.732,17.595,162.287
-18.075,0.943511,0.412332,2,7,0,19.4432,150.355,11.8479,165.838
-18.0274,0.957243,0.412332,2,3,0,18.6375,148.974,9.93488,152.713
-17.9161,0.995094,0.412332,2,7,0,18.4336,148.387,15.3206,140.472
-17.6341,0.996308,0.412332,3,7,0,18.0942,145.836,12.6944,135.65
-18.5964,0.898967,0.412332,2,3,0,19.3425,154.522,15.0612,154.591
-17.7727,0.99572,0.412332,2,7,0,18.6163,147.79,13.3572,144.444
-17.7911,0.994835,0.412332,3,7,0,17.9679,148.187,11.63,152.725
-18.7091,0.929223,0.412332,3,7,0,19.1638,133.818,13.5519,145.926
-19.8368,0.838744,0.412332,3,7,0,21.0943,133.278,8.38544,137.859
-18.782,1,0.412332,3,7,0,20.3021,149.858,24.1155,191.404
-18.8632,0.99886,0.412332,1,1,0,18.8844,150.534,24.7588,154.029
-19.3166,0.957532,0.412332,2,5,0,22.0654,130.687,17.8501,121.371
-21.3654,0.851946,0.412332,3,15,0,22.66,146.865,47.5086,127.34
-18.6033,0.996824,0.412332,3,7,0,22.4339,134.34,13.9283,136.852
-18.1525,0.933719,0.412332,2,7,0,19.8092,148.446,18.2162,159.098
-18.1714,0.997256,0.412332,2,3,0,18.2697,147.283,18.7593,124.356
-19.9936,0.938202,0.412332,2,3,0,20.3835,162.185,16.5896,157.887
-22.5589,0.770194,0.412332,2,3,0,22.6281,165.521,12.8444,142.938
-23.3415,0.829795,0.412332,3,7,0,24.9123,139.897,63.271,41.2999
-20.5668,1,0.412332,2,3,0,23.5312,145.613,40.0616,149.846
-20.5626,0.976659,0.412332,2,7,0,22.4212,125.76,15.5551,135.203
-19.6308,0.823082,0.412332,3,7,0,24.3466,151.836,7.54039,155.071
-19.1519,0.782948,0.412332,2,3,0,21.2949,139.673,5.18423,140.878
-18.9614,1,0.412332,2,3,0,19.5032,144.651,4.94016,146.095
-18.9645,0.994391,0.412332,2,3,0,19.3061,142.235,4.80866,142.639
-19.7713,0.988923,0.412332,1,3,0,20.069,142.927,3.72267,138.933
-19.4207,0.99286,0.412332,3,7,0,19.9474,143.282,4.14541,142.667
-20.5488,0.906143,0.412332,2,3,0,20.8507,141.858,2.98474,144.932
-22.2976,0.550369,0.412332,3,7,0,23.0235,168.926,56.7375,160.9
-21.235,0.973436,0.412332,2,3,0,22.8581,173.158,23.6555,121.38
-20.7455,0.991009,0.412332,2,3,0,21.564,172.66,30.3785,159.198
-20.0708,0.875861,0.412332,2,5,0,22.1389,150.063,36.0975,152.323
-20.3455,0.990665,0.412332,3,7,0,21.4613,130.815,9.63698,141.416
-17.6155,0.967668,0.412332,3,7,0,21.9188,141.474,10.1798,139.345
-19.4295,0.860764,0.412332,3,7,0,19.9975,130.18,18.8061,129.582
-20.3929,0.861313,0.412332,3,15,0,22.0549,149.053,38.9862,148.797
-17.8348,1,0.412332,3,7,0,20.2036,142.001,7.6743,157.013
-17.8304,0.953343,0.412332,2,7,0,18.4394,140.112,13.7544,131.587
-18.0853,0.977894,0.412332,2,7,0,18.4159,146.243,18.0906,126.319
-17.7563,0.980715,0.412332,2,7,0,19.3079,143.459,7.87901,145.202
-17.7259,0.974722,0.412332,3,7,0,18.0056,146.288,14.0244,161.995
-18.2978,0.947389,0.412332,2,7,0,19.199,145.278,20.0796,157.307
-18.7043,0.974844,0.412332,2,7,0,20.1005,152.662,22.2637,180.603
-18.4418,0.978864,0.412332,2,7,0,19.5744,136.44,17.02,111.073
-18.7018,0.93401,0.412332,2,3,0,20.0179,134.94,10.3567,126.629
-17.736,0.992694,0.412332,2,3,0,18.9573,142.193,14.1078,147.942
-17.7107,0.994953,0.412332,2,7,0,18.0517,140.601,9.64337,154.71
-17.6958,0.999402,0.412332,3,7,0,17.8213,142.304,13.6502,151.448
-18.3509,0.960231,0.412332,3,7,0,18.9674,141.332,6.13861,145.515
-17.626,1,0.412332,2,3,0,18.3539,145.461,9.64561,134.952
-17.9353,0.965634,0.412332,2,5,0,18.2269,149.579,13.305,157.827
-18.3335,0.96014,0.412332,2,3,0,18.4583,151.591,11.4612,155.582
-18.9088,0.964433,0.412332,2,7,0,19.7568,154.392,23.6262,160.136
-19.2859,0.996547,0.412332,2,3,0,19.4133,156.546,26.9228,165.567
-18.0311,0.995225,0.412332,2,7,0,20.0369,138.415,14.3959,147.108
-17.8015,0.991924,0.412332,2,7,0,18.4099,147.441,14.3785,158.41
-18.2533,0.977676,0.412332,3,7,0,19.2213,146.102,6.80035,157.952
-20.1899,0.969911,0.412332,2,3,0,20.3767,141.324,3.42219,140.728
-19.226,0.88459,0.412332,2,3,0,20.7031,145.505,4.76671,145.661
-19.8519,0.855687,0.412332,2,3,0,20.5684,138.709,4.63894,144.466
-18.1422,1,0.412332,2,7,0,20.3538,150.076,17.0558,164.047
-18.8738,0.902153,0.412332,2,3,0,19.5458,155.083,13.1118,141.618
-18.8034,0.894638,0.412332,2,7,0,21.3631,153.727,22.7715,157.344
-17.7312,0.979119,0.412332,2,7,0,19.3055,147.454,12.8493,128.466
-17.572,0.961514,0.412332,3,7,0,18.7362,142.908,9.59211,146.514
-18.5498,0.913465,0.412332,2,7,0,19.5015,139.001,6.70081,147.849
-18.5624,0.719517,0.412332,2,7,0,22.1085,151.881,21.064,162.204
-19.2246,0.993626,0.412332,2,3,0,19.2642,156.204,26.3726,128.845
-18.3781,0.994609,0.412332,3,7,0,19.2626,144.781,6.03821,139.872
-20.3672,0.818771,0.412332,2,3,0,20.9132,136.935,4.94219,144.173
-18.9764,1,0.412332,3,7,0,20.9459,154.64,24.3011,159.96
-19.378,0.985377,0.412332,3,7,0,19.9344,136.388,6.6994,140.802
-19.0335,0.995597,0.412332,3,7,0,19.8638,150.213,7.49164,169.546
-18.3671,1,0.412332,2,3,0,18.9179,148.524,7.9379,153.284
-17.9587,1,0.412332,1,1,0,18.2841,146.851,8.25797,149.288
-18.9272,0.954352,0.412332,3,7,0,19.2754,147.25,25.6733,126.433
-18.2715,0.996026,0.412332,3,7,0,20.1399,142.043,19.2801,153.055
-18.5439,0.992714,0.412332,2,3,0,18.6204,143.047,21.9002,100.744
-21.3385,0.895277,0.412332,2,7,0,22.8119,128.588,39.9254,95.2659
-18.9097,0.998483,0.412332,2,3,0,21.4408,136.483,21.9925,165.135
-18.1636,0.994008,0.412332,1,3,0,19.4483,139.518,17.0586,163.317
-18.2124,0.99825,0.412332,3,7,0,18.4393,143.439,19.1178,178.107
-21.9629,0.896971,0.412332,3,7,0,22.4615,117.005,23.2149,128.927
# 
#  Elapsed Time: 0.108 seconds (Warm-up)
#                0.006 seconds (Sampling)
#                0.114 seconds (Total)
# 
