# stan_version_major = 2
# stan_version_minor = 33
# stan_version_patch = 0
# model = normal_model
# start_datetime = 2023-10-02 10:28:21 UTC
# method = sample (Default)
#   sample
#     num_samples = 2500
#     num_warmup = 10000
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 4
# id = 1 (Default)
# data
#   file = /Users/ddifrancesco/Github/IMAC_XLII/tmp/normal_data_1.json
# init = 2 (Default)
# random
#   seed = 4145551467 (Default)
# output
#   file = /Users/ddifrancesco/Github/IMAC_XLII/tmp/normal_chain.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = 6
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.33.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu_k,sigma_k,Kmat_pred
-40.8999,1,0.662002,1,1,0,41.1023,143.649,3.64602,145.551
-41.4023,0.997358,0.662002,3,7,0,42.314,142.056,4.33721,143.275
-41.1172,1,0.662002,1,1,0,41.4468,142.39,5.06954,148.657
-41.8111,0.68796,0.662002,2,3,0,42.7405,140.327,7.32068,121.885
-40.4606,0.81861,0.662002,2,5,0,42.8281,151.085,5.19097,141.37
-40.5075,0.986871,0.662002,3,7,0,40.8731,151.608,7.59527,130.031
-40.5075,0.32486,0.662002,2,3,0,41.5375,151.608,7.59527,138.394
-40.748,0.8847,0.662002,3,7,0,41.822,145.498,11.1938,146.917
-40.748,0.146445,0.662002,2,3,0,42.2889,145.498,11.1938,154.565
-40.5611,0.966316,0.662002,2,3,0,40.8488,144.573,9.49011,146.343
-40.9808,0.995307,0.662002,2,3,0,41.1282,142.536,5.67307,136.768
-40.8478,1,0.662002,2,3,0,41.0221,142.777,6.18256,141.079
-41.4823,0.962568,0.662002,2,3,0,41.5884,140.998,7.76865,148.979
-40.0254,0.840847,0.662002,2,3,0,41.8465,147.117,4.97112,139.299
-42.4621,0.689039,0.662002,3,7,0,42.6082,149.737,0.428944,148.764
-42.2886,0.999103,0.662002,3,7,0,42.7312,146.409,0.434481,146.06
-41.3928,0.99933,0.662002,3,7,0,42.3175,148.494,1.0386,148.131
-42.3164,0.965027,0.662002,2,3,0,42.3998,144.65,0.608048,145.636
-40.7844,0.689609,0.662002,2,3,0,42.5585,143.777,9.95855,142.028
-40.1015,0.971706,0.662002,2,3,0,40.9511,147.162,4.26773,145.766
-40.5809,0.9016,0.662002,1,3,0,41.4301,150.449,10.2571,166.415
-40.5809,0.549849,0.662002,1,1,0,41.337,150.449,10.2571,141.682
-40.2149,0.781832,0.662002,2,7,0,41.506,147.887,3.57799,142.752
-40.5781,0.893671,0.662002,2,7,0,41.6661,143.828,5.21312,138.501
-41.4007,0.956937,0.662002,3,7,0,41.5453,154.371,9.18341,161.329
-41.6259,0.87165,0.662002,1,1,0,41.7317,154.232,12.1071,155.09
-41.6259,0.0224033,0.662002,2,3,0,46.4058,154.232,12.1071,165.432
-41.3581,0.358744,0.662002,2,3,0,43.2336,151.196,1.96645,152.462
-40.6675,0.979812,0.662002,2,3,0,41.5458,148.602,11.3857,143.875
-41.6885,0.87496,0.662002,3,7,0,41.8525,144.013,1.40507,144.188
-43.3786,0.707964,0.662002,3,7,0,44.0393,144.044,0.255838,144.122
-42.6142,1,0.662002,2,3,0,43.5288,146.28,0.318661,146.262
-41.5812,0.993172,0.662002,2,3,0,42.7217,146.06,0.927525,148.213
-41.5901,0.90333,0.662002,2,7,0,42.0461,150.238,1.16007,153.345
-42.4419,0.782942,0.662002,2,3,0,42.8672,145.372,17.4904,147.339
-41.3031,1,0.662002,2,3,0,42.3479,144.296,1.88468,145.233
-40.9682,1,0.662002,1,1,0,41.3053,144.699,2.3545,142.599
-40.1335,0.976012,0.662002,2,3,0,41.3925,147.807,4.00389,154.456
-40.2908,0.949181,0.662002,1,3,0,40.8971,144.834,5.51922,143.633
-40.2308,1,0.662002,1,1,0,40.3114,145.226,5.21685,147.483
-40.2488,0.967217,0.662002,2,5,0,40.6021,150.179,7.98931,160.939
-40.2488,0.0398062,0.662002,2,3,0,42.4079,150.179,7.98931,152.392
-40.7543,0.805438,0.662002,1,1,0,40.8003,150.908,10.8847,147.655
-40.0385,0.928659,0.662002,3,7,0,41.7055,147.866,7.66368,141.752
-40.3794,0.757772,0.662002,1,3,0,40.9557,147.046,2.95788,144.893
-40.0085,0.898994,0.662002,2,3,0,40.6686,147.096,5.21602,151.248
-40.0085,0.753668,0.662002,2,3,0,41.3871,147.096,5.21602,151.314
-39.9681,0.999462,0.662002,2,3,0,40.0119,147.544,6.09078,148.188
-40.5612,0.810455,0.662002,1,3,0,41.0566,147.056,2.40417,147.745
-41.7249,0.968905,0.662002,1,3,0,42.6379,147.193,0.718881,148.203
-41.5293,0.691925,0.662002,2,7,0,42.6063,143.375,2.10428,142.54
-41.1682,0.757994,0.662002,2,7,0,42.2652,146.614,1.31514,148.137
-40.4528,0.997505,0.662002,2,3,0,41.4297,147.698,2.67148,149.445
-40.0229,0.977842,0.662002,1,3,0,40.5475,147.242,4.94352,141.964
-39.987,0.999113,0.662002,2,3,0,40.0213,147.626,6.9186,150.254
-40.1372,0.93448,0.662002,1,1,0,40.143,147.489,8.53677,149.965
-40.1372,0.452611,0.662002,2,3,0,41.0737,147.489,8.53677,143.848
-39.9765,1,0.662002,1,3,0,40.1191,147.903,5.65913,150.422
-40.6275,0.73175,0.662002,2,3,0,41.1344,146.107,2.47421,151.043
-40.8769,0.984102,0.662002,1,1,0,40.8805,145.655,2.0498,145.241
-40.6305,0.968493,0.662002,3,7,0,43.0258,145.236,2.94208,145.132
-41.3801,0.93592,0.662002,3,7,0,41.701,151.808,13.2744,148.063
-42.6289,0.416909,0.662002,3,7,0,44.308,151.922,0.736919,151.393
-42.814,0.753894,0.662002,3,7,0,44.5906,142.134,1.05898,141.92
-43.442,0.896148,0.662002,3,7,0,44.0871,142.548,0.457331,143.306
-40.8808,0.986812,0.662002,2,3,0,43.1655,145.581,11.825,158.877
-40.3352,0.940013,0.662002,3,7,0,40.9361,149.194,3.51601,149.423
-40.1008,0.967519,0.662002,1,3,0,40.6781,146.636,4.52635,147.13
-40.0679,1,0.662002,1,1,0,40.1051,146.705,4.77695,142.777
-40.3216,0.982078,0.662002,2,3,0,40.3542,150.833,7.21947,135.177
-40.3216,0.151474,0.662002,2,3,0,41.9623,150.833,7.21947,153.261
-41.9892,0.841393,0.662002,2,5,0,42.8085,140.304,5.97683,129.039
-41.9899,0.696853,0.662002,2,3,0,42.8332,141.564,3.14195,143.049
-39.9997,1,0.662002,2,3,0,41.7721,147.333,5.22131,150.074
-39.9997,0.289864,0.662002,2,3,0,41.9503,147.333,5.22131,154.949
-41.2188,0.916129,0.662002,2,3,0,41.417,153.159,5.04728,157.465
-40.5109,0.966216,0.662002,3,7,0,41.967,146.866,10.5907,136.113
-40.5109,2.57438e-05,0.662002,1,1,0,46.5579,146.866,10.5907,154.826
-41.7655,0.449992,0.662002,3,7,0,42.7662,151.358,1.38772,150.026
-45.5036,0.414132,0.662002,2,3,0,45.8111,150.161,28.3693,139.174
-40.9223,1,0.662002,1,1,0,43.1309,151.152,11.5781,143.367
-41.3752,0.919859,0.662002,3,7,0,41.8795,143.858,2.03925,141.393
-40.7397,0.975019,0.662002,3,7,0,41.7557,143.581,4.57867,144.317
-40.4214,1,0.662002,3,7,0,40.7043,144.51,4.89748,151.123
-40.5032,0.98083,0.662002,2,3,0,40.6831,144.98,9.54271,137.582
-41.9564,0.835251,0.662002,1,3,0,43.2282,140.222,11.2652,144.373
-41.9402,0.732808,0.662002,3,7,0,43.1059,139.952,8.11934,143.653
-42.5129,0.896229,0.662002,1,1,0,42.5697,138.932,7.60866,132.299
-40.0656,0.993794,0.662002,2,5,0,42.3307,146.145,6.77496,144.441
-40.0656,0.13009,0.662002,1,1,0,41.4328,146.145,6.77496,135.339
-40.5185,0.937185,0.662002,2,3,0,40.7648,151.242,5.07025,149.116
-40.1566,0.971313,0.662002,2,3,0,40.8609,149.889,7.20215,143.569
-40.1566,0.727946,0.662002,1,3,0,41.8651,149.889,7.20215,153.933
-41.3327,0.085383,0.662002,3,7,0,44.5621,145.534,1.31221,145.586
-40.092,0.739742,0.662002,2,3,0,42.1383,146.729,4.53782,142.587
-40.4096,0.970865,0.662002,2,3,0,40.5546,144.469,5.10966,139.732
-40.1471,0.994935,0.662002,2,3,0,40.5549,146.336,8.12504,155.023
-40.1471,0.208908,0.662002,2,3,0,41.0786,146.336,8.12504,140.611
-42.7523,0.417181,0.662002,3,7,0,44.5092,140.92,2.23344,140.122
-40.6348,0.956984,0.662002,2,5,0,43.0827,150.755,10.334,155.644
-40.1368,0.842129,0.662002,2,3,0,41.4327,149.222,4.73193,154.472
-40.261,0.986189,0.662002,2,3,0,40.2939,149.418,8.92407,139.357
-40.3887,0.840317,0.662002,2,3,0,40.726,150.184,4.13942,145.514
-40.9829,0.965661,0.662002,2,7,0,41.6405,142.342,6.63682,150.979
-40.9829,0.113683,0.662002,2,3,0,42.4899,142.342,6.63682,143.914
-39.9704,0.904568,0.662002,1,3,0,42.3628,147.663,6.43941,149.835
-40.6679,0.848907,0.662002,3,7,0,41.2277,144.073,4.07553,149.573
-41.553,0.866818,0.662002,2,3,0,42.6787,141.714,4.40781,136.291
-40.4823,0.97318,0.662002,3,7,0,42.1758,146.198,2.87259,149.447
-41.5637,0.989851,0.662002,1,3,0,42.7018,147.76,0.840024,148.119
-42.4407,0.916283,0.662002,2,3,0,42.6678,143.522,0.797521,143.948
-41.1631,0.292681,0.662002,3,7,0,44.1724,153.611,6.96845,147.104
-42.9513,0.276291,0.662002,3,7,0,44.4624,144.613,0.325603,145.271
-40.8716,1,0.662002,2,3,0,42.9763,147.692,1.70112,145.501
-42.7718,0.978737,0.662002,2,3,0,42.9456,148.836,0.269867,148.987
-40.1187,0.904583,0.662002,3,7,0,43.3093,149.715,6.80598,156.008
-41.1061,0.791158,0.662002,3,7,0,42.1953,148.753,13.1707,155.999
-41.2858,0.959185,0.662002,3,7,0,43.3231,149.408,13.7673,162.091
-40.0053,1,0.662002,2,3,0,40.9978,147.913,5.11134,151.096
-39.9799,0.992841,0.662002,2,3,0,40.078,148.113,5.71943,142.377
-42.984,0.41563,0.662002,2,3,0,43.1952,149.572,19.6646,152.459
-42.984,0.187307,0.662002,2,7,0,43.8363,149.572,19.6646,103.464
-40.0445,1,0.662002,2,3,0,41.8622,148.283,4.80505,150.041
-40.6627,0.858109,0.662002,1,3,0,41.2954,145.285,10.6644,142.936
-42.6243,0.157965,0.662002,3,7,0,43.5577,146.578,0.304661,146.655
-40.2033,0.978074,0.662002,3,7,0,43.3197,145.874,4.41853,143.987
-40.1099,0.942118,0.662002,2,7,0,41.1613,149.686,6.34519,150.409
-40.2396,0.751388,0.662002,3,7,0,41.0618,145.473,4.6534,148.922
-40.3527,0.946931,0.662002,2,3,0,40.8983,144.629,5.30518,149.419
-40.3505,0.909471,0.662002,1,3,0,41.0632,147.442,9.87471,187.181
-41.8184,0.36448,0.662002,3,7,0,42.9058,149.129,0.730874,149.532
-40.7606,0.868168,0.662002,1,3,0,43.2638,145.77,2.26888,142.611
-40.6121,0.961451,0.662002,3,7,0,41.0544,151.793,8.6759,151.348
-40.3237,0.739107,0.662002,2,3,0,42.1098,149.733,9.15418,157.847
-40.0772,0.96774,0.662002,2,3,0,40.5218,146.974,4.52517,143.755
-40.6664,0.967306,0.662002,3,7,0,40.6835,151.562,9.65152,143.746
-41.2887,0.93469,0.662002,2,3,0,41.4423,153.666,10.6953,146.934
-41.3473,0.480055,0.662002,2,3,0,42.5657,150.654,13.6792,131.225
-41.5911,0.628394,0.662002,2,3,0,43.0437,152.911,3.15376,154.95
-40.7143,1,0.662002,1,1,0,41.4506,151.39,4.14146,155.879
-40.1765,1,0.662002,2,3,0,40.8748,148.763,4.06817,142.745
-40.1717,0.853924,0.662002,2,3,0,41.3887,149.872,5.43142,146.398
-40.984,0.869442,0.662002,3,7,0,41.2147,150.915,2.61803,147.601
-40.3494,0.758171,0.662002,2,3,0,42.0135,150.359,4.63528,147.055
-40.1164,0.993818,0.662002,3,7,0,40.5127,146.918,4.25004,141.24
-41.0094,0.998363,0.662002,2,3,0,41.2096,152.531,4.75271,151.027
-40.7067,0.979567,0.662002,2,3,0,41.7217,149.071,2.25871,148.451
-40.0215,0.537215,0.662002,2,3,0,41.1031,148.864,6.62581,135.436
-40.0988,0.966155,0.662002,2,3,0,40.2405,149.108,4.96479,147.635
-40.6219,0.961277,0.662002,3,7,0,40.7513,150.075,3.0318,150.251
-42.1599,0.993401,0.662002,2,7,0,42.3861,146.196,0.508095,146.505
-41.1626,1,0.662002,3,7,0,41.6045,148.853,1.36455,147.901
-41.0114,1,0.662002,1,1,0,41.1856,148.914,1.60606,148.765
-40.5492,0.820008,0.662002,1,3,0,41.1027,149.102,2.69424,147.856
-40.5492,0.945179,0.662002,1,3,0,42.0211,149.102,2.69424,146.227
-41.1032,1,0.662002,2,3,0,42.0714,153.552,7.7335,155.572
-40.9998,0.998758,0.662002,3,7,0,41.1765,152.854,10.0253,161.669
-42.847,0.235558,0.662002,2,3,0,44.2135,154.019,1.75958,156.825
-41.935,1,0.662002,1,1,0,42.7718,152.726,2.09823,149.708
-41.392,0.827021,0.662002,2,7,0,42.3018,152.979,3.91759,149.964
-41.3255,0.912462,0.662002,2,3,0,41.922,150.488,13.6499,160.735
-40.2628,1,0.662002,1,1,0,40.7675,150.462,7.5147,146.371
-41.9808,0.530041,0.662002,2,7,0,42.6306,150.963,0.974004,152.431
-40.4581,0.883498,0.662002,3,7,0,42.1339,143.995,6.73538,139.223
-40.521,0.998467,0.662002,2,3,0,40.5474,143.761,6.93658,143.078
-40.0988,0.816102,0.662002,3,7,0,41.2569,148.708,4.578,143.825
-40.315,0.990847,0.662002,2,3,0,40.5108,145.648,8.89137,152.654
-40.2397,1,0.662002,2,3,0,40.3703,145.877,4.16438,146.284
-40.1785,0.971937,0.662002,3,7,0,41.0215,146.458,4.08695,140.38
-40.6114,0.917835,0.662002,2,3,0,40.8169,143.442,6.69957,142.213
-40.7892,0.672313,0.662002,2,7,0,41.8265,148.508,1.93301,147.656
-41.4147,0.848621,0.662002,3,7,0,42.4606,149.627,1.20032,149.847
-41.0851,0.912685,0.662002,2,3,0,42.7599,148.803,1.46793,149.341
-40.8294,0.911436,0.662002,2,5,0,41.712,145.736,2.12206,146.676
-40.4847,0.97172,0.662002,2,7,0,41.1592,143.934,7.31413,139.557
-40.2714,0.891951,0.662002,2,3,0,40.828,145.624,4.22316,138.518
-40.7799,0.952633,0.662002,2,5,0,41.2375,152.223,5.49573,151.664
-40.7558,0.966147,0.662002,3,7,0,41.2691,145.17,2.60226,150.199
-40.5056,0.948449,0.662002,2,5,0,41.7271,149.346,2.94881,146.244
-40.2504,1,0.662002,2,3,0,40.4955,149.198,3.935,152.565
-40.7112,0.938626,0.662002,2,3,0,41.005,150.827,10.7113,156.696
-42.0424,0.981354,0.662002,3,7,0,42.2624,155.31,6.36037,164.951
-42.0424,0.324559,0.662002,2,3,0,44.387,155.31,6.36037,156.235
-40.6923,1,0.662002,2,3,0,41.9233,152.293,7.14976,143.896
-40.9843,0.954433,0.662002,3,7,0,41.0008,143.801,3.12775,147.096
-41.119,0.99577,0.662002,1,1,0,41.2301,143.902,2.61173,146.856
-40.3492,0.76944,0.662002,1,3,0,44.5711,150.855,7.76888,161.932
-41.1268,0.914892,0.662002,2,3,0,41.6869,153.341,10.0132,165.052
-41.7274,0.418252,0.662002,2,3,0,43.0052,153.277,3.29063,154.131
-41.7989,0.99048,0.662002,2,5,0,45.9048,147.946,0.666169,148.147
-40.2465,0.978269,0.662002,2,3,0,41.9787,148.816,3.71486,153.285
-40.0851,0.991165,0.662002,2,3,0,40.3565,148.046,8.10956,151.015
-41.8494,0.534972,0.662002,2,5,0,44.151,141.834,3.12596,140.548
-42.3836,0.930016,0.662002,2,3,0,43.6894,142.117,1.62755,139.132
-40.3863,0.451644,0.662002,3,7,0,43.7231,146.023,9.61313,140.237
-40.3964,0.847302,0.662002,2,3,0,40.767,147.436,10.118,148.299
-40.1827,0.996208,0.662002,3,7,0,40.4781,148.278,3.81994,151.809
-40.9001,0.897797,0.662002,2,3,0,41.8086,142.604,6.35798,141.468
-40.3012,0.902961,0.662002,2,5,0,41.9972,146.946,9.50132,148.385
-41.1648,0.776619,0.662002,2,3,0,41.9458,143.563,2.83055,143.638
-40.5837,0.978688,0.662002,2,7,0,41.1391,150.297,10.3784,140.048
-41.4026,0.494706,0.662002,2,3,0,42.361,152.424,3.04635,150.919
-41.4544,0.99751,0.662002,2,3,0,41.6649,152.505,3.00042,156.715
-40.9429,0.989345,0.662002,3,7,0,42.7337,142.656,5.59202,143.357
-40.2115,1,0.662002,1,3,0,41.9209,146.893,3.69795,147.707
-40.8424,0.964569,0.662002,2,3,0,40.8741,147.5,1.7539,148.005
-41.5999,0.718699,0.662002,1,3,0,41.8718,147.505,0.80911,147.688
-40.1613,0.472218,0.662002,3,7,0,41.6402,149.667,7.75588,150.145
-40.0289,0.995327,0.662002,2,5,0,40.1813,146.932,5.04589,149.693
-40.6145,0.895823,0.662002,2,3,0,40.6354,147.954,2.24708,150.433
-39.999,0.983557,0.662002,1,3,0,41.1081,146.809,6.45094,146.946
-40.2592,0.908646,0.662002,1,3,0,40.7333,149.544,8.82078,143.22
-40.7986,0.513158,0.662002,3,7,0,42.081,148.666,1.94465,148.76
-44.1913,0.797731,0.662002,3,7,0,46.2523,145.179,0.0808326,145.111
-41.9977,0.666688,0.662002,1,3,0,47.103,146.442,0.579349,146.021
-40.1874,0.869382,0.662002,3,7,0,44.2728,147.829,3.70749,149.48
-40.5852,0.983982,0.662002,2,3,0,40.8442,148.425,11.0333,160.64
-40.4102,0.962604,0.662002,2,7,0,40.8252,150.329,9.26004,144.413
-40.211,0.658706,0.662002,3,7,0,41.3794,147.587,3.58262,146.679
-40.0279,0.998285,0.662002,2,7,0,40.277,146.717,5.269,152.868
-40.0467,0.996682,0.662002,3,7,0,40.0981,149.036,5.61398,145.85
-40.0698,0.829365,0.662002,3,7,0,40.908,146.109,5.6241,145.188
-41.9158,0.485885,0.662002,2,3,0,42.614,142.205,2.44256,144.112
-41.3827,1,0.662002,1,1,0,41.9249,143.452,2.36503,143.632
-41.8943,0.475857,0.662002,3,7,0,42.5856,150.896,1.03863,149.568
-40.6735,1,0.662002,2,3,0,41.553,146.08,11.1097,142.651
-41.1876,1,0.662002,2,3,0,41.2687,143.034,3.44142,139.511
-40.0548,1,0.662002,2,3,0,41.1503,148.142,4.64393,150.307
-40.1992,0.970381,0.662002,1,3,0,40.3534,147.235,8.93429,142.829
-40.6689,0.815754,0.662002,2,3,0,40.743,147.11,2.13241,146.216
-41.5958,0.97705,0.662002,2,3,0,41.6108,149.318,0.943192,148.975
-41.999,1,0.662002,2,3,0,42.1836,148.124,0.549236,148.797
-41.9619,0.96662,0.662002,2,3,0,42.3346,149.884,0.731611,151.261
-42.2254,0.997368,0.662002,1,1,0,42.2628,149.944,0.569658,150.089
-41.7543,0.994217,0.662002,2,3,0,42.4668,150.39,1.02492,150.754
-41.0057,1,0.662002,2,3,0,41.7914,147.525,1.4802,149.676
-40.6826,0.998417,0.662002,2,3,0,41.3917,147.735,2.07714,143.46
-40.6385,1,0.662002,1,1,0,40.7206,147.937,2.1883,145.625
-41.6658,0.941442,0.662002,1,3,0,42.287,145.656,0.91393,144.09
-42.5993,0.979524,0.662002,2,3,0,42.748,150.107,0.407693,150.747
-40.8078,1,0.662002,2,3,0,41.9471,143.289,9.33333,155.63
-41.6958,0.627419,0.662002,3,7,0,41.834,151.916,1.84967,151.256
-43.4238,0.244695,0.662002,3,7,0,45.3614,150.969,0.230662,151.093
-42.0015,0.943988,0.662002,3,7,0,43.5188,144.04,15.4851,163.879
-40.8268,1,0.662002,2,3,0,41.5098,144.929,2.56573,144.67
-40.9659,0.794628,0.662002,2,7,0,41.2498,143.588,3.4694,147.527
-41.4286,0.813841,0.662002,2,3,0,42.4949,145.517,13.9713,120.091
-40.7245,0.8716,0.662002,2,3,0,41.3342,144.187,10.0843,145.227
-40.1505,1,0.662002,2,3,0,40.6462,148.058,3.94177,148.891
-41.4334,0.824287,0.662002,1,3,0,42.4566,143.994,1.82991,142.631
-41.9453,0.954931,0.662002,3,7,0,42.0387,143.472,1.33443,143.183
-43.7827,0.832166,0.662002,3,7,0,44.8552,153.081,0.412042,153.208
-40.4998,1,0.662002,2,7,0,43.729,146.53,2.69375,144.022
-40.2964,0.945729,0.662002,3,7,0,40.9744,149.975,4.44205,147.106
-40.2885,0.958824,0.662002,1,3,0,40.7178,147.715,3.24416,148.317
-41.2682,0.896705,0.662002,2,3,0,41.518,150.699,13.3448,137.96
-40.3804,0.364551,0.662002,3,7,0,42.93,149.503,3.52676,145.59
-40.2134,0.875708,0.662002,3,7,0,42.1248,145.159,5.73133,142.986
-40.546,0.955017,0.662002,2,3,0,40.7345,143.791,5.723,147.624
-40.546,0.2902,0.662002,1,1,0,41.7485,143.791,5.723,146.832
-40.546,0.120352,0.662002,1,1,0,42.493,143.791,5.723,133.337
-40.0275,0.928545,0.662002,2,3,0,40.8195,146.411,6.20671,138.573
-40.2271,0.981145,0.662002,3,7,0,40.4133,150.247,7.52238,157.35
-40.7529,0.6814,0.662002,3,7,0,42.6751,149.98,11.4041,138.863
-40.3092,1,0.662002,1,1,0,40.6205,149.811,8.98771,145.522
-40.8495,0.893391,0.662002,3,7,0,41.558,152.436,9.59115,152.425
-40.3026,0.91219,0.662002,2,3,0,41.4449,149.086,9.38392,141.01
-40.3283,0.976518,0.662002,2,3,0,40.9656,150.839,6.14357,156.931
-40.3153,0.960238,0.662002,2,3,0,40.6918,150.423,5.02801,153.177
-40.4276,0.999079,0.662002,3,7,0,40.4519,144.125,6.34004,141.854
-40.4871,0.986497,0.662002,1,1,0,40.5236,143.963,5.88338,135.529
-40.7097,0.750692,0.662002,1,3,0,42.1895,148.226,11.6039,151.775
-41.1624,0.901632,0.662002,2,3,0,42.4413,152.72,4.384,150.339
-41.4699,0.951,0.662002,1,1,0,41.6057,152.994,3.6642,150.781
-41.0754,0.912606,0.662002,2,3,0,41.8693,148.716,13.0559,154.243
-40.346,0.912955,0.662002,2,3,0,41.4128,149.694,3.84505,141.666
-40.1382,0.910756,0.662002,2,3,0,40.7723,149.704,5.5244,156.233
-41.4642,0.59144,0.662002,2,3,0,42.2397,152.47,2.92829,152.236
-40.6474,1,0.662002,2,3,0,41.4472,148.248,11.3298,138.138
-41.5773,0.873789,0.662002,2,7,0,44.2336,142.034,3.67604,144.335
-40.1248,0.981904,0.662002,2,3,0,42.0859,149.298,4.94147,147.79
-41.0394,0.905834,0.662002,3,7,0,41.2403,147.364,12.914,168.231
-41.0394,0.286706,0.662002,3,7,0,42.3526,147.364,12.914,148.305
-41.6178,1,0.662002,2,3,0,42.2659,142.948,2.31024,146.201
-41.0437,1,0.662002,2,3,0,41.5825,144.354,2.41797,144.393
-41.1402,0.983306,0.662002,1,1,0,41.245,143.991,2.47406,144.337
-40.5053,1,0.662002,2,3,0,41.274,147.11,2.55054,146.655
-41.1653,0.946747,0.662002,2,7,0,41.3817,151.202,2.39306,149.817
-40.0837,0.342222,0.662002,3,7,0,41.4928,149.247,7.29404,153.118
-42.3235,0.54459,0.662002,2,5,0,43.7799,154.134,15.7843,154.779
-42.2196,0.273399,0.662002,2,3,0,44.0084,151.612,16.648,176.969
-40.1062,0.583078,0.662002,2,3,0,42.65,146.876,8.10051,142.597
