# stan_version_major = 2
# stan_version_minor = 33
# stan_version_patch = 0
# model = BS7910_us_model
# start_datetime = 2023-10-03 02:26:37 UTC
# method = sample (Default)
#   sample
#     num_samples = 250
#     num_warmup = 10000
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 4
# id = 1 (Default)
# data
#   file = /Users/ddifrancesco/Github/IMAC_XLII/tmp/BS7910_us_data_1.json
# init = 2 (Default)
# random
#   seed = 4203047700 (Default)
# output
#   file = /Users/ddifrancesco/Github/IMAC_XLII/tmp/BS7910_us_chain.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = 6
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.33.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,sigma,Kmat_MPa_m_pred,mu_pred
-157.37,1,1.039,2,3,0,158.261,41.3149,35.1433,71.2
-158.136,0.791889,1.039,1,3,0,158.692,35.6911,114.236,71.2
-157.275,1,1.039,1,3,0,157.934,38.7573,56.9541,71.2
-157.74,0.937894,1.039,2,3,0,157.77,42.9927,-0.749496,71.2
-158.091,0.919677,1.039,1,1,0,158.149,44.0882,70.4903,71.2
-159.54,0.717781,1.039,1,1,0,159.556,47.3166,111.777,71.2
-159.099,1,1.039,1,1,0,159.773,46.4556,37.9873,71.2
-159.147,0.996501,1.039,2,3,0,159.573,46.5517,73.897,71.2
-158.319,1,1.039,1,1,0,159.061,44.6947,65.0821,71.2
-157.335,0.955508,1.039,2,3,0,158.679,41.0718,14.8506,71.2
-158.509,0.786489,1.039,1,3,0,158.578,45.1623,-5.74832,71.2
-157.814,1,1.039,1,1,0,158.378,43.2481,115.632,71.2
-157.378,1,1.039,2,3,0,157.699,37.9925,46.2176,71.2
-157.806,0.884974,1.039,1,1,0,157.808,36.4477,34.3698,71.2
-159.425,0.606647,1.039,1,1,0,159.449,33.7307,61.5794,71.2
-157.621,1,1.039,1,1,0,158.879,36.9868,93.4806,71.2
-157.413,1,1.039,1,1,0,157.581,37.8118,79.3022,71.2
-157.236,0.995983,1.039,2,3,0,157.437,39.6215,145.466,71.2
-157.239,0.982756,1.039,2,3,0,157.335,39.8756,95.6456,71.2
-157.249,0.997311,1.039,1,1,0,157.249,40.1497,148.469,71.2
-157.241,1,1.039,1,1,0,157.247,39.9314,149.938,71.2
-157.501,0.940766,1.039,1,3,0,157.534,42.0298,78.1279,71.2
-157.501,0.872341,1.039,1,3,0,158.13,42.0298,92.6238,71.2
-157.935,0.899684,1.039,1,1,0,157.944,43.6317,57.0795,71.2
-157.874,1,1.039,2,3,0,158.062,43.4404,53.8126,71.2
-158.57,0.761392,1.039,1,3,0,160.132,34.9093,46.9943,71.2
-158.57,0.458226,1.039,1,1,0,160.312,34.9093,28.898,71.2
-157.59,1,1.039,1,1,0,158.289,37.0909,104.335,71.2
-157.242,1,1.039,2,3,0,157.587,39.9871,79.2124,71.2
-157.236,0.999658,1.039,2,3,0,157.245,39.7031,46.3945,71.2
-157.276,0.990522,1.039,1,3,0,157.281,40.5333,30.723,71.2
-157.308,0.982296,1.039,1,3,0,157.405,38.4563,45.0943,71.2
-157.25,0.994091,1.039,1,3,0,157.347,40.1539,62.2656,71.2
-157.238,0.974193,1.039,2,3,0,157.407,39.4439,8.15118,71.2
-158.383,0.765939,1.039,2,3,0,159.092,35.2251,87.7428,71.2
-158.665,0.915352,1.039,1,1,0,158.955,34.7598,38.8288,71.2
-158.326,1,1.039,1,1,0,158.823,35.3268,90.3348,71.2
-157.952,1,1.039,1,1,0,158.359,36.0878,138.269,71.2
-157.582,1,1.039,2,3,0,157.888,37.1192,150.908,71.2
-157.822,0.9322,1.039,1,1,0,157.881,36.4062,102.23,71.2
-161.53,0.308769,1.039,1,1,0,161.53,31.7274,81.0411,71.2
-157.737,1,1.039,1,3,0,160.341,36.6342,39.6755,71.2
-157.378,1,1.039,2,3,0,157.643,41.3683,115.02,71.2
-157.378,0.800839,1.039,1,3,0,158.281,41.3683,13.1519,71.2
-157.503,0.969181,1.039,1,1,0,157.518,42.0414,92.8886,71.2
-157.69,0.904884,1.039,1,3,0,158.318,36.7722,142.5,71.2
-158.114,0.960463,1.039,2,3,0,158.181,35.7355,66.619,71.2
-157.39,0.824133,1.039,2,3,0,159.416,37.9265,20.5335,71.2
-157.395,0.998636,1.039,1,1,0,157.437,37.9007,8.68295,71.2
-157.416,0.815627,1.039,2,3,0,158.581,41.5952,5.23525,71.2
-157.502,0.978892,1.039,1,1,0,157.531,42.0347,85.6559,71.2
-157.85,0.918616,1.039,1,1,0,157.865,43.364,45.2144,71.2
-157.85,0.696278,1.039,1,1,0,159.046,43.364,14.0632,71.2
-159.168,0.735679,1.039,1,1,0,159.171,46.5941,78.9605,71.2
-158.42,1,1.039,1,1,0,159.131,44.9466,67.5025,71.2
-157.237,1,1.039,2,3,0,158.355,39.5122,137.766,71.2
-157.241,0.987017,1.039,2,3,0,157.311,39.9446,37.0745,71.2
-157.591,0.920798,1.039,1,3,0,157.639,42.4245,113.826,71.2
-159.564,0.681471,1.039,2,3,0,160.995,47.3621,147.348,71.2
-157.243,0.987729,1.039,1,3,0,159.478,39.9921,57.5846,71.2
-157.471,0.964386,1.039,2,3,0,157.519,37.5437,113.204,71.2
-157.599,0.963868,1.039,1,1,0,157.642,37.0594,101.855,71.2
-157.599,0.565698,1.039,1,1,0,158.911,37.0594,57.8622,71.2
-157.398,1,1.039,2,3,0,157.559,37.8871,66.1218,71.2
-157.398,0.691026,1.039,1,3,0,158.605,37.8871,116.963,71.2
-157.398,0.625328,1.039,1,3,0,158.917,37.8871,98.573,71.2
-157.933,0.945235,1.039,2,3,0,157.935,36.1328,-23.1113,71.2
-157.694,0.874724,1.039,1,3,0,158.954,42.8258,80.8902,71.2
-157.343,0.961195,1.039,2,3,0,158.027,41.1351,88.2448,71.2
-157.237,0.998433,1.039,1,3,0,157.346,39.5349,-40.825,71.2
-157.362,0.967257,1.039,1,3,0,157.398,41.2648,113.099,71.2
-157.374,0.927387,1.039,2,3,0,157.909,38.0177,33.0984,71.2
-157.85,0.872834,1.039,1,1,0,157.851,36.3352,137.488,71.2
-157.263,0.938984,1.039,2,3,0,158.252,38.9069,178.408,71.2
-158.107,0.880158,1.039,2,3,0,158.202,44.1338,110.146,71.2
-160.448,0.700158,1.039,1,3,0,160.449,48.9151,77.9515,71.2
-157.813,1,1.039,2,3,0,159.746,36.428,80.8379,71.2
-157.813,0.731986,1.039,1,1,0,158.574,36.428,36.9074,71.2
-157.284,1,1.039,2,3,0,157.739,40.6243,35.9478,71.2
-157.354,0.982169,1.039,1,1,0,157.357,41.2102,8.84133,71.2
-157.241,1,1.039,2,3,0,157.339,39.3349,84.7186,71.2
-157.457,0.950137,1.039,1,3,0,157.477,37.6036,7.83937,71.2
-157.831,0.800351,1.039,2,3,0,158.87,43.3021,61.5377,71.2
-157.266,1,1.039,1,3,0,157.731,40.412,15.1772,71.2
-157.27,0.998963,1.039,1,1,0,157.277,40.4638,43.5056,71.2
-157.822,0.90094,1.039,2,3,0,158.071,36.407,87.8342,71.2
-161.176,0.346706,1.039,1,1,0,161.176,32.011,63.5192,71.2
-158.85,1,1.039,1,1,0,160.636,34.4827,49.5966,71.2
-158.85,0.473438,1.039,1,1,0,160.579,34.4827,43.004,71.2
-157.406,0.916866,1.039,1,3,0,159.342,41.5354,25.0097,71.2
-157.417,0.924896,1.039,2,3,0,158.006,37.7894,88.2811,71.2
-160.687,0.477434,1.039,1,3,0,160.756,32.4318,103.599,71.2
-157.244,1,1.039,1,3,0,160.078,39.2421,-8.74631,71.2
-157.513,0.926056,1.039,1,3,0,157.627,42.0881,38.0052,71.2
-157.459,0.815373,1.039,2,3,0,158.974,37.5942,49.995,71.2
-157.258,0.988225,1.039,1,3,0,157.53,40.2966,28.7493,71.2
-157.243,1,1.039,1,1,0,157.254,39.9912,112.855,71.2
-157.255,0.883321,1.039,2,3,0,158.002,40.2526,57.9001,71.2
-158.469,0.726769,1.039,1,3,0,158.805,35.0761,73.1427,71.2
-157.544,0.651153,1.039,2,3,0,161.235,37.2557,48.8448,71.2
-157.629,0.991874,1.039,2,3,0,157.699,36.9612,91.409,71.2
-158.932,0.870349,1.039,2,3,0,158.94,34.367,72.7268,71.2
-158.645,1,1.039,1,1,0,159.213,34.7906,51.182,71.2
-158.302,1,1.039,1,1,0,158.794,35.3711,32.7335,71.2
-157.704,1,1.039,1,1,0,158.178,36.7313,64.5028,71.2
-157.568,0.911213,1.039,1,3,0,158.433,42.3297,24.7903,71.2
-157.318,0.971129,1.039,2,3,0,157.799,38.3759,52.9156,71.2
-157.484,0.87003,1.039,2,3,0,158.158,41.9482,-12.4204,71.2
-157.309,1,1.039,1,1,0,157.44,40.866,161.505,71.2
-157.309,0.716113,1.039,1,3,0,158.739,40.866,137.049,71.2
-157.619,0.9692,1.039,2,3,0,157.629,36.9923,81.2098,71.2
-157.238,0.981684,1.039,2,3,0,157.733,39.4299,72.0647,71.2
-157.236,0.963452,1.039,2,3,0,157.448,39.712,98.5689,71.2
-157.301,0.987263,1.039,2,3,0,157.326,40.793,85.0614,71.2
-157.456,0.961517,1.039,1,1,0,157.456,41.8073,98.4798,71.2
-158.05,0.950932,1.039,2,3,0,158.055,35.8693,53.3709,71.2
-157.442,1,1.039,1,1,0,157.878,37.6704,30.9078,71.2
-157.237,0.998319,1.039,1,3,0,157.441,39.7805,143.896,71.2
-157.261,0.896104,1.039,2,3,0,157.892,40.3514,19.2088,71.2
-157.292,0.99208,1.039,1,1,0,157.294,40.7102,90.5926,71.2
-158.137,0.841949,1.039,2,3,0,158.6,44.2165,121.992,71.2
-158.572,0.904216,1.039,1,1,0,158.699,45.3103,47.7556,71.2
-159.732,0.771268,1.039,1,1,0,159.837,47.6721,96.4246,71.2
-158.444,1,1.039,1,1,0,159.513,45.0068,63.7909,71.2
-157.851,0.885196,1.039,2,3,0,159.785,43.3665,5.83206,71.2
-157.478,1,1.039,1,1,0,157.769,41.9178,49.6107,71.2
-157.238,1,1.039,1,3,0,157.45,39.8457,62.4991,71.2
-157.433,0.967362,1.039,2,3,0,157.484,37.715,88.3664,71.2
-157.435,0.999246,1.039,1,1,0,157.489,37.7025,133.049,71.2
-157.385,0.961329,1.039,1,3,0,157.759,41.411,39.1716,71.2
-157.268,0.722563,1.039,2,3,0,159.793,40.434,112.621,71.2
-158.822,0.762109,1.039,2,3,0,159.375,45.8713,8.84329,71.2
-157.32,1,1.039,2,3,0,158.53,38.3635,62.5822,71.2
-157.412,0.97479,1.039,1,1,0,157.421,37.8169,10.5963,71.2
-157.347,0.969894,1.039,1,3,0,157.659,41.157,16.9447,71.2
-157.333,0.977673,1.039,2,3,0,157.547,38.2703,46.8936,71.2
-157.621,0.894601,1.039,1,3,0,157.98,42.5463,177.624,71.2
-158.628,0.72034,1.039,1,3,0,159.793,34.8173,74.3841,71.2
-157.581,1,1.039,1,1,0,158.324,37.1201,104.925,71.2
-159.897,0.610098,1.039,1,3,0,159.9,33.2,61.2861,71.2
-158.033,1,1.039,1,1,0,159.364,35.9079,46.6752,71.2
-158.195,0.951787,1.039,1,1,0,158.396,35.5733,20.7941,71.2
-157.748,1,1.039,1,1,0,158.141,36.605,68.6502,71.2
-157.663,1,1.039,1,1,0,157.828,36.8537,56.7508,71.2
-160.713,0.520182,1.039,1,3,0,160.716,32.4077,73.3381,71.2
-159.486,1,1.039,1,1,0,160.827,33.6591,46.6441,71.2
-157.789,1,1.039,1,1,0,158.981,36.4938,41.8695,71.2
-157.949,0.809725,1.039,2,3,0,159.215,43.6748,28.423,71.2
-157.892,1,1.039,1,1,0,158.083,43.4975,129.873,71.2
-157.323,0.96218,1.039,2,3,0,158.201,40.979,82.7402,71.2
-157.254,0.999934,1.039,1,3,0,157.305,40.2326,15.6163,71.2
-157.308,0.982041,1.039,2,3,0,157.386,40.8588,40.8612,71.2
-157.452,0.988106,1.039,2,3,0,157.454,41.7872,20.8298,71.2
-157.651,0.95208,1.039,1,1,0,157.672,42.6653,-3.43636,71.2
-158.307,0.854958,1.039,1,1,0,158.32,44.6657,87.3473,71.2
-160.058,0.891325,1.039,2,3,0,160.078,48.2518,57.0673,71.2
-157.266,1,1.039,1,3,0,159.865,40.4104,38.1439,71.2
-157.266,0.468764,1.039,1,3,0,160.445,40.4104,59.8376,71.2
-157.372,0.989717,1.039,2,3,0,157.374,38.0266,75.9596,71.2
-160.037,0.679235,1.039,2,3,0,160.209,48.215,61.8843,71.2
-157.585,0.992469,1.039,1,3,0,159.547,42.3996,100.834,71.2
-157.694,0.973636,1.039,1,1,0,157.757,42.828,100.416,71.2
-157.661,1,1.039,1,1,0,157.784,42.7035,50.0883,71.2
-159.426,0.694983,1.039,2,3,0,160.94,47.1003,0.827872,71.2
-159.19,1,1.039,1,1,0,159.772,46.6391,88.1028,71.2
-158.73,1,1.039,1,1,0,159.334,45.6705,65.1881,71.2
-157.882,1,1.039,2,3,0,158.561,43.466,111.013,71.2
-157.336,1,1.039,2,3,0,157.748,38.2529,72.1042,71.2
-157.259,0.984213,1.039,2,3,0,157.446,38.9666,18.2303,71.2
-157.256,1,1.039,1,1,0,157.263,39.0037,137.697,71.2
-158.596,0.727175,1.039,1,3,0,158.703,34.868,29.8371,71.2
-158.37,1,1.039,1,1,0,158.82,35.2469,134.379,71.2
-158.37,0.144601,1.039,1,1,0,162.179,35.2469,39.2541,71.2
-157.431,0.916794,1.039,1,3,0,158.914,41.6783,113.669,71.2
-157.593,0.960731,1.039,1,1,0,157.614,42.435,106.879,71.2
-158.144,0.87582,1.039,1,1,0,158.157,44.2357,85.5748,71.2
-157.573,1,1.039,1,1,0,158.016,42.3496,73.1944,71.2
-158.273,0.845027,1.039,1,1,0,158.277,44.5776,62.0268,71.2
-157.275,0.951983,1.039,1,3,0,158.482,38.765,28.5194,71.2
-157.314,0.989393,1.039,1,1,0,157.318,38.4121,70.4457,71.2
-157.257,1,1.039,1,1,0,157.299,38.9845,53.9236,71.2
-157.377,0.975982,1.039,1,3,0,157.377,38.0013,97.5443,71.2
-157.237,1,1.039,1,3,0,157.358,39.5099,81.8405,71.2
-158.637,0.725273,1.039,2,3,0,159.508,34.8024,85.3425,71.2
-157.494,1,1.039,1,1,0,158.3,37.449,88.6958,71.2
-157.408,0.953516,1.039,1,3,0,157.875,41.5477,153.814,71.2
-157.777,0.873492,1.039,1,3,0,158.288,36.5262,73.448,71.2
-158.954,0.640264,1.039,1,3,0,160.84,46.1544,35.5893,71.2
-157.608,0.776654,1.039,2,3,0,161.23,37.0316,77.2443,71.2
-157.608,0.827262,1.039,1,1,0,158.087,37.0316,79.2429,71.2
-158.068,0.957574,1.039,2,3,0,158.112,35.8308,132.092,71.2
-157.239,0.982181,1.039,2,3,0,158.191,39.8553,62.3628,71.2
-157.412,0.954218,1.039,1,3,0,157.466,37.8139,119.706,71.2
-157.242,1,1.039,1,3,0,157.378,39.2946,98.6029,71.2
-157.37,0.963098,1.039,1,3,0,157.431,41.3181,87.4362,71.2
-157.343,0.822288,1.039,2,3,0,158.654,38.2043,130.53,71.2
-157.652,0.886524,1.039,1,3,0,158.046,42.6701,31.8376,71.2
-157.393,1,1.039,1,1,0,157.593,41.4594,49.8745,71.2
-157.236,0.808403,1.039,2,3,0,158.881,39.6126,60.2285,71.2
-157.264,0.992914,1.039,1,3,0,157.27,40.3821,7.52708,71.2
-157.428,0.957413,1.039,2,3,0,157.584,41.6628,8.31337,71.2
# 
#  Elapsed Time: 0.103 seconds (Warm-up)
#                0.006 seconds (Sampling)
#                0.109 seconds (Total)
# 
