# stan_version_major = 2
# stan_version_minor = 33
# stan_version_patch = 0
# model = Kmat_model
# start_datetime = 2023-10-03 03:36:05 UTC
# method = sample (Default)
#   sample
#     num_samples = 250
#     num_warmup = 10000
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 4
# id = 1 (Default)
# data
#   file = /Users/ddifrancesco/Github/IMAC_XLII/tmp/Kmat_data_1.json
# init = 2 (Default)
# random
#   seed = 4207215578 (Default)
# output
#   file = /Users/ddifrancesco/Github/IMAC_XLII/tmp/Kmat_chain.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = 6
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.33.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu_k,sigma_k,Kmat_pred
-17.7193,0.988289,0.562287,2,7,0,18.623,141.077,8.95248,131.15
-17.5931,1,0.562287,2,3,0,17.7412,143.623,9.17211,139.305
-17.5613,0.999131,0.562287,2,3,0,17.6161,144.367,9.91369,139.034
-18.6961,0.541489,0.562287,2,7,0,21.5625,134.469,17.1535,125.511
-18.4888,0.960248,0.562287,2,3,0,19.2848,135.41,11.1776,132.156
-17.8638,0.967428,0.562287,2,3,0,18.5668,146.772,8.70157,154.642
-20.1205,0.527793,0.562287,2,5,0,22.7734,146.143,3.90158,145.055
-17.643,0.983475,0.562287,3,7,0,20.1839,146.335,10.5619,147.481
-18.7556,0.852595,0.562287,2,3,0,19.0481,139.695,22.555,123.664
-18.8798,1,0.562287,2,3,0,19.8345,151.48,8.87919,148.649
-18.6025,0.992523,0.562287,3,7,0,19.4682,142.836,22.3493,130.434
-18.1119,0.995661,0.562287,3,7,0,18.6657,144.24,6.59821,152.995
-19.6912,0.848243,0.562287,1,3,0,20.5867,142.49,3.827,152.819
-18.0575,0.736877,0.562287,2,3,0,20.1016,141.976,6.79599,144.613
-17.6409,0.970067,0.562287,2,3,0,18.3055,143.941,13.3661,187.49
-17.9182,0.983315,0.562287,2,3,0,17.9368,149.241,11.7079,176.239
-18.2895,0.859117,0.562287,2,3,0,18.6694,138.102,17.1867,123.826
-17.7274,0.992166,0.562287,3,7,0,18.7849,146.562,9.56054,138.412
-17.5758,1,0.562287,2,3,0,17.7034,145.206,10.4178,143.239
-17.9924,0.940227,0.562287,2,5,0,18.2712,146.144,7.66946,144.371
-20.6209,0.364993,0.562287,2,7,0,22.3784,157.05,9.76996,170.355
-20.4651,0.919946,0.562287,2,3,0,21.5742,157.755,10.6028,141.766
-20.8948,1,0.562287,3,7,0,21.3528,150.45,43.7341,139.603
-19.7603,0.920446,0.562287,2,5,0,21.9444,142.986,32.3277,146.731
-21.2382,0.682848,0.562287,1,3,0,23.5725,132.012,41.1257,5.70292
-22.1266,0.876369,0.562287,2,7,0,22.7346,118.129,19.4566,120.382
-20.9359,0.823806,0.562287,2,7,0,22.1496,126.131,33.4867,192.376
-18.0035,0.931657,0.562287,2,7,0,21.2296,145.823,7.46293,145.594
-17.9921,1,0.562287,2,3,0,18.1851,140.409,7.68453,134.624
-17.9921,0.427772,0.562287,1,1,0,19.6595,140.409,7.68453,119.726
-17.6845,1,0.562287,2,7,0,18.2105,143.86,13.9483,141.803
-18.0319,0.917882,0.562287,2,3,0,18.5413,149.341,10.4125,135.223
-19.2761,0.967312,0.562287,2,7,0,19.3214,150.375,28.7173,178.823
-18.4464,1,0.562287,2,3,0,19.447,148.333,21.2069,153.699
-17.7687,0.977242,0.562287,2,5,0,18.5568,147.199,9.89424,146.229
-18.0741,0.913979,0.562287,1,1,0,18.0928,148.833,9.45738,152.318
-18.2246,1,0.562287,2,3,0,18.4015,138.165,8.51495,136.655
-20.5796,0.680727,0.562287,3,7,0,21.9754,161.096,40.0241,163.26
-20.8869,0.991916,0.562287,3,7,0,21.3747,166.926,41.5737,196.254
-19.3357,0.955395,0.562287,3,7,0,21.6874,145.35,29.0985,192.806
-18.9003,0.93589,0.562287,2,7,0,19.8168,155.917,22.0256,152.724
-17.794,0.957556,0.562287,3,7,0,20.4311,141.483,14.4219,146.68
-17.6546,0.995896,0.562287,2,7,0,17.8379,146.518,12.337,158.493
-17.6515,0.998537,0.562287,3,7,0,17.769,141.019,10.1113,133.871
-18.2851,0.872719,0.562287,2,3,0,18.9293,140.628,6.55379,137.721
-18.4341,0.930503,0.562287,3,7,0,19.2935,140.927,20.2953,130.741
-19.5552,0.858199,0.562287,2,7,0,20.2652,162.004,24.247,149.62
-18.5728,0.996752,0.562287,2,3,0,19.6014,154.156,18.6425,155.203
-18.6997,0.986066,0.562287,1,1,0,18.7167,155.477,17.9414,148.851
-20.4615,0.923988,0.562287,3,7,0,22.5881,149.38,39.6454,156.683
-22.5693,0.604283,0.562287,1,3,0,24.5039,139.121,56.2667,167.165
-24.6062,0.950474,0.562287,3,7,0,24.7396,140.064,74.0002,143.667
-18.5032,0.762373,0.562287,2,7,0,25.1747,150.532,9.22501,143.004
-19.0239,0.7945,0.562287,2,3,0,19.7766,134.206,9.78674,123.786
-18.2235,0.971585,0.562287,3,7,0,19.4409,147.284,7.52756,153.53
-18.4569,0.97611,0.562287,2,5,0,19.6404,149.895,20.8738,140.786
-22.7407,0.840757,0.562287,2,7,0,24.1521,145.858,1.58477,145.113
-19.1583,1,0.562287,2,7,0,22.2963,144.692,4.66046,147.983
-19.0759,0.821902,0.562287,2,3,0,19.8448,138.87,5.67883,135.574
-18.5588,1,0.562287,2,3,0,19.018,144.37,5.57614,143.327
-18.0315,0.981673,0.562287,2,3,0,18.7431,145.596,7.25967,147.129
-17.5595,1,0.562287,2,3,0,18.0543,143.279,11.7462,142.791
-18.1603,0.954816,0.562287,2,3,0,18.2282,146.259,18.8047,131.762
-19.1591,0.928682,0.562287,2,3,0,19.7319,131.496,17.1671,119.335
-19.3722,1,0.562287,2,3,0,19.904,131.963,22.1177,138.326
-21.1365,0.974015,0.562287,2,7,0,23.5627,120.967,25.9859,93.4558
-22.8412,0.998276,0.562287,2,3,0,22.9891,112.654,39.8672,171.937
-22.7458,0.764822,0.562287,2,7,0,24.986,120.586,48.3056,97.2922
-20.2527,1,0.562287,2,3,0,22.8298,127.967,27.4809,121.613
-20.5975,0.948306,0.562287,2,3,0,21.6869,126.338,29.605,103.477
-22.1856,0.871813,0.562287,2,3,0,22.587,127.14,47.3444,194.25
-22.8272,1,0.562287,2,7,0,23.8179,120.899,49.4103,99.0262
-20.1719,0.970284,0.562287,2,7,0,24.0272,135.437,33.0313,106.153
-18.4579,0.999796,0.562287,3,7,0,21.7366,143.084,21.1729,145.274
-18.5277,0.965381,0.562287,2,3,0,18.9987,154.219,16.11,171.425
-19.1558,0.985688,0.562287,2,3,0,19.2414,153.634,26.8348,189.322
-19.8395,0.972934,0.562287,3,7,0,20.0397,160.697,15.4459,162.894
-19.1281,1,0.562287,3,7,0,19.8359,157.365,15.0559,180.025
-18.5191,0.982116,0.562287,2,7,0,19.3924,136.798,18.3449,105.407
-18.9553,0.981479,0.562287,2,3,0,19.1189,137.781,23.3032,76.8906
-17.6773,0.977039,0.562287,2,7,0,18.7874,144.909,8.73925,135.975
-18.0207,0.96751,0.562287,2,3,0,18.031,146.424,7.71614,146.233
-18.1442,0.962655,0.562287,2,7,0,18.4011,148.484,8.74462,138.228
-18.0769,0.999318,0.562287,2,7,0,18.4694,140.096,7.51905,138.454
-18.59,0.97793,0.562287,2,3,0,18.7916,147.002,6.41956,145.554
-18.4573,0.997637,0.562287,3,7,0,18.8346,147.383,21.448,132.032
-18.3676,0.980181,0.562287,2,7,0,18.9615,137.127,9.01533,144.67
-19.6238,0.480148,0.562287,2,3,0,21.6466,161.158,17.6447,155.217
-19.7241,1,0.562287,3,7,0,20.0392,159.495,30.655,99.822
-19.2737,0.871137,0.562287,2,5,0,22.1315,136.749,25.5631,145.924
-19.578,1,0.562287,2,3,0,20.7186,153.05,8.54843,160.046
-18.0184,1,0.562287,2,3,0,19.4996,144.523,17.5036,130.539
-17.5528,0.974124,0.562287,2,5,0,18.6198,144.559,11.4007,162.155
-19.3478,0.810503,0.562287,2,3,0,19.6836,136.515,26.0968,131.769
-19.1626,1,0.562287,1,1,0,19.3703,136.482,24.3706,174.282
-17.8559,0.970843,0.562287,3,7,0,19.3373,142.852,15.664,154.62
-18.0705,0.983487,0.562287,2,7,0,18.2671,149.061,9.74561,133.896
-19.7282,0.251649,0.562287,3,7,0,23.3474,135.225,6.94274,133.352
-18.5702,0.929159,0.562287,2,3,0,20.0351,145.873,5.96784,137.98
-17.5459,0.980279,0.562287,2,3,0,18.9355,143.582,11.3965,121.556
-18.128,0.951503,0.562287,3,7,0,18.1836,138.452,8.71864,132.227
-18.053,0.91425,0.562287,2,3,0,18.786,149.987,15.7127,149.971
-18.1266,0.955377,0.562287,3,7,0,18.6758,150.617,16.1192,184.278
-18.0526,1,0.562287,2,3,0,18.1456,149.248,16.5395,168.967
-17.8622,0.997707,0.562287,2,3,0,18.1335,148.903,13.1065,130.81
-17.881,0.931744,0.562287,2,3,0,18.5394,148.199,10.115,146.911
-17.5914,1,0.562287,3,7,0,17.8693,143.128,12.4086,115.978
-18.391,0.931489,0.562287,2,7,0,18.6114,139.039,7.11952,142.784
-18.2191,1,0.562287,1,1,0,18.4589,139.716,7.2301,139.943
-18.4216,0.935784,0.562287,2,3,0,19.3463,149.701,8.73693,155.124
-19.9456,0.943694,0.562287,2,5,0,20.1939,151.058,34.951,162.035
-19.7097,0.984381,0.562287,1,3,0,21.387,160.728,29.5681,177.578
-19.2141,0.933014,0.562287,1,3,0,20.5837,159.128,18.2902,176.61
-19.1325,1,0.562287,3,7,0,19.3063,158.66,21.3476,160.911
-18.1128,0.961494,0.562287,3,7,0,19.3298,138.966,8.25263,139.667
-18.3763,0.925231,0.562287,1,1,0,18.473,137.79,8.21366,154.11
-18.0583,1,0.562287,1,1,0,18.3561,139.107,8.4031,133.275
-18.0566,1,0.562287,2,3,0,18.2586,138.238,9.53444,139.049
-19.6317,0.895285,0.562287,2,3,0,19.698,149.644,6.10705,161.499
-18.0818,1,0.562287,2,3,0,19.3808,147.897,8.50944,157.941
-18.7155,0.960102,0.562287,1,3,0,21.0785,155.136,14.7987,152.118
-19.11,0.677562,0.562287,2,3,0,20.9416,158.531,20.9584,138.604
-18.8768,0.980301,0.562287,3,7,0,19.3572,134.56,9.96988,130.844
-22.9002,0.526073,0.562287,2,3,0,23.6196,154.815,5.94205,144.956
-18.2397,1,0.562287,1,1,0,20.792,147.799,7.82134,143.402
-18.9849,0.867009,0.562287,2,3,0,19.1732,150.343,7.69098,162.709
-18.9849,0.538174,0.562287,2,7,0,20.5784,150.343,7.69098,146.193
-19.9597,0.606784,0.562287,1,1,0,20.5043,151.949,7.10629,149.355
-19.0814,1,0.562287,1,1,0,20.1021,150.031,7.26513,153.803
-20.2424,0.978425,0.562287,3,7,0,20.5477,139.678,35.5605,147.883
-19.3484,1,0.562287,2,3,0,20.5511,136.425,26.046,136.267
-17.8441,0.992718,0.562287,2,3,0,19.4866,147.985,14.5603,153.293
-17.9405,0.992799,0.562287,3,7,0,18.0606,138.643,10.0632,130.584
-18.3629,0.970706,0.562287,2,3,0,18.444,149.103,8.41944,132.644
-18.3836,0.918433,0.562287,2,3,0,19.4933,140.19,6.48316,139.809
-20.077,0.878672,0.562287,1,3,0,21.2024,144.88,3.60194,154.932
-18.3408,1,0.562287,2,7,0,20.4999,142.722,5.92673,141.646
-19.8041,0.609259,0.562287,2,7,0,22.816,154.39,33.3141,163.762
-18.1896,0.960133,0.562287,2,3,0,20.591,143.439,18.9168,146.866
-18.9149,0.960201,0.562287,3,7,0,19.5454,153.395,24.2938,192.644
-18.4271,0.976613,0.562287,2,7,0,19.5356,141.743,20.5359,146.937
-19.7929,0.954552,0.562287,2,3,0,19.8745,137.301,30.5501,185.598
-18.9844,1,0.562287,2,3,0,19.9086,140.509,24.8733,115.976
-17.6037,0.941527,0.562287,1,3,0,20.5463,143.519,12.7368,133.813
-18.6274,0.864358,0.562287,3,7,0,19.4742,145.813,22.9975,159.113
-18.2689,0.989182,0.562287,3,7,0,19.3268,137.566,8.99511,137.256
-18.0905,0.674433,0.562287,3,7,0,20.2958,137.415,11.1249,135.773
-18.3726,0.955664,0.562287,3,7,0,18.6142,151.967,11.772,158.949
-17.9186,1,0.562287,2,3,0,18.5234,148.469,15.2816,150.673
-17.8837,0.997556,0.562287,2,3,0,18.0132,148.773,14.2376,167.195
-17.7917,0.997499,0.562287,3,7,0,18.0254,147.933,13.5768,146.358
-17.9661,0.977836,0.562287,2,7,0,18.4113,142.092,7.08849,144.593
-17.7924,0.869947,0.562287,2,3,0,18.5864,139.888,9.62898,141.562
-18.3905,0.949594,0.562287,3,7,0,18.6534,136.351,16.2021,119.252
-19.6688,0.982259,0.562287,2,5,0,19.6809,128.804,18.6646,105.854
-17.9671,1,0.562287,2,3,0,19.6078,142.386,16.6208,169.426
-17.5635,1,0.562287,3,7,0,17.9292,144.624,10.0523,142.959
-18.0811,0.749502,0.562287,3,7,0,19.3289,149.85,16.3714,141.254
-18.355,0.994976,0.562287,2,3,0,18.3935,151.524,18.6829,176.165
-17.5603,0.999905,0.562287,2,3,0,18.3284,144.829,11.4678,147.186
-18.5329,0.840158,0.562287,2,7,0,20.7665,153.333,19.32,186.26
-17.8795,0.988981,0.562287,2,5,0,18.6521,149.093,12.7886,141.326
-17.7585,0.994518,0.562287,2,7,0,17.9467,144.052,14.8465,151.612
-17.5844,0.9922,0.562287,1,3,0,17.8935,145.211,11.9758,133.249
-17.937,0.915966,0.562287,2,5,0,18.6769,145.737,7.68378,149.574
-17.8553,0.991732,0.562287,2,7,0,18.3883,144.634,15.9093,162.754
-17.7199,0.99819,0.562287,2,3,0,17.9851,147.344,12.7339,143.463
-18.349,0.945977,0.562287,2,5,0,18.6912,152.835,14.5954,135.615
-19.4161,0.964718,0.562287,3,7,0,20.4833,161.021,22.107,172.794
-18.9133,0.900159,0.562287,1,3,0,20.5788,151.498,25.0107,136.018
-19.474,0.987119,0.562287,3,7,0,19.6853,152.087,30.4084,166.564
-19.5694,0.971,0.562287,1,3,0,20.4451,159.587,28.4973,169.618
-19.7929,0.996796,0.562287,2,3,0,19.952,163.68,26.9647,152.061
-19.1604,0.962709,0.562287,2,3,0,20.0289,158.905,18.8868,155.277
-19.1993,0.968375,0.562287,2,7,0,19.4829,153.87,27.2144,121.689
-18.5777,0.992737,0.562287,2,7,0,19.715,136.452,8.83797,137.502
-20.2705,0.841813,0.562287,2,3,0,20.6213,148.588,4.76791,143.777
-19.2355,1,0.562287,3,7,0,20.1116,139.683,5.0522,136.37
-17.5672,0.229495,0.562287,2,3,0,22.3333,143.778,9.57585,143.398
-17.5762,0.912589,0.562287,2,3,0,18.5521,143.988,9.46961,140.691
-17.8654,0.912563,0.562287,1,3,0,18.1998,148.592,11.0132,162.22
-17.5765,0.893636,0.562287,3,7,0,18.606,143.017,9.47113,151.841
-17.5612,0.978826,0.562287,2,7,0,17.7309,144.832,11.5122,123.033
-17.6301,0.988792,0.562287,2,3,0,17.6794,141.202,10.4203,140.406
-17.7277,0.992171,0.562287,2,7,0,17.8198,141.091,13.2606,150.475
-19.3093,0.872275,0.562287,2,7,0,19.4583,160.049,22.4874,144.966
-19.1666,0.935385,0.562287,2,3,0,19.9496,158.539,17.275,152.462
-19.6385,0.988652,0.562287,3,7,0,19.8604,131.894,10.4243,135.448
-20.058,0.74322,0.562287,2,3,0,21.4402,156.26,10.1946,147.942
-18.7771,1,0.562287,1,1,0,19.739,153.503,11.4142,145.89
-17.9953,0.461982,0.562287,2,3,0,21.0842,141.054,16.3349,167.729
-17.8622,0.997655,0.562287,2,3,0,18.1161,144.588,15.9805,125.962
-17.7151,0.98899,0.562287,2,7,0,18.1076,145.237,8.61879,139.515
-17.8775,0.880538,0.562287,3,7,0,18.3789,139.3,13.3695,147.446
-18.9914,0.899247,0.562287,2,7,0,19.3369,145.874,26.166,112.066
-18.0986,0.983722,0.562287,3,7,0,19.3624,150.681,12.3359,170.252
-18.6135,0.789201,0.562287,2,3,0,21.3944,136.271,8.90008,148.203
-21.7077,0.867999,0.562287,2,7,0,23.3786,128.402,43.4663,97.091
-21.5439,1,0.562287,1,1,0,21.8458,127.872,41.4779,180.858
-20.6135,0.84341,0.562287,2,7,0,21.946,132.806,35.6424,98.1735
-17.5466,0.954219,0.562287,2,7,0,21.1572,142.889,10.6151,133.598
-18.2166,0.902216,0.562287,2,7,0,19.3365,139.399,17.499,157.104
-18.4441,0.991626,0.562287,3,7,0,18.6039,148.68,7.81957,152.005
-17.7764,1,0.562287,2,7,0,18.7594,145.456,14.976,160.434
-18.4707,0.933368,0.562287,2,3,0,18.6364,135.158,14.5332,136.458
-20.3681,0.869349,0.562287,3,7,0,20.8139,158.627,38.3254,167.053
-20.0422,1,0.562287,1,1,0,20.3583,158.757,34.759,131.501
-20.4901,0.79965,0.562287,1,3,0,22.3114,148.428,39.8066,88.5975
-20.319,0.985003,0.562287,2,7,0,22.1073,165.239,34.8912,196.654
-20.749,0.949372,0.562287,3,7,0,21.1819,167.64,19.4774,197.944
-19.9732,1,0.562287,1,1,0,20.5525,164.928,21.71,125.082
-19.4112,1,0.562287,2,3,0,20.024,160.118,25.2056,160.93
-18.7282,0.968157,0.562287,2,7,0,19.9836,146.996,23.9078,135.172
-19.2511,0.960965,0.562287,3,7,0,19.6398,142.147,27.695,135.053
-17.5729,1,0.562287,2,3,0,19.1239,142.63,9.7287,114.316
# 
#  Elapsed Time: 0.108 seconds (Warm-up)
#                0.006 seconds (Sampling)
#                0.114 seconds (Total)
# 
